time,power_consumption.power,URL,URL Opening Time,Total Time,Number of Readings,Average Time
2021-10-25T22:54:51.569+05:00,5.447911426,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:52.071+05:00,2.926728307,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:52.573+05:00,1.180507072,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:53.074+05:00,0.950404967,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:53.575+05:00,2.719746836,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:54.078+05:00,0.758844928,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:54.580+05:00,4.93321064,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:55.081+05:00,5.08297047,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:55.582+05:00,6.136922771,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:56.083+05:00,2.936631719,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:56.585+05:00,1.737921724,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:57.088+05:00,1.238773635,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:57.591+05:00,0.493472042,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:58.094+05:00,0.463798663,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:58.597+05:00,0.587329432,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:59.100+05:00,0.38868031,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:54:59.612+05:00,11.26933591,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:55:00.113+05:00,6.172030875,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:55:00.616+05:00,2.350710887,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:55:01.117+05:00,1.907043062,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:55:01.620+05:00,1.238723396,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:55:02.121+05:00,1.334490561,ask.com,2021-10-25T22:54:44.442+0500,,,-
2021-10-25T22:55:02.622+05:00,6.50252089,blackboard.com,2021-10-25T22:55:02.528+0500,280.8178893,36,7.800496924
2021-10-25T22:55:03.124+05:00,14.12334865,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:03.627+05:00,4.822899153,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:04.127+05:00,20.90852786,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:04.629+05:00,9.971366603,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:05.130+05:00,19.28344251,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:05.632+05:00,21.54770466,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:06.134+05:00,21.74437184,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:06.636+05:00,16.57044077,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:07.137+05:00,10.61418312,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:07.639+05:00,6.792794976,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:08.141+05:00,15.09307605,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:08.643+05:00,22.84052482,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:09.146+05:00,2.770512869,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:09.647+05:00,3.608493553,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:10.148+05:00,4.459969507,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:10.650+05:00,1.219844493,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:11.153+05:00,6.579789514,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:11.656+05:00,0.470833896,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:12.159+05:00,4.055005291,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:12.662+05:00,0.157818188,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:13.165+05:00,1.743606888,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:13.668+05:00,1.854628963,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:14.170+05:00,3.395895592,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:14.672+05:00,2.477683254,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:15.175+05:00,0.936885191,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:15.678+05:00,0.087968822,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:16.179+05:00,13.83781085,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:16.680+05:00,10.12930679,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:17.181+05:00,5.287708532,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:17.683+05:00,10.97973706,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:18.186+05:00,5.703852383,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:18.688+05:00,4.376327699,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:19.190+05:00,1.292183168,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:19.693+05:00,3.010165666,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:20.196+05:00,1.566659201,blackboard.com,2021-10-25T22:55:02.528+0500,,,-
2021-10-25T22:55:20.697+05:00,6.961091099,etrade.com,2021-10-25T22:55:20.601+0500,264.1994536,36,7.338873712
2021-10-25T22:55:21.199+05:00,13.26508414,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:21.701+05:00,5.434812268,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:22.202+05:00,6.450086694,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:22.704+05:00,4.321374304,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:23.206+05:00,20.48803503,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:23.707+05:00,9.609623603,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:24.209+05:00,6.532610741,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:24.710+05:00,9.309581591,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:25.212+05:00,7.125627381,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:25.713+05:00,7.65605062,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:26.216+05:00,6.544856437,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:26.718+05:00,6.040833623,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:27.220+05:00,7.634046391,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:27.722+05:00,6.238005919,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:28.223+05:00,23.24409217,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:28.725+05:00,12.88959395,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:29.227+05:00,7.972355046,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:29.729+05:00,5.680094319,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:30.230+05:00,8.419951676,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:30.733+05:00,5.559663906,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:31.235+05:00,4.991292964,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:31.737+05:00,5.845647989,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:32.239+05:00,5.574809544,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:32.740+05:00,5.281572088,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:33.242+05:00,6.476986897,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:33.744+05:00,5.272698389,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:34.246+05:00,5.260004909,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:34.748+05:00,5.204400641,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:35.250+05:00,5.174512344,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:35.751+05:00,12.26001634,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:36.253+05:00,5.526023663,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:36.756+05:00,1.381545761,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:37.258+05:00,1.88697944,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:37.761+05:00,3.827936603,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:38.263+05:00,2.857555148,etrade.com,2021-10-25T22:55:20.601+0500,,,-
2021-10-25T22:55:38.764+05:00,8.421392703,gmx.net,2021-10-25T22:55:38.679+0500,288.6846633,36,8.019018425
2021-10-25T22:55:39.266+05:00,14.00686638,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:39.768+05:00,5.333343783,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:40.270+05:00,6.961093783,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:40.776+05:00,18.88748707,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:41.277+05:00,16.49141269,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:41.779+05:00,6.043868523,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:42.280+05:00,6.937285605,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:42.781+05:00,14.11232194,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:43.282+05:00,13.65435235,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:43.783+05:00,19.36077317,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:44.284+05:00,6.673693161,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:44.785+05:00,13.70163124,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:45.286+05:00,6.359846141,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:45.787+05:00,12.51261718,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:46.288+05:00,6.266698733,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:46.789+05:00,6.016371116,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:47.290+05:00,5.708940784,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:47.791+05:00,4.66373297,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:48.292+05:00,8.858111421,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:48.793+05:00,7.559618102,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:49.294+05:00,6.211225165,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:49.795+05:00,10.57680388,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:50.296+05:00,8.995749853,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:50.797+05:00,7.832406264,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:51.298+05:00,4.966699251,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:51.799+05:00,2.27416613,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:52.300+05:00,3.369726712,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:52.801+05:00,5.229518635,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:53.302+05:00,1.837957572,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:53.803+05:00,12.08352945,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:54.304+05:00,6.413026992,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:54.805+05:00,3.827335796,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:55.306+05:00,2.386215389,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:55.807+05:00,1.901727015,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:56.308+05:00,2.247116336,gmx.net,2021-10-25T22:55:38.679+0500,,,-
2021-10-25T22:55:56.809+05:00,6.878532293,note.com,2021-10-25T22:55:56.771+0500,281.172129,36,7.810336918
2021-10-25T22:55:57.311+05:00,15.34671703,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:55:57.812+05:00,5.348229153,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:55:58.313+05:00,6.35603887,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:55:58.814+05:00,16.96524823,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:55:59.315+05:00,11.04358173,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:55:59.816+05:00,8.178416407,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:00.316+05:00,6.245018846,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:00.817+05:00,9.440848769,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:01.318+05:00,6.48429223,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:01.825+05:00,26.15471228,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:02.326+05:00,27.88580844,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:02.828+05:00,19.62324088,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:03.329+05:00,15.78521048,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:03.830+05:00,10.30616284,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:04.330+05:00,3.620667942,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:04.831+05:00,2.526965792,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:05.332+05:00,2.483115681,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:05.833+05:00,5.734819288,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:06.335+05:00,2.729449193,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:06.836+05:00,3.336246577,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:07.337+05:00,3.872751037,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:07.838+05:00,7.59767677,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:08.339+05:00,3.706444825,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:08.840+05:00,4.080023839,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:09.341+05:00,3.964550089,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:09.842+05:00,2.662513854,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:10.343+05:00,3.418087529,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:10.844+05:00,4.966770133,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:11.344+05:00,6.843636815,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:11.846+05:00,10.20761816,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:12.347+05:00,7.092376992,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:12.848+05:00,3.36798039,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:13.349+05:00,2.253143236,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:13.849+05:00,1.777834938,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:14.350+05:00,2.887397492,note.com,2021-10-25T22:55:56.771+0500,,,-
2021-10-25T22:56:14.851+05:00,6.644478981,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,284.3497575,37,7.685128582
2021-10-25T22:56:15.352+05:00,16.09631009,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:15.853+05:00,5.024827283,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:16.354+05:00,5.919453384,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:16.855+05:00,5.926888382,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:17.356+05:00,18.16546994,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:17.857+05:00,7.820483916,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:18.357+05:00,5.542983592,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:18.858+05:00,11.75282045,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:19.359+05:00,21.08720882,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:19.860+05:00,14.79619762,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:20.361+05:00,10.52844671,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:20.862+05:00,6.176912867,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:21.363+05:00,7.657874191,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:21.864+05:00,6.519288177,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:22.366+05:00,15.74471498,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:22.869+05:00,8.475242852,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:23.371+05:00,13.45916888,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:23.873+05:00,16.32289392,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:24.374+05:00,8.096043009,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:24.876+05:00,2.699542842,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:25.378+05:00,6.845250065,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:25.880+05:00,8.145769054,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:26.381+05:00,4.542397134,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:26.883+05:00,2.414152839,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:27.385+05:00,2.688576937,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:27.888+05:00,2.306207873,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:28.391+05:00,3.480607219,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:28.892+05:00,2.598171424,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:29.394+05:00,4.698120444,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:29.895+05:00,8.455683644,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:30.397+05:00,13.06420824,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:30.899+05:00,4.15147068,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:31.400+05:00,1.232243682,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:31.901+05:00,1.864082461,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:32.402+05:00,2.375363224,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:32.904+05:00,1.030201749,mercadolivre.com.br,2021-10-25T22:56:14.834+0500,,,-
2021-10-25T22:56:33.405+05:00,16.95448618,11st.co.kr,2021-10-25T22:56:32.924+0500,357.435903,36,9.928775083
2021-10-25T22:56:33.907+05:00,4.825190431,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:34.408+05:00,16.97517396,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:34.911+05:00,8.941005293,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:35.412+05:00,5.484762544,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:35.913+05:00,14.64435898,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:36.414+05:00,14.96573703,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:36.917+05:00,6.954426768,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:37.419+05:00,6.41059485,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:37.921+05:00,5.952301075,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:38.422+05:00,5.088971304,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:38.924+05:00,6.07655748,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:39.425+05:00,9.214628708,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:39.926+05:00,23.33940578,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:40.427+05:00,18.74303475,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:40.930+05:00,9.820413213,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:41.431+05:00,7.201484744,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:41.933+05:00,6.45235055,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:42.435+05:00,6.477521756,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:42.941+05:00,8.031932658,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:43.442+05:00,14.27747601,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:43.943+05:00,21.207562,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:44.445+05:00,15.68590791,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:44.947+05:00,20.60765393,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:45.448+05:00,18.99550239,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:45.950+05:00,8.874831814,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:46.451+05:00,10.44098623,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:46.952+05:00,7.743197494,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:47.453+05:00,8.147556206,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:47.954+05:00,11.27030557,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:48.457+05:00,10.49470496,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:48.959+05:00,0.987719652,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:49.462+05:00,1.027538009,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:49.964+05:00,0.941947287,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:50.466+05:00,2.411001393,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:50.967+05:00,1.767674076,11st.co.kr,2021-10-25T22:56:32.924+0500,,,-
2021-10-25T22:56:51.468+05:00,16.89660074,google.co.id,2021-10-25T22:56:50.995+0500,152.4512344,36,4.234756512
2021-10-25T22:56:51.970+05:00,5.096846685,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:52.472+05:00,5.220056351,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:52.974+05:00,4.836222402,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:53.475+05:00,13.5646379,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:53.976+05:00,12.62770567,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:54.477+05:00,16.27027951,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:54.978+05:00,12.02994971,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:55.479+05:00,3.74828306,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:55.981+05:00,5.466689752,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:56.483+05:00,3.601577202,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:56.984+05:00,2.564122274,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:57.485+05:00,2.514454032,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:57.986+05:00,1.736131405,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:58.489+05:00,1.830351286,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:58.992+05:00,1.402656821,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:59.494+05:00,3.113469332,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:56:59.997+05:00,1.405553446,google.co.id,2021-10-25T22:56:50.995+0500,,,-
2021-10-25T22:57:00.499+05:00,1.85110481,google.co.id,2021-10-25T22:56:50.995+0500,,,-
