timestamp,url,URL,TIME,ERROR,Final
2021-12-23T15:18:14.080+05:00,LOADTIME,yourwowfeed.com,1.205,,1.205
2021-12-23T15:18:25.551+05:00,LOADTIME,gap.com,7.457,,7.457
2021-12-23T15:18:33.310+05:00,LOADTIME,discover.com,3.72,,3.72
2021-12-23T15:18:41.311+05:00,LOADTIME,torob.com,3.967,,3.967
2021-12-23T15:18:46.327+05:00,LOADTIME,coursehero.com,0.993,,0.993
2021-12-23T15:18:55.772+05:00,LOADTIME,ny.gov,5.082,,5.082
2021-12-23T15:19:09.851+05:00,LOADTIME,dostor.org,10.061,,10.061
2021-12-23T15:19:19.531+05:00,LOADTIME,justdial.com,5.524,,5.524
2021-12-23T15:19:24.531+05:00,TIMEOUT,pixiv.net,0.979,ERR_SSL_PROTOCOL_ERROR,ERR_SSL_PROTOCOL_ERROR
2021-12-23T15:19:34.217+05:00,LOADTIME,atlassian.net,5.648,,5.648
2021-12-23T15:19:41.468+05:00,LOADTIME,europa.eu,3.219,,3.219
2021-12-23T15:20:45.511+05:00,TIMEOUT,newtalk.tw,60.021,ERR_TIMEOUT,ERR_TIMEOUT
2021-12-23T15:20:55.500+05:00,LOADTIME,miro.com,5.894,,5.894
2021-12-23T15:21:03.880+05:00,LOADTIME,amazon.com.au,4.343,,4.343
2021-12-23T15:21:12.673+05:00,LOADTIME,indianexpress.com,4.751,,4.751
2021-12-23T15:21:26.347+05:00,LOADTIME,seznam.cz,9.574,,9.574
2021-12-23T15:21:41.460+05:00,LOADTIME,premierbet.co.ao,11.027,,11.027
