time,power_consumption.power,url,time
2021-11-11T03:18:35.306+05:00,4.500289034,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:35.808+05:00,3.993313027,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:36.311+05:00,4.130489042,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:36.812+05:00,4.707122614,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:37.314+05:00,4.378932576,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:37.816+05:00,4.766910644,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:38.319+05:00,4.538624421,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:38.821+05:00,4.125352073,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:39.323+05:00,4.111264819,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:39.826+05:00,6.405641321,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:40.328+05:00,4.458004885,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:40.830+05:00,4.450827545,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:41.333+05:00,4.352829651,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:41.836+05:00,4.505289036,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:42.337+05:00,4.378942644,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:42.840+05:00,4.594031325,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:43.342+05:00,4.361228166,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:43.844+05:00,7.319380985,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:44.346+05:00,5.190488078,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:44.849+05:00,2.548794552,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:45.352+05:00,1.997982575,bmi.ir,2021-11-11T03:18:28.759+0500
2021-11-11T03:18:45.853+05:00,3.593523702,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:46.355+05:00,15.15587657,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:46.856+05:00,4.130803443,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:47.357+05:00,4.668000876,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:47.858+05:00,11.60593431,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:48.361+05:00,14.80263223,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:48.862+05:00,21.69407096,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:49.364+05:00,18.03892605,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:49.865+05:00,27.41010523,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:50.366+05:00,20.46387306,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:50.867+05:00,26.62568748,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:51.369+05:00,15.22480345,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:51.872+05:00,2.108496375,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:52.373+05:00,7.683462859,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:52.875+05:00,7.680177672,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:53.377+05:00,4.296446317,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:53.879+05:00,6.365751971,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:54.381+05:00,3.843917918,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:54.891+05:00,6.891127864,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:55.393+05:00,3.853189242,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:55.896+05:00,1.236315272,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:56.399+05:00,6.339227083,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:56.902+05:00,0.935702419,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:57.404+05:00,5.507957795,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:57.905+05:00,4.485266084,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:58.408+05:00,1.977647525,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:58.909+05:00,7.716820169,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:59.412+05:00,3.312703387,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:18:59.914+05:00,5.1301289,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:19:00.415+05:00,6.610153237,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:19:00.916+05:00,7.099710399,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:19:01.417+05:00,6.532787733,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:19:01.918+05:00,5.323026207,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:19:02.419+05:00,3.720389903,yeniakit.com.tr,2021-11-11T03:18:45.829+0500
2021-11-11T03:19:02.920+05:00,3.594435889,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:03.421+05:00,17.67990213,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:03.922+05:00,16.36918311,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:04.424+05:00,4.289541459,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:04.926+05:00,4.43040262,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:05.428+05:00,5.797194755,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:05.931+05:00,4.016116417,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:06.433+05:00,4.239372555,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:06.935+05:00,11.99575167,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:07.436+05:00,11.25204676,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:07.938+05:00,6.047318792,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:08.441+05:00,4.307046896,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:08.943+05:00,4.483010344,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:09.445+05:00,4.42139752,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:09.947+05:00,3.738438541,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:10.449+05:00,4.469571707,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:10.950+05:00,5.262098417,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:11.452+05:00,5.400370789,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:11.955+05:00,5.270694807,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:12.456+05:00,8.312610963,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:12.957+05:00,14.6977345,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:13.458+05:00,7.179458369,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:13.960+05:00,7.737621804,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:14.461+05:00,8.010167812,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:14.971+05:00,7.080983311,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:15.473+05:00,8.210295412,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:15.974+05:00,7.115325685,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:16.476+05:00,8.528245566,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:16.978+05:00,5.626832342,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:17.480+05:00,5.902689729,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:17.982+05:00,8.441681492,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:18.483+05:00,8.432357586,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:18.984+05:00,4.918205154,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:19.485+05:00,3.934478563,epwk.com,2021-11-11T03:19:02.892+0500
2021-11-11T03:19:19.986+05:00,8.115870512,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:20.487+05:00,15.66960855,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:20.989+05:00,4.12754466,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:21.490+05:00,4.451216695,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:21.992+05:00,4.518688839,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:22.495+05:00,4.24019608,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:22.997+05:00,4.457830226,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:23.498+05:00,3.976179846,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:24.000+05:00,4.598893028,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:24.502+05:00,4.641824018,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:25.003+05:00,22.85202986,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:25.505+05:00,5.618669193,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:26.006+05:00,5.308204806,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:26.508+05:00,5.858194507,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:27.009+05:00,5.583838045,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:27.511+05:00,14.1159899,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:28.012+05:00,15.08176445,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:28.514+05:00,9.1296129,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:29.015+05:00,9.521645378,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:29.516+05:00,8.255064105,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:30.018+05:00,7.778006069,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:30.519+05:00,7.393477233,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:31.021+05:00,6.113513085,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:31.522+05:00,6.762632722,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:32.024+05:00,6.148556307,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:32.526+05:00,7.136118641,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:33.027+05:00,7.888757361,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:33.529+05:00,18.65845934,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:34.030+05:00,5.791381205,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:34.532+05:00,5.276890841,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:35.038+05:00,8.238976439,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:35.540+05:00,5.941737597,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:36.043+05:00,1.708515343,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:36.545+05:00,1.114049887,onpe.gob.pe,2021-11-11T03:19:19.954+0500
2021-11-11T03:19:37.046+05:00,0.361749803,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:37.547+05:00,15.74164176,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:38.049+05:00,4.971599737,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:38.550+05:00,5.251234193,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:39.052+05:00,18.77705041,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:39.554+05:00,6.008548357,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:40.056+05:00,22.2933293,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:40.557+05:00,32.66576604,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:41.058+05:00,24.09695427,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:41.559+05:00,7.727489878,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:42.061+05:00,12.27015249,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:42.562+05:00,11.80057403,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:43.063+05:00,7.337659708,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:43.566+05:00,8.238776367,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:44.068+05:00,5.898001417,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:44.569+05:00,14.4354849,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:45.070+05:00,19.97399362,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:45.572+05:00,20.45031077,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:46.074+05:00,10.63128231,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:46.577+05:00,7.20470496,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:47.079+05:00,6.848172509,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:47.580+05:00,9.952205614,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:48.081+05:00,5.250530604,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:48.583+05:00,9.067813591,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:49.085+05:00,6.675232998,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:49.587+05:00,2.063488338,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:50.088+05:00,3.203786725,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:50.590+05:00,2.136530192,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:51.091+05:00,2.337289402,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:51.592+05:00,1.685130183,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:52.093+05:00,9.552448648,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:52.595+05:00,8.639058843,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:53.097+05:00,2.278108379,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:53.600+05:00,1.641257446,olx.com.br,2021-11-11T03:19:37.033+0500
2021-11-11T03:19:54.101+05:00,0.827343888,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:19:54.602+05:00,16.10397729,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:19:55.103+05:00,5.774147708,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:19:55.606+05:00,4.625108932,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:19:56.117+05:00,3.831606054,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:19:56.618+05:00,7.800891086,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:19:57.120+05:00,18.56971308,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:19:57.621+05:00,4.402144228,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:19:58.123+05:00,5.238990322,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:19:58.625+05:00,4.417259237,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:19:59.127+05:00,5.362056245,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:19:59.630+05:00,5.55233314,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:00.132+05:00,4.376104638,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:00.634+05:00,9.910750901,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:01.136+05:00,7.47817975,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:01.638+05:00,8.991434464,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:02.139+05:00,8.003035961,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:02.641+05:00,6.9390048,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:03.143+05:00,7.007512326,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:03.644+05:00,13.37281848,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:04.145+05:00,15.68705815,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:04.647+05:00,9.247536999,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:05.149+05:00,8.35906667,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:05.651+05:00,9.763661782,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:06.153+05:00,9.083316567,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:06.655+05:00,8.499407585,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:07.156+05:00,8.303075565,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:07.658+05:00,9.658227945,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:08.159+05:00,10.49806147,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:08.661+05:00,9.690372339,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:09.162+05:00,11.59131063,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:09.664+05:00,7.498329893,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:10.167+05:00,1.807800954,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:10.669+05:00,1.834517426,sznews.com,2021-11-11T03:19:54.099+0500
2021-11-11T03:20:11.170+05:00,1.239739829,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:11.671+05:00,20.3545632,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:12.173+05:00,22.7969712,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:12.674+05:00,22.92537093,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:13.175+05:00,22.54620058,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:13.677+05:00,25.58239521,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:14.180+05:00,29.67854085,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:14.684+05:00,10.08719084,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:15.186+05:00,3.334561702,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:15.688+05:00,3.245469625,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:16.191+05:00,4.240388625,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:16.704+05:00,0.598814461,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:17.205+05:00,3.276291632,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:17.707+05:00,2.167855628,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:18.210+05:00,4.849510092,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:18.712+05:00,3.042006634,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:19.214+05:00,3.649991769,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:19.716+05:00,2.263666507,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:20.218+05:00,3.302952115,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:20.721+05:00,1.379457298,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:21.224+05:00,0.937521008,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:21.726+05:00,2.21458289,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:22.229+05:00,4.800565441,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:22.732+05:00,7.568561791,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:23.233+05:00,10.28210764,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:23.734+05:00,4.034336799,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:24.237+05:00,3.229385817,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:24.739+05:00,2.762916089,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:25.242+05:00,0.876640361,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:25.744+05:00,1.504388036,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:26.246+05:00,7.317843902,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:26.747+05:00,7.495383782,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:27.250+05:00,3.729190445,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:27.753+05:00,1.606172815,apnews.com,2021-11-11T03:20:11.163+0500
2021-11-11T03:20:28.254+05:00,1.388337241,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:28.756+05:00,15.39256537,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:29.257+05:00,14.27532983,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:29.758+05:00,11.59211382,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:30.260+05:00,8.467609708,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:30.761+05:00,18.98142994,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:31.264+05:00,9.193189158,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:31.766+05:00,4.247344844,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:32.269+05:00,0.90154611,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:32.772+05:00,1.835396866,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:33.274+05:00,4.397183232,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:33.775+05:00,1.281024682,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:34.277+05:00,2.54852275,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:34.779+05:00,0.826960468,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:35.281+05:00,0.903651914,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:35.784+05:00,1.40486499,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:36.285+05:00,2.960832167,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:36.788+05:00,2.207241728,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:37.291+05:00,1.656269966,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:37.807+05:00,0.756138523,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:38.309+05:00,0.25800566,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:38.812+05:00,1.870690253,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:39.316+05:00,0.317509226,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:39.817+05:00,0.653342761,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:40.319+05:00,1.215912462,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:40.821+05:00,1.0306738,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:41.324+05:00,0.939307223,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:41.826+05:00,0.654784079,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:42.329+05:00,0.674344416,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:42.831+05:00,0.6354071,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:43.332+05:00,7.729299901,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:43.835+05:00,4.682287518,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:44.337+05:00,1.516959612,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:44.840+05:00,1.109786851,rapidgator.net,2021-11-11T03:20:28.240+0500
2021-11-11T03:20:45.342+05:00,3.798973267,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:45.843+05:00,15.0346718,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:46.346+05:00,4.051714723,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:46.848+05:00,3.984704628,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:47.350+05:00,4.582409615,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:47.852+05:00,4.835360105,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:48.354+05:00,3.76702386,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:48.856+05:00,4.628018244,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:49.359+05:00,4.203998358,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:49.861+05:00,4.653665682,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:50.363+05:00,3.903430175,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:50.865+05:00,4.860405506,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:51.367+05:00,19.96265506,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:51.869+05:00,5.608481196,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:52.371+05:00,5.572934206,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
2021-11-11T03:20:52.874+05:00,4.058498618,jobkorea.co.kr,2021-11-11T03:20:45.303+0500
