"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","final_base_page","objectSizeUncompressed","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"","","0","1038","1000007102.75","","","max-age=604801","-1","211011_NM_2A","-1","LOWEST","","","-1","237","-1","-1","-1","","4208","","","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","0","","ssl/assets.nflxext.com:443","video/x-m4v","","","Mon, 18 Oct 2021 14:46:02 GMT","-1","-1","","99CD489834EC2D339E4B9F4E966587F4","assets.nflxext.com","0","1000007102.75","","-1","1","-1","","-1","","-1","268","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","","","-1","-1","","206","-1","","","5246","4208","4445","4445","5246","801","4208","5246","1038","30","31","1","0","","","","","","","","","","","","",
"104.16.149.64","6","451","284","1000007102.76","","","max-age=14400","100","211011_NM_2A","-1","MEDIUM","","","-1","265","50","-1","-1","10978","4246","","HTTP/2","100","3","https://cdn.cookielaw.org/consent/87b6a5c0-0104-4e96-a291-092c11350111/d8b56389-964b-4a1f-aa83-3a9db8f1b6a4/en.json","-1","12402","12402","","application/x-javascript","High","30172","","-1","-1","script","99CD489834EC2D339E4B9F4E966587F4","cdn.cookielaw.org","12596","1000007102.76","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","205","/consent/87b6a5c0-0104-4e96-a291-092c11350111/d8b56389-964b-4a1f-aa83-3a9db8f1b6a4/en.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","4530","4246","4511","4511","4530","19","4246","4530","284","31","32","1","0","3","220","True","0","","41574","","","","","","",
"","","0","631","1000007102.77","","","max-age=604801","-1","211011_NM_2A","-1","LOWEST","","","-1","86","-1","-1","-1","","4445","","","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","0","","ssl/assets.nflxext.com:443","video/x-m4v","","","Mon, 18 Oct 2021 14:46:02 GMT","-1","-1","","99CD489834EC2D339E4B9F4E966587F4","assets.nflxext.com","0","1000007102.77","","-1","1","-1","","-1","","-1","267","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","","","-1","-1","","206","-1","","","5076","4445","4531","4531","5076","545","4445","5076","631","32","33","1","0","","","","","","","","","","","","",
"45.57.90.1","","401","207","1000007102.78","","","max-age=604801","0","211011_NM_2A","-1","MEDIUM","","","-1","178","100","-1","-1","604801","4450","443","http/1.1","9","3","https://assets.nflxext.com/us/ffe/siteui/common/icons/nficon2016.ico","-1","16958","16958","ssl/assets.nflxext.com:443","image/x-icon","High","","Mon, 18 Oct 2021 14:46:02 GMT","-1","-1","other","99CD489834EC2D339E4B9F4E966587F4","assets.nflxext.com","17282","1000007102.78","15408","100","1","-1","","-1","","-1","269","/us/ffe/siteui/common/icons/nficon2016.ico","-1","54602","GET","-1","-1","","200","-1","","","4657","4450","4628","4628","4657","29","4450","4657","207","33","34","1","0","","","","","","16958","","","","","","",
"104.16.149.64","6","402","273","1000007102.79","","","public, max-age=691200","100","211011_NM_2A","-1","MEDIUM","","","-1","269","0","-1","-1","-16825316","4541","","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/6.6.0/assets/otFlat.json","-1","3248","3248","","application/json","High","30172","Tue, 19 Oct 2021 14:46:01 GMT","-1","-1","script","99CD489834EC2D339E4B9F4E966587F4","cdn.cookielaw.org","3408","1000007102.79","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","205","/scripttemplates/6.6.0/assets/otFlat.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","4814","4541","4810","4810","4814","4","4541","4814","273","34","35","1","0","5","220","True","0","","12583","","","","","","",
"104.16.149.64","6","403","266","1000007102.80","","","public, max-age=691200","100","211011_NM_2A","-1","MEDIUM","","","-1","244","0","-1","-1","-16825316","4541","","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/6.6.0/assets/otPcTab.json","-1","14112","14112","","application/json","High","30172","Tue, 19 Oct 2021 14:46:01 GMT","-1","-1","script","99CD489834EC2D339E4B9F4E966587F4","cdn.cookielaw.org","14467","1000007102.80","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","205","/scripttemplates/6.6.0/assets/otPcTab.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","4807","4541","4785","4785","4807","22","4541","4807","266","35","36","1","0","7","220","True","5","","58581","","","","","","",
"54.170.196.176","","384","74","E0D711CE2B053C695D51AC99DAE69C4F","","","","-1","211011_NM_2A","3","HIGHEST","","","-1","74","-1","4","-1","","68","80","http/1.1","-1","3","http://netflix.com/","-1","0","","netflix.com:80","","VeryHigh","","","-1","-1","script","AB4CF02FD7BA44278053FDE973DD51A9","netflix.com","0","E0D711CE2B053C695D51AC99DAE69C4F","","-1","0","3","","-1","","64","108","/","-1","53278","GET","0","68","","301","-1","","","142","68","142","142","142","0","4","142","138","0","1","2","0","","","","","","","","","","","","",
"54.170.196.176","","581","91","E0D711CE2B053C695D51AC99DAE69C4F-1","","","no-cache, no-store","-1","211011_NM_2A","-1","VeryHigh","","","-1","91","-1","144","-1","","291","443","HTTP/2","-1","3","https://netflix.com/","291","0","","ssl/netflix.com:443","","VeryHigh","","","-1","-1","script","AB4CF02FD7BA44278053FDE973DD51A9","netflix.com","0","E0D711CE2B053C695D51AC99DAE69C4F","","-1","1","-1","","-1","","68","115","/","212","33520","GET","-1","212","","301","79","","","382","291","382","382","382","0","144","382","238","1","2","2","0","1","256","True","0","","","","","","","","",
"54.170.196.176","","585","228","E0D711CE2B053C695D51AC99DAE69C4F-2","","","no-cache, no-store","-1","211011_NM_2A","-1","VeryHigh","","","-1","228","-1","-1","-1","","384","","HTTP/2","-1","3","https://www.netflix.com/","-1","0","","","text/html","VeryHigh","","0","-1","-1","script","AB4CF02FD7BA44278053FDE973DD51A9","www.netflix.com","0","E0D711CE2B053C695D51AC99DAE69C4F","","-1","1","-1","","-1","","-1","115","/","-1","","GET","-1","-1","","302","-1","","","612","384","612","612","612","0","384","612","228","2","3","2","0","","","","","","","","","","","","",
"54.170.196.176","","1155","443","E0D711CE2B053C695D51AC99DAE69C4F-3","","","no-cache, no-store, must-revalidate","-1","211011_NM_2A","-1","VeryHigh","","","-1","346","-1","-1","-1","","615","","HTTP/2","100","3","https://www.netflix.com/cz-en/","-1","42449","42449","","text/html","VeryHigh","","0","-1","-1","script","AB4CF02FD7BA44278053FDE973DD51A9","www.netflix.com","42449","E0D711CE2B053C695D51AC99DAE69C4F","0","100","1","-1","","-1","","-1","115","/cz-en/","-1","","GET","-1","-1","","200","-1","gzip","","1058","615","961","961","1058","97","615","1058","443","3","4","2","0","5","","","","1","295744","1","16","","","","",
"","","0","96","99999.99999.1","","","max-age=0","-1","211011_NM_2A","-1","HIGHEST","","","-1","96","-1","-1","-1","","973","","HTTP/2","-1","3","https://www.netflix.com/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=css&modalView=nmLanding","-1","0","","","","","","Sun, 10 Oct 2021 14:46:14 GMT","-1","-1","","AB4CF02FD7BA44278053FDE973DD51A9","www.netflix.com","0","99999.99999.1","","-1","1","-1","","-1","","-1","","/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=css&modalView=nmLanding","-1","","","-1","-1","","200","-1","","","1069","973","1069","1069","1069","0","973","1069","96","4","5","2","0","","","","","","","","","","","","",
"104.16.148.64","0","357","61","1000007835.7","","","public, max-age=14400","100","211011_NM_2A","973","MEDIUM","","","-1","52","0","973","-1","-72004","1073","443","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","1072","6328","6328","ssl/cdn.cookielaw.org:443","application/javascript","High","","Mon, 11 Oct 2021 18:46:14 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","cdn.cookielaw.org","6979","1000007835.7","0","100","1","972","","-1","https://www.netflix.com/cz-en/","42","179","/scripttemplates/otSDKStub.js","1015","60206","GET","1","1015","","200","57","gzip","Cloudflare","1134","1073","1125","1125","1134","9","972","1134","161","5","6","2","0","1","220","True","0","","18980","","8","4","","","",
"54.170.196.176","0","1265","81","1000007835.21","","","max-age=0","-1","211011_NM_2A","-1","MEDIUM","","","-1","81","-1","-1","-1","","1074","","HTTP/2","-1","3","https://www.netflix.com/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=js&modalView=nmLanding","-1","0","","","","High","1468","Sun, 10 Oct 2021 14:46:14 GMT","-1","-1","script","AB4CF02FD7BA44278053FDE973DD51A9","www.netflix.com","193","1000007835.21","","100","1","-1","","-1","https://www.netflix.com/cz-en/","-1","115","/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=js&modalView=nmLanding","-1","","GET","-1","-1","","200","-1","","","1155","1074","1155","1155","1155","0","1074","1155","81","6","7","2","0","","","","","","","","","","","","",
"54.170.196.176","0","1297","200","1000007835.22","","","max-age=0","-1","211011_NM_2A","-1","MEDIUM","","","-1","200","-1","-1","-1","","1074","","HTTP/2","-1","3","https://www.netflix.com/personalization/cl2/freeform/WebsiteScreen?source=wwwhead&fetchType=js&winw=1024&winh=768&screenw=1024&screenh=702&ratio=1","-1","0","","","","High","1841","Sun, 10 Oct 2021 14:46:14 GMT","-1","-1","script","AB4CF02FD7BA44278053FDE973DD51A9","www.netflix.com","228","1000007835.22","","100","1","-1","","-1","https://www.netflix.com/cz-en/","-1","115","/personalization/cl2/freeform/WebsiteScreen?source=wwwhead&fetchType=js&winw=1024&winh=768&screenw=1024&screenh=702&ratio=1","-1","","GET","-1","-1","","200","-1","","","1274","1074","1274","1274","1274","0","1074","1274","200","7","8","2","0","","","","","","","","","","","","",
"45.57.90.1","0","464","68","1000007835.8","","","public, max-age=16070400","0","211011_NM_2A","970","HIGHEST","","","-1","63","100","970","-1","16070400","1104","443","http/1.1","100","3","https://codex.nflxext.com/%5E3.0.0/truthBundle/webui/1.22.5-shakti-css-v080e06a5/css/css/less%7Ccore%7Cerror-page.less/1/avsyuE4CqtAf9xBD/none/true/none","1104","2595","2595","ssl/codex.nflxext.com:443","text/css","VeryHigh","","Mon, 11 Apr 2022 16:10:56 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","codex.nflxext.com","3013","1000007835.8","0","100","1","969","","-1","https://www.netflix.com/cz-en/","63","144","/%5E3.0.0/truthBundle/webui/1.22.5-shakti-css-v080e06a5/css/css/less%7Ccore%7Cerror-page.less/1/avsyuE4CqtAf9xBD/none/true/none","1033","54644","GET","1","1033","","200","71","gzip","","1172","1104","1167","1167","1172","5","969","1172","203","8","9","2","0","","","","","","11540","","","","","","",
"45.57.90.1","0","467","93","1000007835.9","","","public, max-age=16070400","0","211011_NM_2A","-1","HIGHEST","","","-1","64","100","970","-1","16070400","1110","443","http/1.1","100","3","https://codex.nflxext.com/%5E3.0.0/truthBundle/webui/1.22.5-shakti-css-v080e06a5/css/css/less%7Csignup%7Cnmhp%7Cnmhp.less/1/avsyuE4CqtAf9xBD/none/true/none","1110","16998","16998","ssl/codex.nflxext.com:443","text/css","VeryHigh","","Mon, 11 Apr 2022 16:11:54 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","codex.nflxext.com","17417","1000007835.9","0","100","1","-1","","-1","https://www.netflix.com/cz-en/","64","145","/%5E3.0.0/truthBundle/webui/1.22.5-shakti-css-v080e06a5/css/css/less%7Csignup%7Cnmhp%7Cnmhp.less/1/avsyuE4CqtAf9xBD/none/true/none","1034","54646","GET","-1","1034","","200","76","gzip","","1203","1110","1174","1174","1203","29","970","1203","233","9","10","2","0","","","","","","109598","","","","","","",
"45.57.90.1","0","490","94","1000007835.4","","","public, max-age=16070400","0","211011_NM_2A","970","MEDIUM","","","-1","88","100","972","-1","16070400","1116","443","http/1.1","100","3","https://codex.nflxext.com/%5E3.0.0/truthBundle/webui/1.22.5-shakti-js-v080e06a5/js/js/bootstrap.js,common%7Cbootstrap.js/2/0a3c022R2K2T052H2X3b070k003d2W372O2Z2U362L2Y2-2M2E01380M/bck/true/none","1116","3630","3630","ssl/codex.nflxext.com:443","application/javascript","High","","Mon, 11 Apr 2022 15:20:37 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","codex.nflxext.com","4062","1000007835.4","0","100","1","970","","-1","https://www.netflix.com/cz-en/","62","169","/%5E3.0.0/truthBundle/webui/1.22.5-shakti-js-v080e06a5/js/js/bootstrap.js,common%7Cbootstrap.js/2/0a3c022R2K2T052H2X3b070k003d2W372O2Z2U362L2Y2-2M2E01380M/bck/true/none","1034","54648","GET","0","1034","","200","82","gzip","","1210","1116","1204","1204","1210","6","972","1210","238","10","11","2","0","","","","","","9232","","2","","","","",
"45.57.90.1","0","492","1401","1000007835.5","","","public, max-age=16070400","0","211011_NM_2A","-1","MEDIUM","","","-1","90","100","972","-1","16070400","1122","443","http/1.1","100","3","https://codex.nflxext.com/%5E3.0.0/truthBundle/webui/1.22.5-shakti-js-v080e06a5/js/js/signup%7Cnmhp%7CnmhpFrameworkClient.js/2/0a3c022R2K2T052H2X3b070k003d2W372O2Z2U362L2Y2-2M2E01380M/l/true/none","1122","370984","370984","ssl/codex.nflxext.com:443","application/javascript","High","","Mon, 11 Apr 2022 15:11:07 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","codex.nflxext.com","371418","1000007835.5","0","100","1","-1","","-1","https://www.netflix.com/cz-en/","67","174","/%5E3.0.0/truthBundle/webui/1.22.5-shakti-js-v080e06a5/js/js/signup%7Cnmhp%7CnmhpFrameworkClient.js/2/0a3c022R2K2T052H2X3b070k003d2W372O2Z2U362L2Y2-2M2E01380M/l/true/none","1039","54650","GET","-1","1039","","200","83","gzip","","2523","1122","1212","1212","2523","1311","972","2523","1551","11","12","2","0","","","","","","1304265","","281","14","","","",
"104.16.148.64","0","448","91","1000007835.24","","","max-age=14400","100","211011_NM_2A","-1","MEDIUM","","","-1","89","50","1144","-1","8763","1260","443","HTTP/2","100","3","https://cdn.cookielaw.org/consent/87b6a5c0-0104-4e96-a291-092c11350111/87b6a5c0-0104-4e96-a291-092c11350111.json","1259","1598","1598","pm/ssl/cdn.cookielaw.org:443","application/x-javascript","High","7162","","-1","-1","script","AB4CF02FD7BA44278053FDE973DD51A9","cdn.cookielaw.org","2231","1000007835.24","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","66","206","/consent/87b6a5c0-0104-4e96-a291-092c11350111/87b6a5c0-0104-4e96-a291-092c11350111.json","1212","60208","GET","-1","1210","","200","47","gzip","Cloudflare","1351","1260","1349","1349","1351","2","1144","1351","204","12","13","2","0","1","220","True","0","","4137","","","","se.otFetch","","",
"45.57.91.1","3","519","1705","1000007835.10","0","","max-age=604801","0","211011_NM_2A","1213","MEDIUM","194578","","-1","149","100","1213","100","604801","1358","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/vlv3/9b3267c9-5086-4550-92f1-eddc22a1f78e/64ba20e2-60b5-4aef-957b-a868b2f04546/CZ-en-20211004-popsignuptwoweeks-perspective_alpha_website_medium.jpg","1358","194578","","ssl/assets.nflxext.com:443","image/jpeg","Low","","Mon, 18 Oct 2021 14:46:15 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","194901","1000007835.10","","100","1","1211","","-1","https://www.netflix.com/cz-en/","62","247","/ffe/siteui/vlv3/9b3267c9-5086-4550-92f1-eddc22a1f78e/64ba20e2-60b5-4aef-957b-a868b2f04546/CZ-en-20211004-popsignuptwoweeks-perspective_alpha_website_medium.jpg","1275","44870","GET","2","1275","","200","83","","","3063","1358","1507","1507","3063","1556","1211","3063","1852","13","14","2","0","","","","","","194578","","","","","100","7",
"45.57.91.1","3","411","193","1000007835.11","0","","max-age=604801","0","211011_NM_2A","-1","LOWEST","11418","","-1","173","100","1213","100","604801","1364","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/tv.png","1364","11418","","ssl/assets.nflxext.com:443","image/png","Low","","Mon, 18 Oct 2021 14:46:15 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","11739","1000007835.11","","100","1","-1","","-1","https://www.netflix.com/cz-en/","63","246","/ffe/siteui/acquisition/ourStory/fuji/desktop/tv.png","1276","44868","GET","-1","1276","","200","88","","","1557","1364","1537","1537","1557","20","1213","1557","344","14","15","2","0","","","","","","11418","","","","","","",
"45.57.91.1","3","420","739","1000007835.12","5359","","max-age=604801","0","211011_NM_2A","-1","LOWEST","49614","","-1","202","100","1213","89","604801","1370","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/mobile-0819.jpg","1370","49614","","ssl/assets.nflxext.com:443","image/jpeg","Low","","Mon, 18 Oct 2021 14:46:15 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","49936","1000007835.12","","100","1","-1","","-1","https://www.netflix.com/cz-en/","63","249","/ffe/siteui/acquisition/ourStory/fuji/desktop/mobile-0819.jpg","1276","44874","GET","-1","1276","","200","94","","","2109","1370","1572","1572","2109","537","1213","2109","896","15","16","2","0","","","","","","49614","","","","","100","8",
"45.57.91.1","3","416","761","1000007835.13","0","","max-age=604801","0","211011_NM_2A","-1","LOWEST","20506","","-1","232","100","1213","100","604801","1390","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/boxshot.png","1390","20506","","ssl/assets.nflxext.com:443","image/png","Low","","Mon, 18 Oct 2021 14:46:15 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","20827","1000007835.13","","100","1","-1","","-1","https://www.netflix.com/cz-en/","64","248","/ffe/siteui/acquisition/ourStory/fuji/desktop/boxshot.png","1277","44872","GET","-1","1277","","200","113","","","2151","1390","1622","1622","2151","529","1213","2151","938","16","17","2","0","","","","","","20506","","","","","","",
"45.57.91.1","3","420","1794","1000007835.17","0","","max-age=604801","0","211011_NM_2A","-1","LOWEST","137040","","-1","257","100","1213","100","604801","1396","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/device-pile.png","1396","137040","","ssl/assets.nflxext.com:443","image/png","Low","","Mon, 18 Oct 2021 14:46:15 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","137362","1000007835.17","","100","1","-1","","-1","https://www.netflix.com/cz-en/","69","250","/ffe/siteui/acquisition/ourStory/fuji/desktop/device-pile.png","1282","44876","GET","-1","1282","","200","114","","","3190","1396","1653","1653","3190","1537","1213","3190","1977","17","18","2","0","","","","","","137040","","","","","","",
"45.57.91.1","3","534","1472","1000007835.38","","","max-age=604801","0","211011_NM_2A","-1","HIGHEST","","","-1","286","100","1220","-1","604801","1402","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/fonts/netflix-sans/v3/NetflixSans_W_Rg.woff2","1402","53304","","pm/ssl/assets.nflxext.com:443","font/woff2","VeryHigh","","Mon, 18 Oct 2021 14:46:15 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","53658","1000007835.38","","100","1","-1","","-1","https://www.netflix.com/cz-en/","62","258","/ffe/siteui/fonts/netflix-sans/v3/NetflixSans_W_Rg.woff2","1282","44878","GET","-1","1282","","200","120","","","2874","1402","1688","1688","2874","1186","1220","2874","1654","18","19","2","0","","","","","","53304","","","","","","",
"45.57.91.1","3","534","1468","1000007835.40","","","max-age=604801","0","211011_NM_2A","-1","HIGHEST","","","-1","306","100","1228","-1","604801","1409","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/fonts/netflix-sans/v3/NetflixSans_W_Md.woff2","1409","53940","","pm/ssl/assets.nflxext.com:443","font/woff2","VeryHigh","","Mon, 18 Oct 2021 14:46:15 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","54294","1000007835.40","","100","1","-1","","-1","https://www.netflix.com/cz-en/","60","266","/ffe/siteui/fonts/netflix-sans/v3/NetflixSans_W_Md.woff2","1288","44880","GET","-1","1288","","200","121","","","2877","1409","1715","1715","2877","1162","1228","2877","1649","19","20","2","0","","","","","","53940","","","","","","",
"45.57.91.1","3","517","1502","1000007835.46","","","max-age=604801","0","211011_NM_2A","-1","HIGHEST","","","-1","330","100","1228","-1","604801","1414","443","http/1.1","100","3","https://assets.nflxext.com/ffe/siteui/fonts/nf-icon-v1-93.woff","1414","73566","73566","pm/ssl/assets.nflxext.com:443","text/plain","VeryHigh","","Mon, 18 Oct 2021 14:46:15 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","73944","1000007835.46","0","100","1","-1","","-1","https://www.netflix.com/cz-en/","62","274","/ffe/siteui/fonts/nf-icon-v1-93.woff","1290","44882","GET","-1","1290","","200","124","gzip","","2916","1414","1744","1744","2916","1172","1228","2916","1688","20","21","2","0","","","","","","73572","","","","","","",
"104.20.185.68","0","368","521","1000007835.70","","","","100","211011_NM_2A","1356","LOWEST","","","-1","521","0","1356","-1","0","1692","443","HTTP/2","100","3","https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location","1692","397","397","ssl/geolocation.onetrust.com:443","text/javascript","Low","7620","","-1","-1","script","AB4CF02FD7BA44278053FDE973DD51A9","geolocation.onetrust.com","397","1000007835.70","0","100","1","1356","","-1","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","58","288","/cookieconsentpub/v1/geo/location","1414","45952","GET","0","1414","","200","278","gzip","Cloudflare","2213","1692","2213","2213","2213","0","1356","2213","857","21","22","2","0","1","147","True","0","","197","","0","","se.jsonp","","",
"45.57.91.1","3","547","548","1000007835.64","0","","max-age=604801","0","211011_NM_2A","-1","LOWEST","22171","","-1","502","100","-1","100","604801","2152","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/download-icon.gif","-1","22171","","ssl/assets.nflxext.com:443","image/gif","Low","","Mon, 18 Oct 2021 14:46:16 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","22492","1000007835.64","","100","1","-1","","-1","https://www.netflix.com/cz-en/","-1","248","/ffe/siteui/acquisition/ourStory/fuji/desktop/download-icon.gif","-1","44872","GET","-1","-1","","200","-1","","","2700","2152","2654","2654","2700","46","2152","2700","548","22","23","2","0","","","","","","22171","","","","","","",
"104.16.148.64","0","365","1014","1000007835.71","","","public, max-age=691200","100","211011_NM_2A","-1","LOWEST","","","-1","554","0","-1","-1","-1772799","2217","","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","73082","73082","","application/javascript","Low","7620","Tue, 19 Oct 2021 14:46:15 GMT","-1","-1","script","AB4CF02FD7BA44278053FDE973DD51A9","cdn.cookielaw.org","73394","1000007835.71","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","-1","179","/scripttemplates/6.6.0/otBannerSdk.js","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","3231","2217","2771","2771","3231","460","2217","3231","1014","23","24","2","0","3","147","True","0","","345623","","8","9","se.jsonp","","",
"45.57.91.1","3","405","470","1000007835.65","","","max-age=604801","-1","211011_NM_2A","-1","LOWEST","","","-1","385","-1","-1","-1","","2701","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","270046","","ssl/assets.nflxext.com:443","video/x-m4v","Low","","Mon, 18 Oct 2021 14:46:16 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","48412","1000007835.65","","-1","1","-1","","-1","https://www.netflix.com/cz-en/","-1","248","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","44872","GET","-1","-1","","206","-1","","","3171","2701","3086","3086","3171","85","2701","3171","470","24","25","2","0","","","","","","48412","","","","","","",
"54.170.196.176","3","1433","465","1000007835.72","","","no-cache, no-store, max-age=0, must-revalidate","-1","211011_NM_2A","-1","MEDIUM","","","-1","465","-1","-1","-1","","2865","","HTTP/2","-1","3","https://www.netflix.com/personalization/log","-1","0","","","","High","26480","0","-1","-1","script","AB4CF02FD7BA44278053FDE973DD51A9","www.netflix.com","380","1000007835.72","","100","1","-1","","-1","https://codex.nflxext.com/%5E3.0.0/truthBundle/webui/1.22.5-shakti-js-v080e06a5/js/js/signup%7Cnmhp%7CnmhpFrameworkClient.js/2/0a3c022R2K2T052H2X3b070k003d2W372O2Z2U362L2Y2-2M2E01380M/l/true/none","-1","115","/personalization/log","-1","","POST","-1","-1","","200","-1","","","3330","2865","3330","3330","3330","0","2865","3330","465","25","26","2","0","13","","","","","","","","","send","","",
"45.57.91.1","3","405","449","1000007835.66","","","max-age=604801","-1","211011_NM_2A","-1","LOWEST","","","-1","357","-1","-1","-1","","2875","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","266160","","ssl/assets.nflxext.com:443","video/x-m4v","Low","","Mon, 18 Oct 2021 14:46:16 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","48411","1000007835.66","","-1","1","-1","","-1","https://www.netflix.com/cz-en/","-1","249","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","44874","GET","-1","-1","","206","-1","","","3324","2875","3232","3232","3324","92","2875","3324","449","26","27","2","0","","","","","","48411","","","","","","",
"45.57.91.1","0","457","341","1000007835.73","","","max-age=604801","-1","211011_NM_2A","-1","LOWEST","","","-1","328","-1","-1","-1","","3177","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","7902","","ssl/assets.nflxext.com:443","video/x-m4v","Low","","Mon, 18 Oct 2021 14:46:17 GMT","-1","-1","parser","AB4CF02FD7BA44278053FDE973DD51A9","assets.nflxext.com","8258","1000007835.73","","-1","1","-1","","-1","https://www.netflix.com/cz-en/","-1","247","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","44870","GET","-1","-1","","206","-1","","","3518","3177","3505","3505","3518","13","3177","3518","341","27","28","2","0","","","","","","7902","","","","","","",
