"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"150.139.250.237","0","473","502","1000009261.243","0","","max-age=86400","0","211011_46_2B","-1","LOWEST","1802","","-1","501","50","-1","100","57244","7206","","HTTP/2","-1","3","https://static.zhanqi.tv/assets/web/v3/static/i/index/logins/code.png?v=20190429","-1","1802","","","image/png","Low","","Tue, 12 Oct 2021 06:40:52 GMT","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","static.zhanqi.tv","2087","1000009261.243","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","214","/assets/web/v3/static/i/index/logins/code.png?v=20190429","-1","","GET","-1","-1","","200","-1","","","7708","7206","7707","7707","7708","1","7206","7708","502","68","69","1","0","63","147","True","1802","","0","","","","","","",
"119.96.79.241","584","455","1359","1000009261.21","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","36670","","-1","556","100","-1","100","30721499","7226","443","http/1.1","-1","3","https://img5.zhanqi.tv/uploads/2019/05/49117-2019052714235346973.png","-1","36670","","ssl/img5.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img5.zhanqi.tv","37751","1000009261.21","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","504","/uploads/2019/05/49117-2019052714235346973.png","-1","49274","GET","-1","-1","","200","-1","","","8585","7226","7782","7782","8585","803","7226","8585","1359","69","70","1","0","","","","36670","","","","","","","","",
"119.96.79.241","611","455","601","1000009261.22","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","9554","","-1","588","100","-1","100","31036993","7243","443","http/1.1","-1","3","https://img5.zhanqi.tv/uploads/2019/05/a1eb1-2019051711411021831.png","-1","9554","","ssl/img5.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img5.zhanqi.tv","10680","1000009261.22","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","505","/uploads/2019/05/a1eb1-2019051711411021831.png","-1","49276","GET","-1","-1","","200","-1","","","7844","7243","7831","7831","7844","13","7243","7844","601","70","71","1","0","","","","9554","","","","","","","","",
"150.139.250.237","0","434","534","1000009261.247","","","max-age=86400","0","211011_46_2B","-1","LOWEST","","","-1","534","50","-1","-1","52501","7243","","HTTP/2","100","3","https://static.zhanqi.tv/assets/web/v3/static/j/lib/zqim/Simple.js?v=b78954a8","-1","416","416","","application/javascript","Low","16208","Tue, 12 Oct 2021 05:21:49 GMT","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","static.zhanqi.tv","644","1000009261.247","0","100","1","-1","","-1","https://static.zhanqi.tv/assets/web/v3/static/j/pkg/zhanqi.js?v=60f7069f","-1","214","/assets/web/v3/static/j/lib/zqim/Simple.js?v=b78954a8","-1","","GET","-1","-1","","200","-1","gzip","","7777","7243","7777","7777","7777","0","7243","7777","534","71","72","1","0","71","147","True","915","","69","","0","","req.load","","",
"119.96.79.241","665","455","1317","1000009261.24","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","32321","","-1","652","100","-1","100","30596129","7378","443","http/1.1","-1","3","https://img5.zhanqi.tv/uploads/2018/08/363ce-2018081610342033962.png","-1","32321","","ssl/img5.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img5.zhanqi.tv","33468","1000009261.24","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","503","/uploads/2018/08/363ce-2018081610342033962.png","-1","49272","GET","-1","-1","","200","-1","","","8695","7378","8030","8030","8695","665","7378","8695","1317","72","73","1","0","","","","32321","","","","","","","","",
"59.63.223.71","854","393","797","1000009261.31","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","24413","","-1","734","100","5651","100","31536000","7466","443","http/1.1","-1","3","https://img3.zhanqi.tv/uploads/2018/08/f1c57-2018081610370353979.png","7466","24413","","ssl/img3.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img3.zhanqi.tv","25493","1000009261.31","","100","1","-1","","-1","https://www.zhanqi.tv/","343","465","/uploads/2018/08/f1c57-2018081610370353979.png","5994","60188","GET","-1","5994","","200","1472","","","8263","7466","8200","8200","8263","63","5651","8263","2612","73","74","1","0","","","","24413","","","","","","","","",
"117.21.230.242","1016","469","766","1000009261.40","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","19794","","-1","729","100","-1","100","29799333","7492","443","http/1.1","-1","3","https://img4.zhanqi.tv/uploads/2019/10/5ec72e/a26a9009044db3d047939b8f525a70d6.png","-1","19794","","ssl/img4.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img4.zhanqi.tv","20921","1000009261.40","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","402","/uploads/2019/10/5ec72e/a26a9009044db3d047939b8f525a70d6.png","-1","42524","GET","-1","-1","","200","-1","","","8258","7492","8221","8221","8258","37","7492","8258","766","74","75","1","0","","","","19794","","","","","","","","",
"59.63.223.71","962","469","922","1000009261.35","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","33793","","-1","824","100","-1","100","31536000","7492","443","http/1.1","-1","3","https://img3.zhanqi.tv/uploads/2019/12/377cd0/be7753a1593bcab66cb6d022e719df2a.png","-1","33793","","ssl/img3.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img3.zhanqi.tv","34732","1000009261.35","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","467","/uploads/2019/12/377cd0/be7753a1593bcab66cb6d022e719df2a.png","-1","60192","GET","-1","-1","","200","-1","","","8414","7492","8316","8316","8414","98","7492","8414","922","75","76","1","0","","","","33793","","","","","","","","",
"117.21.230.242","1043","455","819","1000009261.41","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","22880","","-1","784","100","-1","100","30557688","7571","443","http/1.1","-1","3","https://img4.zhanqi.tv/uploads/2019/07/37c23-2019072512081029267.png","-1","22880","","ssl/img4.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img4.zhanqi.tv","24004","1000009261.41","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","440","/uploads/2019/07/37c23-2019072512081029267.png","-1","42528","GET","-1","-1","","200","-1","","","8390","7571","8355","8355","8390","35","7571","8390","819","76","77","1","0","","","","22880","","","","","","","","",
"119.96.79.241","692","455","790","1000009261.25","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","45771","","-1","716","100","-1","100","30419572","7721","443","http/1.1","-1","3","https://img5.zhanqi.tv/uploads/2018/11/51a1e-2018112914314242818.png","-1","45771","","ssl/img5.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img5.zhanqi.tv","47015","1000009261.25","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","501","/uploads/2018/11/51a1e-2018112914314242818.png","-1","49268","GET","-1","-1","","200","-1","","","8511","7721","8437","8437","8511","74","7721","8511","790","77","78","1","0","","","","45771","","","","","","","","",
"150.139.250.237","0","432","769","1000009261.249","","","max-age=86400","0","211011_46_2B","-1","LOWEST","","","-1","768","50","-1","-1","52500","7781","","HTTP/2","100","3","https://static.zhanqi.tv/assets/web/v3/static/j/lib/zqim/Base.js?v=6e299395","-1","2738","2738","","application/javascript","Low","16208","Tue, 12 Oct 2021 05:21:49 GMT","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","static.zhanqi.tv","2986","1000009261.249","0","100","1","-1","","-1","https://static.zhanqi.tv/assets/web/v3/static/j/pkg/zhanqi.js?v=60f7069f","-1","214","/assets/web/v3/static/j/lib/zqim/Base.js?v=6e299395","-1","","GET","-1","-1","","200","-1","gzip","","8550","7781","8549","8549","8550","1","7781","8550","769","78","79","1","0","73","147","True","9978","","0","","1","","req.load","","",
"119.96.79.241","746","455","1213","1000009261.27","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","38211","","-1","771","100","-1","100","30644836","7845","443","http/1.1","-1","3","https://img5.zhanqi.tv/uploads/2018/08/4dba4-2018081610332634405.png","-1","38211","","ssl/img5.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img5.zhanqi.tv","39358","1000009261.27","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","505","/uploads/2018/08/4dba4-2018081610332634405.png","-1","49276","GET","-1","-1","","200","-1","","","9058","7845","8616","8616","9058","442","7845","9058","1213","79","80","1","0","","","","38211","","","","","","","","",
"119.96.79.241","881","455","750","1000009261.32","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","28737","","-1","734","100","-1","100","30660681","7928","443","http/1.1","-1","3","https://img5.zhanqi.tv/uploads/2018/08/6e46c-2018081610374307421.png","-1","28737","","ssl/img5.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img5.zhanqi.tv","29878","1000009261.32","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","500","/uploads/2018/08/6e46c-2018081610374307421.png","-1","49266","GET","-1","-1","","200","-1","","","8678","7928","8662","8662","8678","16","7928","8678","750","80","81","1","0","","","","28737","","","","","","","","",
"117.21.230.242","1070","455","457","1000009261.42","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","11578","","-1","456","100","-1","100","31019265","8260","443","http/1.1","-1","3","https://img4.zhanqi.tv/uploads/2019/08/351fc-2019080515320767771.png","-1","11578","","ssl/img4.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img4.zhanqi.tv","12708","1000009261.42","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","402","/uploads/2019/08/351fc-2019080515320767771.png","-1","42524","GET","-1","-1","","200","-1","","","8717","8260","8716","8716","8717","1","8260","8717","457","81","82","1","0","","","","11578","","","","","","","","",
"59.63.223.71","1097","455","486","1000009261.43","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","18200","","-1","482","100","-1","100","31536000","8264","443","http/1.1","-1","3","https://img3.zhanqi.tv/uploads/2018/08/85677-2018081610292091492.png","-1","18200","","ssl/img3.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img3.zhanqi.tv","19153","1000009261.43","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","465","/uploads/2018/08/85677-2018081610292091492.png","-1","60188","GET","-1","-1","","200","-1","","","8750","8264","8746","8746","8750","4","8264","8750","486","82","83","1","0","","","","18200","","","","","","","","",
"59.63.223.71","1151","455","415","1000009261.45","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","12447","","-1","413","100","-1","100","31536000","8391","443","http/1.1","-1","3","https://img3.zhanqi.tv/uploads/2018/09/57580-2018093018013248406.png","-1","12447","","ssl/img3.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img3.zhanqi.tv","13524","1000009261.45","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","466","/uploads/2018/09/57580-2018093018013248406.png","-1","60190","GET","-1","-1","","200","-1","","","8806","8391","8804","8804","8806","2","8391","8806","415","83","84","1","0","","","","12447","","","","","","","","",
"119.96.79.241","1124","455","364","1000009261.44","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","26895","","-1","322","100","-1","100","30593829","8511","443","http/1.1","-1","3","https://img5.zhanqi.tv/uploads/2018/08/e9dcf-2018081610331289169.png","-1","26895","","ssl/img5.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img5.zhanqi.tv","28043","1000009261.44","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","501","/uploads/2018/08/e9dcf-2018081610331289169.png","-1","49268","GET","-1","-1","","200","-1","","","8875","8511","8833","8833","8875","42","8511","8875","364","84","85","1","0","","","","26895","","","","","","","","",
"150.139.250.237","0","440","327","1000009261.279","","","max-age=86400","0","211011_46_2B","-1","LOWEST","","","-1","326","50","-1","-1","52506","8555","","HTTP/2","100","3","https://static.zhanqi.tv/assets/web/v3/static/j/lib/zqim/modules/ZQIM.js?v=4ece65af","-1","2975","2975","","application/javascript","Low","16208","Tue, 12 Oct 2021 05:21:55 GMT","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","static.zhanqi.tv","3245","1000009261.279","0","100","1","-1","","-1","https://static.zhanqi.tv/assets/web/v3/static/j/pkg/zhanqi.js?v=60f7069f","-1","214","/assets/web/v3/static/j/lib/zqim/modules/ZQIM.js?v=4ece65af","-1","","GET","-1","-1","","200","-1","gzip","","8882","8555","8881","8881","8882","1","8555","8882","327","85","86","1","0","75","147","True","10058","","0","","1","4","req.load","","",
"150.139.250.237","0","426","421","1000009261.280","","","max-age=86400","0","211011_46_2B","-1","LOWEST","","","-1","420","50","-1","-1","56795","8556","","HTTP/2","100","3","https://static.zhanqi.tv/assets/web/v3/static/j/lib/md5.js?v=269ca85b","-1","1492","1492","","application/javascript","Low","16208","Tue, 12 Oct 2021 06:33:24 GMT","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","static.zhanqi.tv","1779","1000009261.280","0","100","1","-1","","-1","https://static.zhanqi.tv/assets/web/v3/static/j/pkg/zhanqi.js?v=60f7069f","-1","214","/assets/web/v3/static/j/lib/md5.js?v=269ca85b","-1","","GET","-1","-1","","200","-1","gzip","","8977","8556","8976","8976","8977","1","8556","8977","421","86","87","1","0","77","147","True","3725","","75","","0","","req.load","","",
"150.139.250.237","0","439","414","1000009261.281","","","max-age=86400","0","211011_46_2B","-1","LOWEST","","","-1","357","50","-1","-1","52506","8556","","HTTP/2","100","3","https://static.zhanqi.tv/assets/web/v3/static/j/lib/zqim/proto/imdef.js?v=bbf6c22c","-1","51459","51459","","application/javascript","Low","16208","Tue, 12 Oct 2021 05:21:55 GMT","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","static.zhanqi.tv","51747","1000009261.281","0","100","1","-1","","-1","https://static.zhanqi.tv/assets/web/v3/static/j/pkg/zhanqi.js?v=60f7069f","-1","214","/assets/web/v3/static/j/lib/zqim/proto/imdef.js?v=bbf6c22c","-1","","GET","-1","-1","","200","-1","gzip","","8970","8556","8913","8913","8970","57","8556","8970","414","87","88","1","0","79","147","True","320697","","77","","12","","req.load","","",
"119.96.79.241","1178","455","472","1000009261.46","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","30364","","-1","442","100","-1","100","29776481","8585","443","http/1.1","-1","3","https://img5.zhanqi.tv/uploads/2018/08/e9fa3-2018081610363966938.png","-1","30364","","ssl/img5.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img5.zhanqi.tv","31619","1000009261.46","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","504","/uploads/2018/08/e9fa3-2018081610363966938.png","-1","49274","GET","-1","-1","","200","-1","","","9057","8585","9027","9027","9057","30","8585","9057","472","88","89","1","0","","","","30364","","","","","","","","",
"119.96.79.241","1205","455","436","1000009261.47","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","32691","","-1","384","100","-1","100","31113098","8679","443","http/1.1","-1","3","https://img5.zhanqi.tv/uploads/2018/08/57013-2018081610371419034.png","-1","32691","","ssl/img5.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img5.zhanqi.tv","33841","1000009261.47","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","500","/uploads/2018/08/57013-2018081610371419034.png","-1","49266","GET","-1","-1","","200","-1","","","9115","8679","9063","9063","9115","52","8679","9115","436","89","90","1","0","","","","32691","","","","","","","","",
"119.96.79.241","1232","455","469","1000009261.48","0","","public, max-age=31536000","0","211011_46_2B","-1","LOWEST","29693","","-1","422","100","-1","100","30288998","8698","443","http/1.1","-1","3","https://img5.zhanqi.tv/uploads/2018/08/238f4-2018081610373060049.png","-1","29693","","ssl/img5.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","img5.zhanqi.tv","30868","1000009261.48","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","503","/uploads/2018/08/238f4-2018081610373060049.png","-1","49272","GET","-1","-1","","200","-1","","","9167","8698","9120","9120","9167","47","8698","9167","469","90","91","1","0","","","","29693","","","","","","","","",
"150.139.250.237","0","519","1378","1000009261.237","0","","max-age=86400","0","211011_46_2B","-1","LOWEST","390946","","-1","481","50","-1","100","34536","8718","","HTTP/2","-1","3","https://h5player.zhanqi.tv/assets/h5liveplayer/dist/img/xlz.fe9b128.png","-1","390946","","","image/png","Low","244722","Tue, 12 Oct 2021 00:22:26 GMT","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","h5player.zhanqi.tv","391709","1000009261.237","","100","1","-1","","-1","https://h5player.zhanqi.tv/assets/h5liveplayer/dist/js/app.js?v=f696cb17602","-1","214","/assets/h5liveplayer/dist/img/xlz.fe9b128.png","-1","","GET","-1","-1","","200","-1","","","10096","8718","9199","9199","10096","897","8718","10096","1378","91","92","1","0","81","","","390946","","","","","","","","",
"121.40.205.93","0","884","1036","1000009261.248","0","","no-cache, no-store, max-age=0, must-revalidate","-1","211011_46_2B","-1","LOWEST","697","","-1","1036","-1","-1","100","","8751","443","http/1.1","-1","3","https://tj.zhanqi.tv/1.gif?idsite=5&version=1.2&guestId=1766218098&userId=0&isReg=0&isIframe=0&domain=www.zhanqi.tv&url=https%3A%2F%2Fwww.zhanqi.tv%2F&referer=&title=&sh=1200&sw=1920&cd=24&userAgent=Mozilla%2F5.0%20(X11%3B%20Linux%20x86_64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F68.0.3440.75%20Safari%2F537.36%20PTST%2F180723.140756&terminalType=1&os=Linux&browser=chrome&lang=en-US&isFlash=0&flashVersion=0&isCookie=1&visitTime=2&sTime=1633963608965&randomId=1633963608965","-1","697","","ssl/tj.zhanqi.tv:443","image/gif","Low","","Mon, 26 Jul 1997 05:00:00 GMT","-1","-1","parser","551F35118E3BD02D5E53C9D1D6C8F50D","tj.zhanqi.tv","697","1000009261.248","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","506","/1.gif?idsite=5&version=1.2&guestId=1766218098&userId=0&isReg=0&isIframe=0&domain=www.zhanqi.tv&url=https%3A%2F%2Fwww.zhanqi.tv%2F&referer=&title=&sh=1200&sw=1920&cd=24&userAgent=Mozilla%2F5.0%20(X11%3B%20Linux%20x86_64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F68.0.3440.75%20Safari%2F537.36%20PTST%2F180723.140756&terminalType=1&os=Linux&browser=chrome&lang=en-US&isFlash=0&flashVersion=0&isCookie=1&visitTime=2&sTime=1633963608965&randomId=1633963608965","-1","60390","GET","-1","-1","","200","-1","","","9787","8751","9787","9787","9787","0","8751","9787","1036","92","93","1","0","","","","35","","","","","","","","",
"79.133.177.227","3","365","858","1000009261.218","","","","0","211011_46_2B","8772","LOWEST","","","-1","858","0","8772","-1","0","8975","443","HTTP/2","100","3","https://sdkcdn.videojj.com/liveos-sdk/online/liveos.js?_=1633963606009","8974","1780","1780","ssl/sdkcdn.videojj.com:443","application/javascript","Low","13951","","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","sdkcdn.videojj.com","1780","1000009261.218","0","100","1","8415","","-1","https://static.zhanqi.tv/assets/web/v3/static/j/pkg/zhanqi.js?v=60f7069f","41","881","/liveos-sdk/online/liveos.js?_=1633963606009","8813","44490","GET","357","8813","","200","161","gzip","","9833","8975","9833","9833","9833","0","8415","9833","1417","93","94","1","0","1","147","True","2791","","0","","1","5","send","","",
"","","0","315","99999.99999.1","","","","-1","211011_46_2B","7679","LOWEST","","","-1","315","-1","7679","-1","","9789","","","-1","3","wss://gw.zhanqi.tv/","9789","0","","ssl/gw.zhanqi.tv:443","","","","","-1","-1","","551F35118E3BD02D5E53C9D1D6C8F50D","gw.zhanqi.tv","0","99999.99999.1","","-1","0","7147","","-1","","753","632","/","8432","","","532","8432","","101","1357","","","10104","9789","10104","10104","10104","0","7147","10104","2957","94","95","1","0","","","","","","","","","","","","",
"121.207.229.148","0","396","322","1000009261.250","","","public, max-age=31536000","0","211011_46_2B","8697","MEDIUM","","","-1","322","100","8697","-1","29531300","9808","443","http/1.1","100","3","https://resource.zhanqi.tv/uploads/sysmsgskin/h5_1548672114/s_1001/spec.json","9808","415","415","pm/ssl/resource.zhanqi.tv:443","application/json","High","14981","","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","resource.zhanqi.tv","1475","1000009261.250","0","100","1","7829","","-1","https://h5player.zhanqi.tv/assets/h5liveplayer/dist/js/app.js?v=f696cb17602","470","868","/uploads/sysmsgskin/h5_1548672114/s_1001/spec.json","9167","53656","GET","868","9167","","200","641","gzip","","10130","9808","10130","10130","10130","0","7829","10130","2301","95","96","1","0","","","","1494","","","","","","","","",
"121.207.229.148","0","396","1793","1000009261.251","","","public, max-age=31536000","0","211011_46_2B","-1","MEDIUM","","","-1","1793","100","8697","-1","29531299","9813","443","http/1.1","100","3","https://resource.zhanqi.tv/uploads/sysmsgskin/h5_1548672114/s_2002/spec.json","9813","436","436","pm/ssl/resource.zhanqi.tv:443","application/json","High","14981","","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","resource.zhanqi.tv","1497","1000009261.251","0","100","1","-1","","-1","https://h5player.zhanqi.tv/assets/h5liveplayer/dist/js/app.js?v=f696cb17602","470","865","/uploads/sysmsgskin/h5_1548672114/s_2002/spec.json","9167","53650","GET","-1","9167","","200","646","gzip","","11606","9813","11606","11606","11606","0","8697","11606","2909","96","97","1","0","","","","1578","","","","","","","","",
"121.207.229.148","0","396","343","1000009261.252","","","public, max-age=31536000","0","211011_46_2B","-1","MEDIUM","","","-1","342","100","8697","-1","29765621","9819","443","http/1.1","100","3","https://resource.zhanqi.tv/uploads/sysmsgskin/h5_1548672114/s_4001/spec.json","9818","321","321","pm/ssl/resource.zhanqi.tv:443","application/json","High","14981","","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","resource.zhanqi.tv","1385","1000009261.252","0","100","1","-1","","-1","https://h5player.zhanqi.tv/assets/h5liveplayer/dist/js/app.js?v=f696cb17602","470","870","/uploads/sysmsgskin/h5_1548672114/s_4001/spec.json","9168","53660","GET","-1","9167","","200","650","gzip","","10162","9819","10161","10161","10162","1","8697","10162","1463","97","98","1","0","","","","817","","","","","","","","",
"121.207.229.148","0","396","341","1000009261.253","","","public, max-age=31536000","0","211011_46_2B","-1","MEDIUM","","","-1","341","100","8697","-1","30988139","9824","443","http/1.1","100","3","https://resource.zhanqi.tv/uploads/sysmsgskin/h5_1548672114/s_3008/spec.json","9824","321","321","pm/ssl/resource.zhanqi.tv:443","application/json","High","14981","Sat, 24 Oct 2020 11:43:32 GMT","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","resource.zhanqi.tv","1451","1000009261.253","0","100","1","-1","","-1","https://h5player.zhanqi.tv/assets/h5liveplayer/dist/js/app.js?v=f696cb17602","470","867","/uploads/sysmsgskin/h5_1548672114/s_3008/spec.json","9168","53654","GET","-1","9167","","200","656","gzip","","10165","9824","10165","10165","10165","0","8697","10165","1467","98","99","1","0","","","","810","","","","","","","","",
"121.207.229.148","0","396","351","1000009261.254","","","public, max-age=31536000","0","211011_46_2B","-1","MEDIUM","","","-1","350","100","8697","-1","29531300","9830","443","http/1.1","100","3","https://resource.zhanqi.tv/uploads/sysmsgskin/h5_1548672114/s_3007/spec.json","9830","321","321","pm/ssl/resource.zhanqi.tv:443","application/json","High","14981","","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","resource.zhanqi.tv","1382","1000009261.254","0","100","1","-1","","-1","https://h5player.zhanqi.tv/assets/h5liveplayer/dist/js/app.js?v=f696cb17602","470","866","/uploads/sysmsgskin/h5_1548672114/s_3007/spec.json","9168","53652","GET","-1","9167","","200","662","gzip","","10181","9830","10180","10180","10181","1","8697","10181","1483","99","100","1","0","","","","810","","","","","","","","",
"47.56.107.250","0","368","350","1000009261.278","","","","-1","211011_46_2B","8696","MEDIUM","","","-1","350","-1","8696","-1","","9840","443","http/1.1","-1","3","https://umc.danuoyi.alicdn.com/dns_resolve_https","9840","301","","pm/ssl/umc.danuoyi.alicdn.com:443","text/html","High","51753","","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","umc.danuoyi.alicdn.com","491","1000009261.278","","-1","1","7909","","-1","https://h5player.zhanqi.tv/assets/h5liveplayer/dist/js/app.js?v=f696cb17602","561","862","/dns_resolve_https","9257","49510","GET","787","9257","","406","583","","","10190","9840","10190","10190","10190","0","7909","10190","2281","100","101","1","0","","","","","","","","","","value","","",
"79.133.177.227","0","410","627","1000009261.283","","","","0","211011_46_2B","-1","LOWEST","","","-1","626","0","9836","-1","0","9926","443","HTTP/2","-1","3","https://sdkcdn.videojj.com/liveos-sdk/release/1.1.6-6571102/liveos.config.js?0.36376","9925","614","","pm/ssl/sdkcdn.videojj.com:443","application/javascript","Low","1852","","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","sdkcdn.videojj.com","1242","1000009261.283","","100","1","-1","","-1","https://sdkcdn.videojj.com/liveos-sdk/online/liveos.js?_=1633963606009","40","906","/liveos-sdk/release/1.1.6-6571102/liveos.config.js?0.36376","9876","44496","GET","-1","9876","","200","49","","","10553","9926","10552","10552","10553","1","9836","10553","716","101","102","1","0","1","147","True","614","","0","","0","","loadScript","","",
"121.207.229.148","0","396","320","1000009261.255","","","public, max-age=31536000","0","211011_46_2B","-1","MEDIUM","","","-1","319","100","-1","-1","29531300","10131","443","http/1.1","100","3","https://resource.zhanqi.tv/uploads/sysmsgskin/h5_1548672114/s_3006/spec.json","-1","319","319","pm/ssl/resource.zhanqi.tv:443","application/json","High","14981","","-1","-1","script","551F35118E3BD02D5E53C9D1D6C8F50D","resource.zhanqi.tv","1378","1000009261.255","0","100","1","-1","","-1","https://h5player.zhanqi.tv/assets/h5liveplayer/dist/js/app.js?v=f696cb17602","-1","868","/uploads/sysmsgskin/h5_1548672114/s_3006/spec.json","-1","53656","GET","-1","-1","","200","-1","gzip","","10451","10131","10450","10450","10451","1","10131","10451","320","102","103","1","0","","","","809","","","","","","","","",
