"ip_addr","initiator_line","bytesOut","load_ms","final_base_page","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","objectSizeUncompressed","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","is_base_page","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","cpu.EvaluateScript","index","number","run","cached","cpu.FunctionCall","score_progressive_jpeg","jpeg_scan_count",
"163.181.50.228","0","443","1772","","1000024777.240","15510","","","0","211011_FT_24","-1","LOWEST","25205","","-1","1756","0","-1","38","0","25205","8115","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/adcreatives/2021/9/9/202109090834323035.jpg","-1","25205","","a2.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","a2.xinhuanet.com","25801","1000024777.240","","100","0","-1","","-1","http://xinhuanet.com/","-1","584","/download/adcreatives/2021/9/9/202109090834323035.jpg","-1","42568","GET","-1","-1","","200","-1","","","","9887","8115","9871","9871","9887","16","8115","9887","1772","","80","81","1","0","","0","1",
"163.181.50.228","0","443","1692","","1000024777.243","15510","","","0","211011_FT_24","-1","LOWEST","25205","","-1","1666","0","-1","38","0","25205","8296","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/adcreatives/2021/9/9/202109090833395678.jpg","-1","25205","","a2.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","a2.xinhuanet.com","25800","1000024777.243","","100","0","-1","","-1","http://xinhuanet.com/","-1","582","/download/adcreatives/2021/9/9/202109090833395678.jpg","-1","42564","GET","-1","-1","","200","-1","","","","9988","8296","9962","9962","9988","26","8296","9988","1692","","81","82","1","0","","0","1",
"202.108.119.193","524","483","10296","","1000024777.39","30231","","","0","211011_FT_24","-1","LOWEST","41917","","-1","5279","0","10415","27","0","42132","8883","80","http/1.1","100","3","http://xinhuanet.com/titlepic/112794/1127946309_1633943957691_title0h.jpg","-1","41917","41917","xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","xinhuanet.com","42224","1000024777.39","0","100","0","-1","","-1","http://xinhuanet.com/","1698","646","/titlepic/112794/1127946309_1633943957691_title0h.jpg","-1","39874","GET","-1","12113","","200","-1","gzip","","","19179","8883","14162","14162","19179","5017","10415","19179","11994","","82","83","1","0","","0","1",
"202.108.119.194","0","393","1739","","1000024777.244","","","","-1","211011_FT_24","-1","LOWEST","","","-1","1739","-1","-1","-1","","","9968","80","http/1.1","-1","3","http://news.news.cn/titlepic/112794/1127946690_1633953313136_title0h.JPG","-1","162","","news.news.cn:80","text/html","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","news.news.cn","162","1000024777.244","","-1","0","-1","","-1","http://xinhuanet.com/","-1","507","/titlepic/112794/1127946690_1633953313136_title0h.JPG","-1","47566","GET","-1","-1","","301","-1","","","","11707","9968","11707","11707","11707","0","9968","11707","1739","","83","84","1","0","","","",
"163.181.50.227","0","445","6293","","1000024777.244-1","411949","","","0","211011_FT_24","-1","Low","516783","","-1","1855","0","-1","20","0","516783","11709","80","http/1.1","-1","3","http://www.xinhuanet.com//titlepic/112794/1127946690_1633953313136_title0h.JPG","-1","516783","","www.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","www.xinhuanet.com","517455","1000024777.244","","100","0","-1","","-1","http://xinhuanet.com/","-1","460","//titlepic/112794/1127946690_1633953313136_title0h.JPG","-1","60908","GET","-1","-1","","200","-1","","","","18002","11709","13564","13564","18002","4438","11709","18002","6293","","84","85","1","0","","0","1",
"202.108.119.194","0","393","2229","","1000024777.245","","","","-1","211011_FT_24","-1","LOWEST","","","-1","2229","-1","-1","-1","","","13284","80","http/1.1","-1","3","http://news.news.cn/titlepic/112794/1127946858_1633958548662_title0h.jpg","-1","125","","news.news.cn:80","text/html","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","news.news.cn","125","1000024777.245","","-1","0","-1","","-1","http://xinhuanet.com/","-1","507","/titlepic/112794/1127946858_1633958548662_title0h.jpg","-1","47566","GET","-1","-1","","301","-1","gzip","","","15513","13284","15513","15513","15513","0","13284","15513","2229","","85","86","1","0","","","",
"163.181.50.227","0","445","2222","","1000024777.245-1","129237","","","0","211011_FT_24","-1","Low","307712","","-1","1684","0","-1","58","0","310636","15516","80","http/1.1","100","3","http://www.xinhuanet.com//titlepic/112794/1127946858_1633958548662_title0h.jpg","-1","307712","307712","www.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","www.xinhuanet.com","308399","1000024777.245","0","100","0","-1","","-1","http://xinhuanet.com/","-1","459","//titlepic/112794/1127946858_1633958548662_title0h.jpg","-1","60906","GET","-1","-1","","200","-1","gzip","","","17738","15516","17200","17200","17738","538","15516","17738","2222","","86","87","1","0","","0","1",
"202.108.119.194","0","393","1971","","1000024777.247","","","","-1","211011_FT_24","-1","LOWEST","","","-1","1971","-1","-1","-1","","","16600","80","http/1.1","-1","3","http://news.news.cn/titlepic/112793/1127936805_1633670202133_title0h.jpg","-1","125","","news.news.cn:80","text/html","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","news.news.cn","125","1000024777.247","","-1","0","-1","","-1","http://xinhuanet.com/","-1","507","/titlepic/112793/1127936805_1633670202133_title0h.jpg","-1","47566","GET","-1","-1","","301","-1","gzip","","","18571","16600","18571","18571","18571","0","16600","18571","1971","","87","88","1","0","","","",
"202.108.119.193","531","483","3757","","1000024777.40","35861","","","0","211011_FT_24","-1","LOWEST","52297","","-1","1680","0","-1","31","0","62163","17043","80","http/1.1","100","3","http://xinhuanet.com/titlepic/112794/1127945791_1633959406639_title0h.jpg","-1","52297","52297","xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","xinhuanet.com","52604","1000024777.40","0","100","0","-1","","-1","http://xinhuanet.com/","-1","239","/titlepic/112794/1127945791_1633959406639_title0h.jpg","-1","39824","GET","-1","-1","","200","-1","gzip","","","20800","17043","18723","18723","20800","2077","17043","20800","3757","","88","89","1","0","","100","7",
"202.108.119.193","538","483","5059","","1000024777.41","0","","","0","211011_FT_24","-1","LOWEST","629753","","-1","2969","0","18270","100","0","637018","17122","80","http/1.1","100","3","http://xinhuanet.com/titlepic/112794/1127944987_1633922058168_title0h.gif","-1","629753","629753","xinhuanet.com:80","image/gif","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","xinhuanet.com","630061","1000024777.41","0","100","0","-1","","-1","http://xinhuanet.com/","852","676","/titlepic/112794/1127944987_1633922058168_title0h.gif","-1","39876","GET","-1","19122","","200","-1","gzip","","","22181","17122","20091","20091","22181","2090","18270","22181","5911","","89","90","1","0","","","",
"163.181.50.227","0","445","1566","","1000024777.247-1","246897","","","0","211011_FT_24","-1","Low","359265","","-1","611","0","-1","31","0","362758","18573","80","http/1.1","100","3","http://www.xinhuanet.com//titlepic/112793/1127936805_1633670202133_title0h.jpg","-1","359265","359265","www.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","www.xinhuanet.com","359963","1000024777.247","0","100","0","-1","","-1","http://xinhuanet.com/","-1","460","//titlepic/112793/1127936805_1633670202133_title0h.jpg","-1","60908","GET","-1","-1","","200","-1","gzip","","","20139","18573","19184","19184","20139","955","18573","20139","1566","","90","91","1","0","","0","1",
"202.108.119.194","0","393","247","","1000024777.250","","","","-1","211011_FT_24","-1","LOWEST","","","-1","247","-1","-1","-1","","","19916","80","http/1.1","-1","3","http://news.news.cn/titlepic/112794/1127946060_1633941510322_title0h.jpg","-1","125","","news.news.cn:80","text/html","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","news.news.cn","125","1000024777.250","","-1","0","-1","","-1","http://xinhuanet.com/","-1","507","/titlepic/112794/1127946060_1633941510322_title0h.jpg","-1","47566","GET","-1","-1","","301","-1","gzip","","","20163","19916","20163","20163","20163","0","19916","20163","247","","91","92","1","0","","","",
"163.181.50.227","0","445","396","","1000024777.250-1","68994","","","0","211011_FT_24","-1","Low","187398","","-1","86","0","-1","63","0","187479","20165","80","http/1.1","100","3","http://www.xinhuanet.com//titlepic/112794/1127946060_1633941510322_title0h.jpg","-1","187398","187398","www.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9EDA6C143963A2E7B726D1E138B4064E","www.xinhuanet.com","188085","1000024777.250","0","100","0","-1","","-1","http://xinhuanet.com/","-1","460","//titlepic/112794/1127946060_1633941510322_title0h.jpg","-1","60908","GET","-1","-1","","200","-1","gzip","","","20561","20165","20251","20251","20561","310","20165","20561","396","","92","93","1","0","","0","1",
"202.108.119.193","","442","207","","1000024777.253","0","","","0","211011_FT_24","-1","MEDIUM","840","","-1","207","0","-1","100","0","1139","22199","80","http/1.1","100","3","http://xinhuanet.com/favicon.ico","-1","840","840","xinhuanet.com:80","image/x-icon","High","","","-1","-1","other","9EDA6C143963A2E7B726D1E138B4064E","xinhuanet.com","1146","1000024777.253","0","100","0","-1","","-1","","-1","676","/favicon.ico","-1","39876","GET","-1","-1","","200","-1","gzip","","","22406","22199","22406","22406","22406","0","22199","22406","207","","93","94","1","0","","","",
"202.108.119.194","","393","209","","1000024777.254","","","","-1","211011_FT_24","-1","LOWEST","","","-1","209","-1","-1","-1","","","23234","80","http/1.1","-1","3","http://news.news.cn/titlepic/112791/1127919497_1632966240841_title0h.jpg","-1","125","","news.news.cn:80","text/html","Low","","","-1","-1","other","9EDA6C143963A2E7B726D1E138B4064E","news.news.cn","125","1000024777.254","","-1","0","-1","","-1","","-1","507","/titlepic/112791/1127919497_1632966240841_title0h.jpg","-1","47566","GET","-1","-1","","301","-1","gzip","","","23443","23234","23443","23443","23443","0","23234","23443","209","","94","95","1","0","","","",
"163.181.50.227","","445","386","","1000024777.254-1","9855","","","0","211011_FT_24","-1","Low","91381","","-1","258","0","-1","89","0","94555","23445","80","http/1.1","100","3","http://www.xinhuanet.com//titlepic/112791/1127919497_1632966240841_title0h.jpg","-1","91381","91381","www.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","other","9EDA6C143963A2E7B726D1E138B4064E","www.xinhuanet.com","92077","1000024777.254","0","100","0","-1","","-1","","-1","460","//titlepic/112791/1127919497_1632966240841_title0h.jpg","-1","60908","GET","-1","-1","","200","-1","gzip","","","23831","23445","23703","23703","23831","128","23445","23831","386","","95","96","1","0","","0","1",
"202.108.119.194","","386","693","1","DD923BC692E09277B357DF8041B1C10A","","","","-1","211011_FT_24","68615","HIGHEST","","","-1","200","-1","3","-1","","114065","201","80","http/1.1","100","3","http://xinhuanet.com/","-1","25545","25545","xinhuanet.com:80","text/html","VeryHigh","","","-1","-1","script","AFB426F5499109EA3C942EEE00296FC0","xinhuanet.com","25779","DD923BC692E09277B357DF8041B1C10A","0","100","0","68614","","-1","","198","105","/","-1","47606","GET","1","201","","200","-1","gzip","1","","894","201","401","401","894","493","68614","894","892","4","0","1","2","0","","","",
"202.108.119.194","20","349","2262","","1000025697.7","","","","0","211011_FT_24","-1","HIGHEST","","","-1","319","0","4","-1","0","219115","419","80","http/1.1","100","3","http://xinhuanet.com/2021homepro/styles/index.css","-1","51170","51170","xinhuanet.com:80","text/css","VeryHigh","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","xinhuanet.com","51475","1000025697.7","0","100","0","-1","","-1","http://xinhuanet.com/","199","106","/2021homepro/styles/index.css","-1","47608","GET","-1","203","","200","-1","gzip","","","2681","419","738","738","2681","1943","4","2681","2461","","1","2","2","0","","","",
"47.246.44.224","14","325","66","","1000025697.4","","","","100","211011_FT_24","416","MEDIUM","","","-1","65","0","416","-1","0","2655","475","80","http/1.1","100","3","http://www.news.cn/global/js/pageCore.js","-1","969","969","www.news.cn:80","application/javascript","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","www.news.cn","1646","1000025697.4","0","100","0","414","","-1","http://xinhuanet.com/","58","127","/global/js/pageCore.js","-1","56594","GET","2","474","","200","-1","gzip","","ChinaNetCenter","541","475","540","540","541","1","414","541","126","1","2","3","2","0","","","",
"47.246.44.228","18","352","73","","1000025697.5","","","","0","211011_FT_24","419","HIGHEST","","","-1","70","0","419","-1","0","17759","478","80","http/1.1","100","3","http://lib.news.cn/swiper/swiper3.4.2/swiper.min.css","-1","2880","2880","lib.news.cn:80","text/css","VeryHigh","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","lib.news.cn","3543","1000025697.5","0","100","0","416","","-1","http://xinhuanet.com/","59","164","/swiper/swiper3.4.2/swiper.min.css","-1","52540","GET","3","478","","200","-1","gzip","","","551","478","548","548","551","3","416","551","135","","3","4","2","0","","","",
"47.246.44.228","19","385","77","","1000025697.6","","","","0","211011_FT_24","-1","HIGHEST","","","-1","76","0","419","-1","0","13261","479","80","http/1.1","100","3","http://lib.news.cn/mCustomScrollbar/mCustomScrollbar2.8.2/jquery.mCustomScrollbar.css","-1","1684","1684","lib.news.cn:80","text/css","VeryHigh","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","lib.news.cn","2354","1000025697.6","0","100","0","-1","","-1","http://xinhuanet.com/","60","163","/mCustomScrollbar/mCustomScrollbar2.8.2/jquery.mCustomScrollbar.css","-1","52538","GET","-1","479","","200","-1","gzip","","","556","479","555","555","556","1","419","556","137","","4","5","2","0","","","",
"47.246.44.228","22","324","252","","1000025697.8","","","","0","211011_FT_24","-1","MEDIUM","","","-1","94","0","420","-1","0","97154","482","80","http/1.1","100","3","http://lib.news.cn/jquery/jquery.min.js","-1","33799","33799","lib.news.cn:80","application/javascript","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","lib.news.cn","34476","1000025697.8","0","100","0","-1","","-1","http://xinhuanet.com/","62","168","/jquery/jquery.min.js","-1","52542","GET","-1","482","","200","-1","gzip","","","734","482","576","576","734","158","420","734","314","17","5","6","2","0","2","","",
"47.246.44.228","37","336","272","","1000025697.11","","","","0","211011_FT_24","-1","MEDIUM","","","-1","107","0","420","-1","0","96419","483","80","http/1.1","100","3","http://lib.news.cn/swiper/swiper3.4.2/swiper.min.js","-1","23601","23601","lib.news.cn:80","application/javascript","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","lib.news.cn","24241","1000025697.11","0","100","0","-1","","-1","http://xinhuanet.com/","63","181","/swiper/swiper3.4.2/swiper.min.js","-1","52546","GET","-1","483","","200","-1","gzip","","","755","483","590","590","755","165","420","755","335","6","6","7","2","0","114","","",
"47.246.44.228","40","380","137","","1000025697.12","","","","0","211011_FT_24","-1","MEDIUM","","","-1","131","0","421","-1","0","25168","484","80","http/1.1","100","3","http://lib.news.cn/mCustomScrollbar/mCustomScrollbar2.8.2/jquery.mCustomScrollbar.concat.min.js","-1","6152","6152","lib.news.cn:80","application/javascript","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","lib.news.cn","6837","1000025697.12","0","100","0","-1","","-1","http://xinhuanet.com/","62","185","/mCustomScrollbar/mCustomScrollbar2.8.2/jquery.mCustomScrollbar.concat.min.js","-1","52548","GET","-1","483","","200","-1","gzip","","","621","484","615","615","621","6","421","621","199","1","7","8","2","0","5","","",
"47.246.44.224","51","320","147","","1000025697.14","","","","100","211011_FT_24","-1","MEDIUM","","","-1","141","0","421","-1","0","23255","485","80","http/1.1","100","3","http://www.news.cn/json/xh_depth.js","-1","5942","5942","www.news.cn:80","application/javascript","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","www.news.cn","6571","1000025697.14","0","100","0","-1","","-1","http://xinhuanet.com/","64","193","/json/xh_depth.js","-1","56610","GET","-1","485","","200","-1","gzip","","ChinaNetCenter","632","485","626","626","632","6","421","632","211","1","8","9","2","0","","","",
"47.246.44.228","43","326","288","","1000025697.13","","","","0","211011_FT_24","-1","MEDIUM","","","-1","154","0","421","-1","0","61102","486","80","http/1.1","100","3","http://lib.news.cn/gsap/gsap3/gsap.min.js","-1","24070","24070","lib.news.cn:80","application/javascript","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","lib.news.cn","24749","1000025697.13","0","100","0","-1","","-1","http://xinhuanet.com/","65","189","/gsap/gsap3/gsap.min.js","-1","52550","GET","-1","486","","200","-1","gzip","","","774","486","640","640","774","134","421","774","353","11","9","10","2","0","2","","",
"47.246.44.224","52","324","180","","1000025697.15","","","","100","211011_FT_24","-1","MEDIUM","","","-1","173","0","422","-1","0","21792","486","80","http/1.1","100","3","http://www.news.cn/json/xh_broadcast.js","-1","6534","6534","www.news.cn:80","application/javascript","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","www.news.cn","7163","1000025697.15","0","100","0","-1","","-1","http://xinhuanet.com/","64","201","/json/xh_broadcast.js","-1","56614","GET","-1","486","","200","-1","gzip","","ChinaNetCenter","666","486","659","659","666","7","422","666","244","1","10","11","2","0","","","",
"47.246.44.224","53","326","183","","1000025697.16","","","","100","211011_FT_24","-1","MEDIUM","","","-1","182","0","422","-1","0","3740","487","80","http/1.1","100","3","http://www.news.cn/json/bangdan/top1.json","-1","983","983","www.news.cn:80","application/json","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","www.news.cn","1635","1000025697.16","0","100","0","-1","","-1","http://xinhuanet.com/","64","205","/json/bangdan/top1.json","-1","56616","GET","-1","486","","200","-1","gzip","","ChinaNetCenter","670","487","669","669","670","1","422","670","247","0","11","12","2","0","","","",
"47.246.44.224","54","328","188","","1000025697.17","","","","100","211011_FT_24","-1","MEDIUM","","","-1","184","0","421","-1","0","10327","487","80","http/1.1","100","3","http://www.news.cn/json/bangdan/top101.json","-1","2589","2589","www.news.cn:80","application/json","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","www.news.cn","3249","1000025697.17","0","100","0","-1","","-1","http://xinhuanet.com/","66","197","/json/bangdan/top101.json","-1","56612","GET","-1","487","","200","-1","gzip","","ChinaNetCenter","675","487","671","671","675","4","421","675","254","0","12","13","2","0","","","",
"47.246.44.224","55","328","192","","1000025697.18","","","","100","211011_FT_24","-1","MEDIUM","","","-1","191","0","423","-1","0","11542","489","80","http/1.1","100","3","http://www.news.cn/json/bangdan/top102.json","-1","3137","3137","www.news.cn:80","application/json","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","www.news.cn","3768","1000025697.18","0","100","0","-1","","-1","http://xinhuanet.com/","66","215","/json/bangdan/top102.json","-1","56620","GET","-1","489","","200","-1","gzip","","ChinaNetCenter","681","489","680","680","681","1","423","681","258","0","13","14","2","0","","","",
"163.171.133.124","34","350","929","","1000025697.10","","","","100","211011_FT_24","423","MEDIUM","","","-1","522","0","423","-1","0","831210","564","443","http/1.1","100","3","https://player.v.news.cn/player/sdk/h5/DHYPlayer-latest.min.js","563","244536","244536","ssl/player.v.news.cn:443","application/javascript","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","player.v.news.cn","244536","1000025697.10","0","100","1","420","","-1","http://xinhuanet.com/","59","211","/player/sdk/h5/DHYPlayer-latest.min.js","482","54934","GET","3","482","","200","81","gzip","","ChinaNetCenter","1493","564","1086","1086","1493","407","420","1493","1072","86","14","15","2","0","59","","",
"202.108.119.194","25","334","222","","1000025697.9","","","","0","211011_FT_24","-1","MEDIUM","","","-1","220","0","420","-1","0","10948","735","80","http/1.1","100","3","http://xinhuanet.com/2021homepro/scripts/xhome.js","-1","3918","3918","xinhuanet.com:80","application/javascript","High","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","xinhuanet.com","4235","1000025697.9","0","100","0","-1","","-1","http://xinhuanet.com/","314","172","/2021homepro/scripts/xhome.js","-1","47618","GET","-1","734","","200","-1","gzip","","","957","735","955","955","957","2","420","957","536","1","15","16","2","0","","","",
"27.148.149.224","1466","313","341","","1000025697.44","","","","0","211011_FT_24","1494","LOW","","","-1","331","0","1494","-1","0","21535","1838","80","http/1.1","100","3","http://a2.news.cn/js/xadn.js","-1","6637","6637","a2.news.cn:80","application/javascript","Medium","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","a2.news.cn","7256","1000025697.44","0","100","0","1494","","-1","http://xinhuanet.com/","344","247","/js/xadn.js","-1","39974","GET","0","1838","","200","-1","gzip","","","2179","1838","2169","2169","2179","10","1494","2179","685","7","16","17","2","0","4","","",
"202.108.119.194","1469","334","426","","1000025697.45","","","","0","211011_FT_24","-1","LOW","","","-1","217","0","-1","-1","0","30182","2179","80","http/1.1","100","3","http://xinhuanet.com/2021homepro/scripts/index.js","-1","7083","7083","xinhuanet.com:80","application/javascript","Medium","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","xinhuanet.com","7400","1000025697.45","0","100","0","-1","","-1","http://xinhuanet.com/","-1","172","/2021homepro/scripts/index.js","-1","47618","GET","-1","-1","","200","-1","gzip","","","2605","2179","2396","2396","2605","209","2179","2605","426","3","17","18","2","0","11","","",
"202.108.119.194","1472","334","208","","1000025697.46","","","","0","211011_FT_24","-1","LOW","","","-1","208","0","-1","-1","0","613","2607","80","http/1.1","100","3","http://xinhuanet.com/2021homepro/scripts/alert.js","-1","436","436","xinhuanet.com:80","application/javascript","Medium","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","xinhuanet.com","751","1000025697.46","0","100","0","-1","","-1","http://xinhuanet.com/","-1","172","/2021homepro/scripts/alert.js","-1","47618","GET","-1","-1","","200","-1","gzip","","","2815","2607","2815","2815","2815","0","2607","2815","208","0","18","19","2","0","","","",
"27.148.149.224","1475","320","350","","1000025697.47","","","","0","211011_FT_24","-1","LOW","","","-1","343","0","-1","-1","0","21088","2685","80","http/1.1","100","3","http://a2.news.cn/js/xadndelayed.js","-1","6551","6551","a2.news.cn:80","application/javascript","Medium","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","a2.news.cn","7169","1000025697.47","0","100","0","-1","","-1","http://xinhuanet.com/","-1","247","/js/xadndelayed.js","-1","39974","GET","-1","-1","","200","-1","gzip","","","3035","2685","3028","3028","3035","7","2685","3035","350","66","19","20","2","0","20","","",
"202.108.119.194","107","369","235","","1000025697.19","0","","","0","211011_FT_24","-1","LOWEST","6530","","-1","230","0","-1","100","0","6495","2686","80","http/1.1","100","3","http://xinhuanet.com/2021homepro/images/logo.png","-1","6530","6530","xinhuanet.com:80","image/png","Low","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","xinhuanet.com","6835","1000025697.19","0","100","0","-1","","-1","http://xinhuanet.com/","-1","106","/2021homepro/images/logo.png","-1","47608","GET","-1","-1","","200","-1","gzip","","","2921","2686","2916","2916","2921","5","2686","2921","235","","20","21","2","0","","","",
"202.108.119.194","110","374","484","","1000025697.20","0","","","0","211011_FT_24","-1","MEDIUM","9991","","-1","238","0","-1","100","0","10762","2686","80","http/1.1","100","3","http://xinhuanet.com/2021homepro/images/local/adv.jpg","-1","9991","9991","xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","xinhuanet.com","10297","1000025697.20","0","100","0","-1","","-1","http://xinhuanet.com/","-1","105","/2021homepro/images/local/adv.jpg","-1","47606","GET","-1","-1","","200","-1","gzip","","","3170","2686","2924","2924","3170","246","2686","3170","484","","21","22","2","0","","0","1",
"202.108.119.194","191","394","2805","","1000025697.26","174248","","","0","211011_FT_24","-1","MEDIUM","238373","","-1","238","0","-1","26","0","238912","2816","80","http/1.1","100","3","http://xinhuanet.com/titlepic/112794/1127945144_1633929823275_title0h.jpg","-1","238373","238373","xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","xinhuanet.com","238681","1000025697.26","0","100","0","-1","","-1","http://xinhuanet.com/","-1","172","/titlepic/112794/1127945144_1633929823275_title0h.jpg","-1","47618","GET","-1","-1","","200","-1","gzip","","","5621","2816","3054","3054","5621","2567","2816","5621","2805","","22","23","2","0","","0","1",
"47.246.44.224","88","397","68","","1000025697.59","0","","","100","211011_FT_24","-1","MEDIUM","1540","","-1","68","0","-1","100","0","1540","2823","80","http/1.1","-1","3","http://www.news.cn/2021homepro/images/slogan.png","-1","1540","","www.news.cn:80","image/png","Low","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","www.news.cn","2199","1000025697.59","","100","0","-1","","-1","http://xinhuanet.com/","-1","215","/2021homepro/images/slogan.png","-1","56620","GET","-1","-1","","200","-1","","","ChinaNetCenter","2891","2823","2891","2891","2891","0","2823","2891","68","","23","24","2","0","","","",
"47.246.44.224","1451","400","150","","1000025697.80","0","","","100","211011_FT_24","-1","LOWEST","25410","","-1","69","0","-1","100","0","27539","2864","80","http/1.1","100","3","http://www.news.cn/2021homepro/images/govern-bg.png","-1","25410","25410","www.news.cn:80","image/png","Low","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","www.news.cn","26036","1000025697.80","0","100","0","-1","","-1","http://xinhuanet.com/","-1","197","/2021homepro/images/govern-bg.png","-1","56612","GET","-1","-1","","200","-1","gzip","","ChinaNetCenter","3014","2864","2933","2933","3014","81","2864","3014","150","","24","25","2","0","","","",
"47.246.44.224","1451","407","90","","1000025697.81","0","","","100","211011_FT_24","-1","LOWEST","358","","-1","89","0","-1","100","0","399","2865","80","http/1.1","100","3","http://www.news.cn/2021homepro/images/icon-govern-line.png","-1","358","358","www.news.cn:80","image/png","Low","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","www.news.cn","1019","1000025697.81","0","100","0","-1","","-1","http://xinhuanet.com/","-1","205","/2021homepro/images/icon-govern-line.png","-1","56616","GET","-1","-1","","200","-1","gzip","","ChinaNetCenter","2955","2865","2954","2954","2955","1","2865","2955","90","","25","26","2","0","","","",
"202.108.119.194","198","394","2961","","1000025697.27","320118","","","0","211011_FT_24","-1","MEDIUM","405409","","-1","265","0","2685","21","0","406769","2881","80","http/1.1","100","3","http://xinhuanet.com/titlepic/112794/1127946656_1633954433523_title0h.jpg","-1","405409","405409","xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","xinhuanet.com","405717","1000025697.27","0","100","0","-1","","-1","http://xinhuanet.com/","195","293","/titlepic/112794/1127946656_1633954433523_title0h.jpg","-1","47646","GET","-1","2880","","200","-1","gzip","","","5842","2881","3146","3146","5842","2696","2685","5842","3156","","26","27","2","0","","0","1",
"202.108.119.194","428","394","2694","","1000025697.28","85042","","","0","211011_FT_24","-1","LOWEST","257955","","-1","247","0","2685","67","0","270662","2892","80","http/1.1","100","3","http://xinhuanet.com/titlepic/112794/1127945941_1633950227308_title0h.jpg","-1","257955","257955","xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","AFB426F5499109EA3C942EEE00296FC0","xinhuanet.com","258263","1000025697.28","0","100","0","-1","","-1","http://xinhuanet.com/","206","289","/titlepic/112794/1127945941_1633950227308_title0h.jpg","-1","47644","GET","-1","2891","","200","-1","gzip","","","5586","2892","3139","3139","5586","2447","2685","5586","2900","","27","28","2","0","","100","7",
