"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"13.226.88.248","915","587","523","1000018011.19","0","","","100","211011_VY_21","-1","LOWEST","2628","","-1","522","0","-1","100","0","1361","","HTTP/2","-1","3","https://st2.zoom.us/static/5.2.2415/image/new/home/phone2.png","-1","2628","","","image/png","Low","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st2.zoom.us","3076","1000018011.19","","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/image/new/home/phone2.png","-1","","GET","-1","-1","","200","-1","","Amazon CloudFront","1884","1361","1883","1883","1884","1","1361","1884","523","20","21","1","0","53","","","2628","","","","","","","","",
"13.226.88.248","1949","580","212","1000018011.64","","","","100","211011_VY_21","-1","MEDIUM","","","-1","178","0","-1","-1","0","1361","","HTTP/2","100","3","https://st3.zoom.us/static/5.2.2415/js/lib/vue/advanced/popup-captcha/popup-captcha.min.js","-1","34897","34897","","application/javascript","Medium","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st3.zoom.us","34897","1000018011.64","0","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/js/lib/vue/advanced/popup-captcha/popup-captcha.min.js","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","1573","1361","1539","1539","1573","34","1361","1573","212","21","22","1","0","23","","","114270","","","","11","","","","",
"13.226.88.248","1985","539","342","1000018011.65","","","","100","211011_VY_21","-1","MEDIUM","","","-1","240","0","-1","-1","0","1361","","HTTP/2","100","3","https://st1.zoom.us/static/5.2.2415/js/all.min.js","-1","71864","71864","","application/javascript","Medium","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st1.zoom.us","71864","1000018011.65","0","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/js/all.min.js","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","1703","1361","1601","1601","1703","102","1361","1703","342","22","23","1","0","25","183","True","231843","","23","","19","73","","","",
"13.226.88.248","2050","563","344","1000018011.66","","","","100","211011_VY_21","-1","LOW","","","-1","343","0","-1","-1","0","1361","","HTTP/2","100","3","https://st3.zoom.us/static/5.2.2415/js/app/jquery.validate.message.min.js","-1","908","908","","application/javascript","Medium","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st3.zoom.us","908","1000018011.66","0","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/js/app/jquery.validate.message.min.js","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","1705","1361","1704","1704","1705","1","1361","1705","344","23","24","1","0","27","","","1686","","","","2","","","","",
"13.226.88.248","2101","553","357","1000018011.67","","","","100","211011_VY_21","-1","LOW","","","-1","357","0","-1","-1","0","1361","","HTTP/2","100","3","https://st1.zoom.us/static/5.2.2415/js/lib/jquery.cycle2.min.js","-1","7862","7862","","application/javascript","Medium","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st1.zoom.us","7862","1000018011.67","0","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/js/lib/jquery.cycle2.min.js","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","1718","1361","1718","1718","1718","0","1361","1718","357","24","25","1","0","29","183","True","23902","","27","","2","","","","",
"13.226.88.248","2102","552","429","1000018011.68","","","","100","211011_VY_21","-1","MEDIUM","","","-1","400","0","-1","-1","0","1361","","HTTP/2","100","3","https://st3.zoom.us/static/5.2.2415/js/lib/swiper-4.5.0.min.js","-1","34117","34117","","application/javascript","Medium","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st3.zoom.us","34117","1000018011.68","0","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/js/lib/swiper-4.5.0.min.js","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","1790","1361","1761","1761","1790","29","1361","1790","429","25","26","1","0","31","","","128811","","","","4","24","","","",
"13.226.88.248","2103","561","362","1000018011.69","","","","100","211011_VY_21","-1","LOW","","","-1","361","0","-1","-1","0","1361","","HTTP/2","100","3","https://st3.zoom.us/static/5.2.2415/js/app/support/demandbase_mp.min.js","-1","3119","3119","","application/javascript","Medium","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st3.zoom.us","3119","1000018011.69","0","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/js/app/support/demandbase_mp.min.js","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","1723","1361","1722","1722","1723","1","1361","1723","362","26","27","1","0","33","","","5694","","","","0","","","","",
"13.226.88.248","2104","544","431","1000018011.70","","","","100","211011_VY_21","-1","LOW","","","-1","431","0","-1","-1","0","1361","","HTTP/2","100","3","https://st1.zoom.us/static/5.2.2415/js/app/home.min.js","-1","3178","3178","","application/javascript","Medium","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st1.zoom.us","3178","1000018011.70","0","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/js/app/home.min.js","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","1792","1361","1792","1792","1792","0","1361","1792","431","27","28","1","0","35","183","True","10626","","33","","1","","","","",
"13.226.88.248","2105","555","436","1000018011.71","","","","100","211011_VY_21","-1","LOW","","","-1","436","0","-1","-1","0","1361","","HTTP/2","100","3","https://st1.zoom.us/static/5.2.2415/js/app/support/captcha.min.js","-1","2333","2333","","application/javascript","Medium","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st1.zoom.us","2333","1000018011.71","0","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/js/app/support/captcha.min.js","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","1797","1361","1797","1797","1797","0","1361","1797","436","28","29","1","0","37","183","True","7306","","35","","1","","","","",
"13.226.88.248","2106","570","441","1000018011.72","","","","100","211011_VY_21","-1","LOW","","","-1","441","0","-1","-1","0","1361","","HTTP/2","100","3","https://st3.zoom.us/static/5.2.2415/js/app/vue/confirmSignUpWithAgeDialog.min.js","-1","1535","1535","","application/javascript","Medium","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st3.zoom.us","1535","1000018011.72","0","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/js/app/vue/confirmSignUpWithAgeDialog.min.js","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","1802","1361","1802","1802","1802","0","1361","1802","441","29","30","1","0","39","","","2814","","","","275","","","","",
