"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","score_progressive_jpeg","jpeg_scan_count","initiator_function",
"13.107.21.200","0","1179","259","1000023221.40","","","private","-1","211011_JW_2H","-1","MEDIUM","","","-1","259","-1","-1","-1","","1443","","HTTP/2","-1","3","https://www.bing.com/hp/api/v1/trivia?format=json&id=HPQuiz_20211011_MauricieAutumn&toHttps=1&redig=A0C9CAAE23F54FE0AC48DAD75FA31163","-1","61","","","application/json","High","9051","","-1","-1","script","313F29797765366CAB82D294D04A1164","www.bing.com","171","1000023221.40","","-1","1","-1","","-1","https://www.bing.com/rp/xCIXoHA1D9Uh8IIFMrrDlSQuEYg.br.js","-1","122","/hp/api/v1/trivia?format=json&id=HPQuiz_20211011_MauricieAutumn&toHttps=1&redig=A0C9CAAE23F54FE0AC48DAD75FA31163","-1","","GET","-1","-1","","400","-1","br","","1702","1443","1702","1702","1702","0","1443","1702","259","30","31","1","0","57","220","True","68","","55","","","","","","",
"13.107.21.200","0","1129","112","1000023221.45","","","private","0","211011_JW_2H","-1","MEDIUM","","","-1","103","0","-1","-1","0","1447","","HTTP/2","100","3","https://www.bing.com/hp/api/model?toHttps=1&redig=A0C9CAAE23F54FE0AC48DAD75FA31163","-1","5974","5974","","application/json","High","9051","","-1","-1","script","313F29797765366CAB82D294D04A1164","www.bing.com","6626","1000023221.45","0","100","1","-1","","-1","https://www.bing.com/rp/xCIXoHA1D9Uh8IIFMrrDlSQuEYg.br.js","-1","122","/hp/api/model?toHttps=1&redig=A0C9CAAE23F54FE0AC48DAD75FA31163","-1","","GET","-1","-1","","200","-1","br","","1559","1447","1550","1550","1559","9","1447","1559","112","31","32","1","0","59","220","True","17818","","57","","","","","","",
"13.107.21.200","","2238","127","1000023221.46","","","","-1","211011_JW_2H","-1","LOWEST","","","-1","127","-1","-1","-1","","1459","","HTTP/2","-1","3","https://www.bing.com/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22T%22%3A%22CI.Init%22%2C%22TS%22%3A1633963968269%2C%22Name%22%3A%22Base%22%2C%22FID%22%3A%22CI%22%7D%2C%7B%22width%22%3A%221024%22%2C%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1633963968269%2C%22Name%22%3A%22HTP%22%2C%22FID%22%3A%22BRW%22%7D%2C%7B%22height%22%3A%22702%22%2C%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1633963968270%2C%22Name%22%3A%22M%22%2C%22FID%22%3A%22BRH%22%7D%2C%7B%22RawDPR%22%3A%221%22%2C%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1633963968270%2C%22Name%22%3A%221.00%22%2C%22FID%22%3A%22DPR%22%7D%2C%7B%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1633963968270%2C%22Name%22%3A%221%22%2C%22FID%22%3A%22Mutation%22%7D%2C%7B%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1633963968270%2C%22Name%22%3A%223%22%2C%22FID%22%3A%22DM%22%7D%2C%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fimages%2Fsbi%3Fmmasync%3D1%26ptn%3DHomepage%26IID%3DSBI%26IG%3D58CFF1B2FE164116A38F353B6E9FEC8B%26toHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22dom%22%2C%22time%22%3A1455%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968534%2C%22Name%22%3A%22requested%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","0","","","","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","95","1000023221.46","","100","1","-1","","-1","","-1","122","/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22T%22%3A%22CI.Init%22%2C%22TS%22%3A1633963968269%2C%22Name%22%3A%22Base%22%2C%22FID%22%3A%22CI%22%7D%2C%7B%22width%22%3A%221024%22%2C%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1633963968269%2C%22Name%22%3A%22HTP%22%2C%22FID%22%3A%22BRW%22%7D%2C%7B%22height%22%3A%22702%22%2C%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1633963968270%2C%22Name%22%3A%22M%22%2C%22FID%22%3A%22BRH%22%7D%2C%7B%22RawDPR%22%3A%221%22%2C%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1633963968270%2C%22Name%22%3A%221.00%22%2C%22FID%22%3A%22DPR%22%7D%2C%7B%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1633963968270%2C%22Name%22%3A%221%22%2C%22FID%22%3A%22Mutation%22%7D%2C%7B%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1633963968270%2C%22Name%22%3A%223%22%2C%22FID%22%3A%22DM%22%7D%2C%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fimages%2Fsbi%3Fmmasync%3D1%26ptn%3DHomepage%26IID%3DSBI%26IG%3D58CFF1B2FE164116A38F353B6E9FEC8B%26toHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22dom%22%2C%22time%22%3A1455%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968534%2C%22Name%22%3A%22requested%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","","GET","-1","-1","","200","-1","","","1586","1459","1586","1586","1586","0","1459","1586","127","32","33","1","0","","","","","","","","","","","","",
"13.107.21.200","","1494","128","1000023221.47","","","","-1","211011_JW_2H","-1","LOWEST","","","-1","128","-1","-1","-1","","1459","","HTTP/2","-1","3","https://www.bing.com/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fhp%2Fapi%2Fv1%2Ftrivia%3Fformat%3Djson%26id%3DHPQuiz_20211011_MauricieAutumn%26toHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22json%22%2C%22time%22%3A1456%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968535%2C%22Name%22%3A%22requested%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","0","","","","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","94","1000023221.47","","100","1","-1","","-1","","-1","122","/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fhp%2Fapi%2Fv1%2Ftrivia%3Fformat%3Djson%26id%3DHPQuiz_20211011_MauricieAutumn%26toHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22json%22%2C%22time%22%3A1456%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968535%2C%22Name%22%3A%22requested%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","","GET","-1","-1","","200","-1","","","1587","1459","1587","1587","1587","0","1459","1587","128","33","34","1","0","","","","","","","","","","","","",
"13.107.21.200","","1434","128","1000023221.48","","","","-1","211011_JW_2H","-1","LOWEST","","","-1","128","-1","-1","-1","","1459","","HTTP/2","-1","3","https://www.bing.com/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fhp%2Fapi%2Fmodel%3FtoHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22json%22%2C%22time%22%3A1457%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968535%2C%22Name%22%3A%22requested%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","0","","","","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","94","1000023221.48","","100","1","-1","","-1","","-1","122","/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fhp%2Fapi%2Fmodel%3FtoHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22json%22%2C%22time%22%3A1457%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968535%2C%22Name%22%3A%22requested%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","","GET","-1","-1","","200","-1","","","1587","1459","1587","1587","1587","0","1459","1587","128","34","35","1","0","","","","","","","","","","","","",
"13.107.21.200","","1304","124","1000023221.49","","","","-1","211011_JW_2H","-1","LOWEST","","","-1","124","-1","-1","-1","","1463","","HTTP/2","-1","3","https://www.bing.com/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22comp%22%3A%22loaded%22%2C%22time%22%3A1461%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968539%2C%22Name%22%3A%22speech%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","0","","","","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","93","1000023221.49","","100","1","-1","","-1","","-1","122","/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22comp%22%3A%22loaded%22%2C%22time%22%3A1461%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968539%2C%22Name%22%3A%22speech%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","","GET","-1","-1","","200","-1","","","1587","1463","1587","1587","1587","0","1463","1587","124","35","36","1","0","","","","","","","","","","","","",
"13.107.21.200","","1070","172","1000023221.50","","","public, max-age=15552000","0","211011_JW_2H","-1","LOWEST","","","-1","125","100","-1","-1","15552000","1469","","HTTP/2","20","3","https://www.bing.com/vs/ec/start.mp3","-1","31561","31561","","audio/mpeg","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","31784","1000023221.50","25036","100","1","-1","","-1","","-1","122","/vs/ec/start.mp3","-1","","GET","-1","-1","","200","-1","","","1641","1469","1594","1594","1641","47","1469","1641","172","36","37","1","0","69","147","True","31561","","67","","","","","","",
"13.107.21.200","","1069","232","1000023221.51","","","public, max-age=15552000","0","211011_JW_2H","-1","LOWEST","","","-1","175","100","-1","-1","15552000","1469","","HTTP/2","20","3","https://www.bing.com/vs/ec/stop.mp3","-1","35386","35386","","audio/mpeg","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","35578","1000023221.51","27987","100","1","-1","","-1","","-1","122","/vs/ec/stop.mp3","-1","","GET","-1","-1","","200","-1","","","1701","1469","1644","1644","1701","57","1469","1701","232","37","38","1","0","71","147","True","35386","","69","","","","","","",
"13.107.21.200","","1453","122","1000023221.54","","","","-1","211011_JW_2H","-1","LOWEST","","","-1","122","-1","-1","-1","","1581","","HTTP/2","-1","3","https://www.bing.com/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fhp%2Fapi%2Fmodel%3FtoHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22json%22%2C%22status%22%3A200%2C%22time%22%3A1579%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968657%2C%22Name%22%3A%22fetched%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","0","","","","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","93","1000023221.54","","100","1","-1","","-1","","-1","122","/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fhp%2Fapi%2Fmodel%3FtoHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22json%22%2C%22status%22%3A200%2C%22time%22%3A1579%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968657%2C%22Name%22%3A%22fetched%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","","GET","-1","-1","","200","-1","","","1703","1581","1703","1703","1703","0","1581","1703","122","38","39","1","0","","","","","","","","","","","","",
"13.107.21.200","","1431","121","1000023221.55","","","","-1","211011_JW_2H","-1","LOWEST","","","-1","121","-1","-1","-1","","1581","","HTTP/2","-1","3","https://www.bing.com/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fhp%2Fapi%2Fmodel%3FtoHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22json%22%2C%22time%22%3A1579%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968658%2C%22Name%22%3A%22parsed%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","0","","","","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","93","1000023221.55","","100","1","-1","","-1","","-1","122","/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fhp%2Fapi%2Fmodel%3FtoHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22json%22%2C%22time%22%3A1579%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968658%2C%22Name%22%3A%22parsed%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","","GET","-1","-1","","200","-1","","","1702","1581","1702","1702","1702","0","1581","1702","121","39","40","1","0","","","","","","","","","","","","",
"13.107.21.200","0","1290","161","1000023221.56","","","no-cache","-1","211011_JW_2H","-1","MEDIUM","","","-1","160","-1","-1","-1","","1582","","HTTP/2","100","3","https://www.bing.com/notifications/render?bnptrigger=%7B%22PartnerId%22%3A%22HomePage%22%2C%22IID%22%3A%22Bnp%22%2C%22Attributes%22%3A%7B%22RawRequestURL%22%3A%22%2F%3FtoHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%7D%7D&IG=58CFF1B2FE164116A38F353B6E9FEC8B&IID=Bnp","-1","1","1","","text/html","High","2193","-1","-1","-1","script","313F29797765366CAB82D294D04A1164","www.bing.com","144","1000023221.56","0","100","1","-1","","-1","https://www.bing.com/rp/hUDr5cv9tKe-5diQ3VKxU8ZfGLQ.br.js","-1","122","/notifications/render?bnptrigger=%7B%22PartnerId%22%3A%22HomePage%22%2C%22IID%22%3A%22Bnp%22%2C%22Attributes%22%3A%7B%22RawRequestURL%22%3A%22%2F%3FtoHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%7D%7D&IG=58CFF1B2FE164116A38F353B6E9FEC8B&IID=Bnp","-1","","GET","-1","-1","","200","-1","br","","1743","1582","1742","1742","1743","1","1582","1743","161","40","41","1","0","77","220","True","","","57","","","","","","r.Submit",
"13.107.21.200","","1531","110","1000023221.59","","","","-1","211011_JW_2H","-1","LOWEST","","","-1","110","-1","-1","-1","","1593","","HTTP/2","-1","3","https://www.bing.com/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fimages%2Fsbi%3Fmmasync%3D1%26ptn%3DHomepage%26IID%3DSBI%26IG%3D58CFF1B2FE164116A38F353B6E9FEC8B%26toHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22dom%22%2C%22status%22%3A200%2C%22time%22%3A1592%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968670%2C%22Name%22%3A%22fetched%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","0","","","","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","94","1000023221.59","","100","1","-1","","-1","","-1","122","/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fimages%2Fsbi%3Fmmasync%3D1%26ptn%3DHomepage%26IID%3DSBI%26IG%3D58CFF1B2FE164116A38F353B6E9FEC8B%26toHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22dom%22%2C%22status%22%3A200%2C%22time%22%3A1592%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968670%2C%22Name%22%3A%22fetched%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","","GET","-1","-1","","200","-1","","","1703","1593","1703","1703","1703","0","1593","1703","110","41","42","1","0","","","","","","","","","","","","",
"13.107.21.200","","1509","374","1000023221.61","","","","-1","211011_JW_2H","-1","LOWEST","","","-1","374","-1","-1","-1","","1608","","HTTP/2","-1","3","https://www.bing.com/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fimages%2Fsbi%3Fmmasync%3D1%26ptn%3DHomepage%26IID%3DSBI%26IG%3D58CFF1B2FE164116A38F353B6E9FEC8B%26toHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22dom%22%2C%22time%22%3A1607%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968685%2C%22Name%22%3A%22parsed%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","0","","","","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","109","1000023221.61","","100","1","-1","","-1","","-1","122","/fd/ls/l?IG=58CFF1B2FE164116A38F353B6E9FEC8B&TYPE=Event.ClientInst&DATA=%5B%7B%22func%22%3A%22useFetch%22%2C%22url%22%3A%22%2Fimages%2Fsbi%3Fmmasync%3D1%26ptn%3DHomepage%26IID%3DSBI%26IG%3D58CFF1B2FE164116A38F353B6E9FEC8B%26toHttps%3D1%26redig%3DA0C9CAAE23F54FE0AC48DAD75FA31163%22%2C%22format%22%3A%22dom%22%2C%22time%22%3A1607%2C%22T%22%3A%22CI.Data%22%2C%22TS%22%3A1633963968685%2C%22Name%22%3A%22parsed%22%2C%22FID%22%3A%22HP%22%7D%5D","-1","","GET","-1","-1","","200","-1","","","1982","1608","1982","1982","1982","0","1608","1982","374","42","43","1","0","","","","","","","","","","","","",
"13.107.21.200","","1106","137","1000023221.63","","","public, max-age=432000","0","211011_JW_2H","-1","MEDIUM","","","-1","136","50","-1","-1","432000","1622","","HTTP/2","-1","3","https://www.bing.com/rp/XvRHqJwJt19aXQca73hQTfvNMxk.svg","-1","545","","","image/svg+xml","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","845","1000023221.63","","100","1","-1","","-1","","-1","122","/rp/XvRHqJwJt19aXQca73hQTfvNMxk.svg","-1","","GET","-1","-1","","200","-1","","","1759","1622","1758","1758","1759","1","1622","1759","137","43","44","1","0","83","147","True","545","","81","","","","","","",
"13.107.21.200","","1106","135","1000023221.64","","","public, max-age=432000","0","211011_JW_2H","-1","LOWEST","","","-1","134","50","-1","-1","432000","1623","","HTTP/2","-1","3","https://www.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg","-1","671","","","image/svg+xml","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","1352","1000023221.64","","100","1","-1","","-1","","-1","122","/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg","-1","","GET","-1","-1","","200","-1","","","1758","1623","1757","1757","1758","1","1623","1758","135","44","45","1","0","85","147","True","671","","83","","","","","","",
"13.107.21.200","","1106","139","1000023221.65","","","public, max-age=432000","0","211011_JW_2H","-1","LOWEST","","","-1","138","50","-1","-1","432000","1623","","HTTP/2","-1","3","https://www.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg","-1","1101","","","image/svg+xml","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","1378","1000023221.65","","100","1","-1","","-1","","-1","122","/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg","-1","","GET","-1","-1","","200","-1","","","1762","1623","1761","1761","1762","1","1623","1762","139","45","46","1","0","87","147","True","1101","","85","","","","","","",
"13.107.21.200","","1106","144","1000023221.66","","","public, max-age=432000","0","211011_JW_2H","-1","LOWEST","","","-1","142","50","-1","-1","432000","1623","","HTTP/2","-1","3","https://www.bing.com/rp/Fsa_OI0AplCnVoXGca8ALOo0S0s.svg","-1","282","","","image/svg+xml","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","556","1000023221.66","","100","1","-1","","-1","","-1","122","/rp/Fsa_OI0AplCnVoXGca8ALOo0S0s.svg","-1","","GET","-1","-1","","200","-1","","","1767","1623","1765","1765","1767","2","1623","1767","144","46","47","1","0","89","147","True","282","","87","","","","","","",
"13.107.21.200","","1106","147","1000023221.67","","","public, max-age=432000","0","211011_JW_2H","-1","LOWEST","","","-1","144","50","-1","-1","432000","1623","","HTTP/2","-1","3","https://www.bing.com/rp/UYtUYDcn1oZlFG-YfBPz59zejYI.svg","-1","964","","","image/svg+xml","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","1238","1000023221.67","","100","1","-1","","-1","","-1","122","/rp/UYtUYDcn1oZlFG-YfBPz59zejYI.svg","-1","","GET","-1","-1","","200","-1","","","1770","1623","1767","1767","1770","3","1623","1770","147","47","48","1","0","91","147","True","964","","89","","","","","","",
"13.107.21.200","","1106","150","1000023221.68","","","public, max-age=432000","0","211011_JW_2H","-1","LOWEST","","","-1","149","50","-1","-1","432000","1623","","HTTP/2","-1","3","https://www.bing.com/rp/kiGH9ukZK6Q4hvtDtwwVc1yvueg.svg","-1","1391","","","image/svg+xml","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","1690","1000023221.68","","100","1","-1","","-1","","-1","122","/rp/kiGH9ukZK6Q4hvtDtwwVc1yvueg.svg","-1","","GET","-1","-1","","200","-1","","","1773","1623","1772","1772","1773","1","1623","1773","150","48","49","1","0","93","147","True","1391","","91","","","","","","",
"13.107.21.200","","1106","142","1000023221.69","","","public, max-age=432000","0","211011_JW_2H","-1","LOWEST","","","-1","140","50","-1","-1","432000","1623","","HTTP/2","-1","3","https://www.bing.com/rp/KC_nX2_tPPyFvVw1RK20Yu1FyDk.svg","-1","726","","","image/svg+xml","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","1004","1000023221.69","","100","1","-1","","-1","","-1","122","/rp/KC_nX2_tPPyFvVw1RK20Yu1FyDk.svg","-1","","GET","-1","-1","","200","-1","","","1765","1623","1763","1763","1765","2","1623","1765","142","49","50","1","0","95","147","True","726","","93","","","","","","",
"13.107.21.200","","1106","147","1000023221.70","","","public, max-age=432000","0","211011_JW_2H","-1","LOWEST","","","-1","146","50","-1","-1","432000","1623","","HTTP/2","-1","3","https://www.bing.com/rp/NnFHhz2jL6yzChtIhaB5IIVKY5k.svg","-1","1111","","","image/svg+xml","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","1758","1000023221.70","","100","1","-1","","-1","","-1","122","/rp/NnFHhz2jL6yzChtIhaB5IIVKY5k.svg","-1","","GET","-1","-1","","200","-1","","","1770","1623","1769","1769","1770","1","1623","1770","147","50","51","1","0","97","147","True","1111","","95","","","","","","",
"13.107.21.200","","1106","167","1000023221.71","4949","","public, max-age=432000","0","211011_JW_2H","-1","LOWEST","8245","","-1","164","50","-1","39","432000","1623","","HTTP/2","-1","3","https://www.bing.com/rp/N55Tc-oLNOuzZam9OghLsR0GD5U.jpg","-1","8245","","","image/jpeg","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","8529","1000023221.71","","100","1","-1","","-1","","-1","122","/rp/N55Tc-oLNOuzZam9OghLsR0GD5U.jpg","-1","","GET","-1","-1","","200","-1","","","1790","1623","1787","1787","1790","3","1623","1790","167","51","52","1","0","99","147","True","8245","","97","","","","100","10","",
"13.107.21.200","","1106","208","1000023221.72","7895","","public, max-age=432000","0","211011_JW_2H","-1","LOWEST","13897","","-1","208","50","-1","43","432000","1623","","HTTP/2","-1","3","https://www.bing.com/rp/H_VmuFPRwWZ4UrVl0mPztnf3z5U.jpg","-1","13897","","","image/jpeg","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","14175","1000023221.72","","100","1","-1","","-1","","-1","122","/rp/H_VmuFPRwWZ4UrVl0mPztnf3z5U.jpg","-1","","GET","-1","-1","","200","-1","","","1831","1623","1831","1831","1831","0","1623","1831","208","52","53","1","0","101","147","True","13897","","99","","","","100","10","",
"13.107.21.200","","1106","340","1000023221.73","9442","","public, max-age=432000","0","211011_JW_2H","-1","LOWEST","17171","","-1","340","50","-1","45","432000","1623","","HTTP/2","-1","3","https://www.bing.com/rp/n_C4vBfAV3O9RfkGjfduaZoxjAs.jpg","-1","17171","","","image/jpeg","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","17459","1000023221.73","","100","1","-1","","-1","","-1","122","/rp/n_C4vBfAV3O9RfkGjfduaZoxjAs.jpg","-1","","GET","-1","-1","","200","-1","","","1963","1623","1963","1963","1963","0","1623","1963","340","53","54","1","0","103","147","True","17171","","101","","","","100","10","",
"13.107.21.200","","1106","188","1000023221.74","6954","","public, max-age=432000","0","211011_JW_2H","-1","LOWEST","11847","","-1","184","50","-1","41","432000","1623","","HTTP/2","-1","3","https://www.bing.com/rp/kBH4DSEA84cgV7IKw7_Bwvm2NpI.jpg","-1","11847","","","image/jpeg","Low","","","-1","-1","other","313F29797765366CAB82D294D04A1164","www.bing.com","12125","1000023221.74","","100","1","-1","","-1","","-1","122","/rp/kBH4DSEA84cgV7IKw7_Bwvm2NpI.jpg","-1","","GET","-1","-1","","200","-1","","","1811","1623","1807","1807","1811","4","1623","1811","188","54","55","1","0","105","147","True","11847","","103","","","","100","10","",
