time,power_consumption.power,,
2021-12-23T02:30:54.265+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:30:54.768+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:30:55.271+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:30:55.774+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:30:56.277+05:00,0.03058529,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:30:56.779+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:30:57.282+05:00,0.056701881,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:30:57.783+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:30:58.285+05:00,12.24131219,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:30:58.788+05:00,20.26310031,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:30:59.290+05:00,15.95627324,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:30:59.792+05:00,23.2895347,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:00.303+05:00,20.82167958,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:00.806+05:00,9.629264254,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:01.307+05:00,0.428522837,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:01.810+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:02.312+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:02.813+05:00,0.202704244,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:03.315+05:00,0.662330967,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:03.818+05:00,0.014092952,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:04.319+05:00,2.20969819,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:04.823+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:05.326+05:00,0.156900189,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:05.828+05:00,0.00596336,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:06.330+05:00,0.664964799,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:06.833+05:00,3.971207448,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:07.335+05:00,4.100983748,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:07.837+05:00,0.037278458,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:08.339+05:00,5.207089969,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:08.841+05:00,4.462962981,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:09.344+05:00,0.215632901,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:09.846+05:00,0.008557883,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:10.348+05:00,0.487418941,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:10.851+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:11.354+05:00,0.062697911,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:11.855+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:12.357+05:00,0.157615734,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:12.859+05:00,0.002638043,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:13.361+05:00,1.372243187,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:13.864+05:00,0.923912015,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:14.367+05:00,0.080858766,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:14.873+05:00,17.19619196,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:15.375+05:00,1.640659021,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:15.877+05:00,3.076042906,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:16.379+05:00,0.038947569,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:16.881+05:00,0.014940078,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:17.384+05:00,0.040288616,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:17.886+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:18.388+05:00,0.108553139,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:18.891+05:00,0,verizon.com,2021-12-23T02:30:53.262+05:00
2021-12-23T02:31:23.417+05:00,0.026812019,hbomax.com,2021-12-23T02:31:23.130+05:00
2021-12-23T02:31:23.919+05:00,4.031483945,hbomax.com,2021-12-23T02:31:23.130+05:00
2021-12-23T02:31:24.422+05:00,0,hbomax.com,2021-12-23T02:31:23.130+05:00
2021-12-23T02:31:24.925+05:00,0.039643201,hbomax.com,2021-12-23T02:31:23.130+05:00
2021-12-23T02:31:25.426+05:00,0,hbomax.com,2021-12-23T02:31:23.130+05:00
2021-12-23T02:31:25.930+05:00,0.150276146,hbomax.com,2021-12-23T02:31:23.130+05:00
2021-12-23T02:31:26.431+05:00,0,hbomax.com,2021-12-23T02:31:23.130+05:00
2021-12-23T02:31:26.933+05:00,0,hbomax.com,2021-12-23T02:31:23.130+05:00
2021-12-23T02:31:31.462+05:00,0.071419948,dhl.com,2021-12-23T02:31:31.006+05:00
2021-12-23T02:31:31.965+05:00,0.131737445,dhl.com,2021-12-23T02:31:31.006+05:00
2021-12-23T02:31:32.468+05:00,0,dhl.com,2021-12-23T02:31:31.006+05:00
2021-12-23T02:31:32.972+05:00,0,dhl.com,2021-12-23T02:31:31.006+05:00
2021-12-23T02:31:33.475+05:00,0,dhl.com,2021-12-23T02:31:31.006+05:00
2021-12-23T02:31:33.979+05:00,0,dhl.com,2021-12-23T02:31:31.006+05:00
2021-12-23T02:31:34.482+05:00,0,dhl.com,2021-12-23T02:31:31.006+05:00
2021-12-23T02:31:34.985+05:00,0.042279426,dhl.com,2021-12-23T02:31:31.006+05:00
2021-12-23T02:31:35.487+05:00,0,dhl.com,2021-12-23T02:31:31.006+05:00
2021-12-23T02:31:35.989+05:00,0.472425011,dhl.com,2021-12-23T02:31:31.006+05:00
