"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","objectSizeUncompressed","final_base_page","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function",
"157.240.9.23","7","433","93","1000024845.9","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","HIGHEST","","","-1","90","100","-1","-1","31536000","762","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/okWGGyYvRYX.css?_nc_x=Ij3Wp8lg5Kz","-1","1562","1562","","text/css","VeryHigh","","Fri, 30 Sep 2022 17:52:22 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","1753","1000024845.9","0","100","1","-1","","-1","https://www.facebook.com/","-1","148","/rsrc.php/v3/yt/l/0,cross/okWGGyYvRYX.css?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","855","762","852","852","855","3","762","855","93","5","6","2","0","11","","","","7998","","","","","",
"157.240.9.23","8","433","102","1000024845.10","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","HIGHEST","","","-1","94","100","-1","-1","31536000","762","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yT/l/0,cross/lamb0nBBBKr.css?_nc_x=Ij3Wp8lg5Kz","-1","4775","4775","","text/css","VeryHigh","","Tue, 11 Oct 2022 14:43:19 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","4942","1000024845.10","0","100","1","-1","","-1","https://www.facebook.com/","-1","148","/rsrc.php/v3/yT/l/0,cross/lamb0nBBBKr.css?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","864","762","856","856","864","8","762","864","102","6","7","2","0","13","","","","18766","","","","","",
"157.240.9.23","9","409","248","1000024845.11","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","103","100","-1","-1","31536000","762","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","83257","83257","","application/x-javascript","High","","Fri, 07 Oct 2022 19:01:24 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","83527","1000024845.11","0","100","1","-1","","-1","https://www.facebook.com/","-1","148","/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1010","762","865","865","1010","145","762","1010","248","7","8","2","0","15","","","","307343","","","11","47","",
"157.240.9.23","2","433","64","1000024845.4","","","public,max-age=31536000,immutable","100","211011_WK_39","642","HIGHEST","","","-1","58","100","642","-1","31536000","762","443","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/y-/l/0,cross/BNdSVw6cAaf.css?_nc_x=Ij3Wp8lg5Kz","761","3487","3487","pm/ssl/static.xx.fbcdn.net:443","text/css","VeryHigh","","Sat, 08 Oct 2022 16:19:47 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","4133","1000024845.4","0","100","1","641","","-1","https://www.facebook.com/","56","148","/rsrc.php/v3/y-/l/0,cross/BNdSVw6cAaf.css?_nc_x=Ij3Wp8lg5Kz","698","55686","GET","1","698","","200","63","br","Facebook","826","762","820","820","826","6","641","826","184","8","9","2","0","1","256","True","0","14554","","","","","",
"157.240.9.23","3","433","85","1000024845.5","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","HIGHEST","","","-1","76","100","-1","-1","31536000","762","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yO/l/0,cross/qPizIoQXJ8z.css?_nc_x=Ij3Wp8lg5Kz","-1","4896","4896","","text/css","VeryHigh","","Fri, 07 Oct 2022 22:18:10 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","5227","1000024845.5","0","100","1","-1","","-1","https://www.facebook.com/","-1","148","/rsrc.php/v3/yO/l/0,cross/qPizIoQXJ8z.css?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","847","762","838","838","847","9","762","847","85","9","10","2","0","7","","","","20081","","","","","",
"157.240.9.23","4","433","90","1000024845.6","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","HIGHEST","","","-1","85","100","-1","-1","31536000","762","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/Wdb_Vxo7Yh5.css?_nc_x=Ij3Wp8lg5Kz","-1","2708","2708","","text/css","VeryHigh","","Tue, 11 Oct 2022 14:43:19 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","2878","1000024845.6","0","100","1","-1","","-1","https://www.facebook.com/","-1","148","/rsrc.php/v3/yR/l/0,cross/Wdb_Vxo7Yh5.css?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","852","762","847","847","852","5","762","852","90","10","11","2","0","9","","","","12887","","","","","",
"157.240.9.23","5","433","75","1000024845.7","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","HIGHEST","","","-1","68","100","-1","-1","31536000","762","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/ye/l/0,cross/Jgr7EBkCUeG.css?_nc_x=Ij3Wp8lg5Kz","-1","3834","3834","","text/css","VeryHigh","","Tue, 11 Oct 2022 14:43:19 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","4026","1000024845.7","0","100","1","-1","","-1","https://www.facebook.com/","-1","148","/rsrc.php/v3/ye/l/0,cross/Jgr7EBkCUeG.css?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","837","762","830","830","837","7","762","837","75","11","12","2","0","5","","","","17220","","","","","",
"157.240.9.23","21","409","234","1000024845.26","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","LOW","","","-1","218","100","-1","-1","31536000","792","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/vrh3S7dptpI.js?_nc_x=Ij3Wp8lg5Kz","-1","8984","8984","","application/x-javascript","Medium","","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","9174","1000024845.26","0","100","1","-1","","-1","https://www.facebook.com/","-1","148","/rsrc.php/v3/yd/r/vrh3S7dptpI.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1026","792","1010","1010","1026","16","792","1026","234","12","13","2","0","17","183","True","15","29319","","","3","11","",
"157.240.9.23","23","420","288","1000024845.28","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","LOW","","","-1","219","100","-1","-1","31536000","792","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3i9_W4/y_/l/cs_CZ/isZ_9yqZJwt.js?_nc_x=Ij3Wp8lg5Kz","-1","28446","28446","","application/x-javascript","Medium","","Mon, 10 Oct 2022 16:11:42 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","28649","1000024845.28","0","100","1","-1","","-1","https://www.facebook.com/","-1","148","/rsrc.php/v3i9_W4/y_/l/cs_CZ/isZ_9yqZJwt.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1080","792","1011","1011","1080","69","792","1080","288","13","14","2","0","19","183","True","17","106576","","","3","","",
"157.240.9.23","24","409","304","1000024845.29","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","LOW","","","-1","219","100","-1","-1","31536000","792","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/y0/r/K_7d914p48z.js?_nc_x=Ij3Wp8lg5Kz","-1","9404","9404","","application/x-javascript","Medium","","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","9571","1000024845.29","0","100","1","-1","","-1","https://www.facebook.com/","-1","148","/rsrc.php/v3/y0/r/K_7d914p48z.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1096","792","1011","1011","1096","85","792","1096","304","14","15","2","0","21","183","True","19","30551","","","4","0","",
"157.240.9.23","10","391","63","1000024845.20","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","61","100","792","-1","31536000","1058","443","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/y8/r/dF5SId3UHWd.svg","1057","1027","1027","ssl/static.xx.fbcdn.net:443","image/svg+xml","Low","","Mon, 03 Oct 2022 13:21:32 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","1825","1000024845.20","0","100","1","-1","","-1","https://www.facebook.com/","91","215","/rsrc.php/y8/r/dF5SId3UHWd.svg","883","55698","GET","-1","883","","200","174","br","Facebook","1121","1058","1119","1119","1121","2","792","1121","328","15","16","2","0","1","147","True","0","2385","","","","","",
"157.240.9.23","11","455","83","1000024845.34","0","","public,max-age=31536000,immutable","100","211011_WK_39","-1","LOWEST","11123","","-1","63","100","-1","100","31536000","1058","","HTTP/2","-1","3","https://static.xx.fbcdn.net/rsrc.php/v3/yy/r/vCumyI5vxhq.png","-1","11123","","","image/png","Low","","Sun, 02 Oct 2022 16:19:03 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","11321","1000024845.34","","100","1","-1","","-1","https://www.facebook.com/","-1","215","/rsrc.php/v3/yy/r/vCumyI5vxhq.png","-1","","GET","-1","-1","","200","-1","","Facebook","1141","1058","1121","1121","1141","20","1058","1141","83","16","17","2","0","3","147","True","1","11123","","","","","",
"157.240.9.23","11","455","85","1000024845.35","0","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","925","","-1","84","100","-1","100","31536000","1058","","HTTP/2","-1","3","https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/YQNfPR9MJfx.png","-1","925","","","image/png","Low","","Sun, 09 Oct 2022 22:08:43 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","1276","1000024845.35","","100","1","-1","","-1","https://www.facebook.com/","-1","215","/rsrc.php/v3/yO/r/YQNfPR9MJfx.png","-1","","GET","-1","-1","","200","-1","","Facebook","1143","1058","1142","1142","1143","1","1058","1143","85","17","18","2","0","5","147","True","3","925","","","","","",
"157.240.9.23","166","409","58","1000024845.54","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","52","100","-1","-1","31536000","1164","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/w9dZEfWUoGS.js?_nc_x=Ij3Wp8lg5Kz","-1","3077","3077","","application/x-javascript","High","2718","Tue, 11 Oct 2022 15:58:56 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","3292","1000024845.54","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/y9/r/w9dZEfWUoGS.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1222","1164","1216","1216","1222","6","1164","1222","58","18","19","2","0","23","220","True","0","9695","","","2","","P",
"157.240.9.23","166","409","64","1000024845.55","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","53","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/Gj0FDmrRZrR.js?_nc_x=Ij3Wp8lg5Kz","-1","6124","6124","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","6294","1000024845.55","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/yJ/r/Gj0FDmrRZrR.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1234","1170","1223","1223","1234","11","1170","1234","64","19","20","2","0","25","220","True","23","17554","","","2","0","P",
"157.240.9.23","166","409","90","1000024845.56","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","64","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yg/r/MiMBLUedHR2.js?_nc_x=Ij3Wp8lg5Kz","-1","15155","15155","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","15326","1000024845.56","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/yg/r/MiMBLUedHR2.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1260","1170","1234","1234","1260","26","1170","1260","90","20","21","2","0","27","220","True","25","55174","","","3","","P",
"157.240.9.23","166","409","97","1000024845.57","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","91","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yT/r/G9HDdBwzl5h.js?_nc_x=Ij3Wp8lg5Kz","-1","3452","3452","","application/x-javascript","High","2718","Sun, 09 Oct 2022 15:16:50 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","3646","1000024845.57","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/yT/r/G9HDdBwzl5h.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1267","1170","1261","1261","1267","6","1170","1267","97","21","22","2","0","29","220","True","27","10680","","","1","","P",
"157.240.9.23","166","409","130","1000024845.58","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","97","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yF/r/mQv5Eu39wMa.js?_nc_x=Ij3Wp8lg5Kz","-1","19376","19376","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","19554","1000024845.58","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/yF/r/mQv5Eu39wMa.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1300","1170","1267","1267","1300","33","1170","1300","130","22","23","2","0","31","220","True","29","60536","","","2","0","P",
"157.240.9.23","166","409","133","1000024845.59","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","131","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/_BDLad9QliC.js?_nc_x=Ij3Wp8lg5Kz","-1","1462","1462","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","1631","1000024845.59","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/yd/r/_BDLad9QliC.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1303","1170","1301","1301","1303","2","1170","1303","133","23","24","2","0","33","220","True","31","3734","","","3","","P",
"157.240.9.23","166","420","178","1000024845.60","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","134","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3i8R54/ya/l/cs_CZ/oLjn-H5E5yL.js?_nc_x=Ij3Wp8lg5Kz","-1","26090","26090","","application/x-javascript","High","2718","Sat, 08 Oct 2022 16:26:39 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","26291","1000024845.60","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3i8R54/ya/l/cs_CZ/oLjn-H5E5yL.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1348","1170","1304","1304","1348","44","1170","1348","178","24","25","2","0","35","220","True","33","92054","","","3","0","P",
"157.240.9.23","166","420","208","1000024845.61","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","179","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3iBLb4/yi/l/cs_CZ/vf6vcqK1e2N.js?_nc_x=Ij3Wp8lg5Kz","-1","17160","17160","","application/x-javascript","High","2718","Sat, 08 Oct 2022 16:26:36 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","17363","1000024845.61","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3iBLb4/yi/l/cs_CZ/vf6vcqK1e2N.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1378","1170","1349","1349","1378","29","1170","1378","208","25","26","2","0","37","220","True","35","64947","","","3","","P",
"157.240.9.23","166","409","209","1000024845.62","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","208","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yQ/r/X15SzsrEHAM.js?_nc_x=Ij3Wp8lg5Kz","-1","475","475","","application/x-javascript","High","2718","Tue, 11 Oct 2022 15:41:47 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","668","1000024845.62","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/yQ/r/X15SzsrEHAM.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1379","1170","1378","1378","1379","1","1170","1379","209","26","27","2","0","39","220","True","37","950","","","0","","P",
"157.240.9.23","166","409","211","1000024845.63","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","210","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yF/r/HSIcBOWyfnS.js?_nc_x=Ij3Wp8lg5Kz","-1","523","523","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","695","1000024845.63","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/yF/r/HSIcBOWyfnS.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1381","1170","1380","1380","1381","1","1170","1381","211","27","28","2","0","41","220","True","39","995","","","0","","P",
"157.240.9.23","166","409","215","1000024845.64","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","211","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yh/r/bl79R_NBMMz.js?_nc_x=Ij3Wp8lg5Kz","-1","2209","2209","","application/x-javascript","High","2718","Tue, 11 Oct 2022 16:16:44 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","2404","1000024845.64","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/yh/r/bl79R_NBMMz.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1385","1170","1381","1381","1385","4","1170","1385","215","28","29","2","0","43","220","True","41","6958","","","1","11","P",
"157.240.9.23","166","420","231","1000024845.65","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","217","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3imgz4/y2/l/cs_CZ/bX8UEG34M3I.js?_nc_x=Ij3Wp8lg5Kz","-1","8402","8402","","application/x-javascript","High","2718","Sat, 08 Oct 2022 16:26:37 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","8594","1000024845.65","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3imgz4/y2/l/cs_CZ/bX8UEG34M3I.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1401","1170","1387","1387","1401","14","1170","1401","231","29","30","2","0","45","220","True","43","29636","","","12","","P",
"157.240.9.23","166","409","236","1000024845.66","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","231","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yt/r/d94aZf7WPy5.js?_nc_x=Ij3Wp8lg5Kz","-1","2769","2769","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","2937","1000024845.66","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/yt/r/d94aZf7WPy5.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1406","1170","1401","1401","1406","5","1170","1406","236","30","31","2","0","47","220","True","45","8638","","","2","","P",
"157.240.9.23","166","420","266","1000024845.67","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","237","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3iIP54/yk/l/cs_CZ/EQk83oZngtp.js?_nc_x=Ij3Wp8lg5Kz","-1","17531","17531","","application/x-javascript","High","2718","Sat, 08 Oct 2022 16:26:39 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","17709","1000024845.67","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3iIP54/yk/l/cs_CZ/EQk83oZngtp.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1436","1170","1407","1407","1436","29","1170","1436","266","31","32","2","0","49","220","True","47","65625","","","3","","P",
"157.240.9.23","166","420","364","1000024845.68","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","340","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3idwn4/yT/l/cs_CZ/aEyD7sN4tGU.js?_nc_x=Ij3Wp8lg5Kz","-1","14353","14353","","application/x-javascript","High","2718","Fri, 07 Oct 2022 20:12:35 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","14547","1000024845.68","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3idwn4/yT/l/cs_CZ/aEyD7sN4tGU.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1534","1170","1510","1510","1534","24","1170","1534","364","32","33","2","0","51","220","True","49","45393","","","18","0","P",
"157.240.9.23","166","409","340","1000024845.69","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","236","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/_WeFJu9rVl6.js?_nc_x=Ij3Wp8lg5Kz","-1","42910","42910","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","43098","1000024845.69","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/yi/r/_WeFJu9rVl6.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1510","1170","1406","1406","1510","104","1170","1510","340","33","34","2","0","53","220","True","51","144595","","","1","","P",
"157.240.9.23","166","409","393","1000024845.86","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","364","100","-1","-1","31536000","1170","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/dAxX26lvEiZ.js?_nc_x=Ij3Wp8lg5Kz","-1","16707","16707","","application/x-javascript","High","2718","Fri, 07 Oct 2022 19:43:36 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","16910","1000024845.86","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","148","/rsrc.php/v3/y7/r/dAxX26lvEiZ.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1563","1170","1534","1534","1563","29","1170","1563","393","34","35","2","0","55","220","True","53","68173","","","19","","P",
