"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","score_progressive_jpeg","jpeg_scan_count","initiator_function",
"13.107.21.200","0","1072","342","1000026422.29","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","340","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/TFQelnVQseKo8S3sA_Zh33yg_rQ.br.js","-1","489","489","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","767","1000026422.29","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/TFQelnVQseKo8S3sA_Zh33yg_rQ.br.js","-1","","GET","-1","-1","","200","-1","br","","1553","1211","1551","1551","1553","2","1211","1553","342","20","21","1","0","41","220","True","930","","39","","0","","","","oi",
"13.107.21.200","0","1072","345","1000026422.30","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","344","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/uObc-DdxqYlW3v2ThFF8gzRXABc.br.js","-1","782","782","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","1059","1000026422.30","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/uObc-DdxqYlW3v2ThFF8gzRXABc.br.js","-1","","GET","-1","-1","","200","-1","br","","1556","1211","1555","1555","1556","1","1211","1556","345","21","22","1","0","43","220","True","1516","","41","","0","0","","","oi",
"13.107.21.200","0","1072","315","1000026422.22","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","315","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/BZ4UfIeWu9BfKpat2kZG4pw6tmo.br.js","-1","604","604","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","880","1000026422.22","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/BZ4UfIeWu9BfKpat2kZG4pw6tmo.br.js","-1","","GET","-1","-1","","200","-1","br","","1526","1211","1526","1526","1526","0","1211","1526","315","22","23","1","0","27","220","True","1220","","25","","0","","","","oi",
"13.107.21.200","0","1072","319","1000026422.23","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","318","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/ZW8LH3PisO4gltwIEbY0N_vx3Uo.br.js","-1","1927","1927","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","2565","1000026422.23","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/ZW8LH3PisO4gltwIEbY0N_vx3Uo.br.js","-1","","GET","-1","-1","","200","-1","br","","1530","1211","1529","1529","1530","1","1211","1530","319","23","24","1","0","29","220","True","4140","","27","","1","","","","oi",
"13.107.21.200","0","1072","313","1000026422.20","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","312","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/hUDr5cv9tKe-5diQ3VKxU8ZfGLQ.br.js","-1","1160","1160","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","1436","1000026422.20","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/hUDr5cv9tKe-5diQ3VKxU8ZfGLQ.br.js","-1","","GET","-1","-1","","200","-1","br","","1524","1211","1523","1523","1524","1","1211","1524","313","24","25","1","0","25","220","True","2298","","23","","1","0","","","oi",
"13.107.21.200","0","1072","199","1000026422.17","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","82","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/xCIXoHA1D9Uh8IIFMrrDlSQuEYg.br.js","-1","93098","93098","","text/javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","93421","1000026422.17","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/xCIXoHA1D9Uh8IIFMrrDlSQuEYg.br.js","-1","","GET","-1","-1","","200","-1","br","","1410","1211","1293","1293","1410","117","1211","1410","199","25","26","1","0","19","220","True","206716","","17","","17","2","","","oi",
"13.107.21.200","0","1072","200","1000026422.18","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","200","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/T0lAQLm87gv5AUytm5v9--Y-Yj0.br.js","-1","201","201","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","534","1000026422.18","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/T0lAQLm87gv5AUytm5v9--Y-Yj0.br.js","-1","","GET","-1","-1","","200","-1","br","","1411","1211","1411","1411","1411","0","1211","1411","200","26","27","1","0","21","220","True","443","","19","","0","","","","oi",
"13.107.21.200","0","1072","310","1000026422.19","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","251","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/EQzAskuAH6b-JRyTiMVHCIVSOg4.br.js","-1","64423","64423","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","64727","1000026422.19","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/EQzAskuAH6b-JRyTiMVHCIVSOg4.br.js","-1","","GET","-1","-1","","200","-1","br","","1521","1211","1462","1462","1521","59","1211","1521","310","27","28","1","0","23","220","True","374771","","21","","24","","","","oi",
"13.107.21.200","0","1072","347","1000026422.35","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","346","50","-1","-1","432000","1212","","HTTP/2","100","3","https://www.bing.com/rp/XJ8OmILbNhm0zU9tdkuGYeXVPRQ.br.js","-1","269","269","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","904","1000026422.35","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/XJ8OmILbNhm0zU9tdkuGYeXVPRQ.br.js","-1","","GET","-1","-1","","200","-1","br","","1559","1212","1558","1558","1559","1","1212","1559","347","28","29","1","0","53","220","True","391","","51","","1","0","","","oi",
"13.107.21.200","0","1194","148","1000026422.39","","","private","-1","211011_AN_3Z","-1","MEDIUM","","","-1","122","-1","-1","-1","","1448","","HTTP/2","100","3","https://www.bing.com/images/sbi?mmasync=1&ptn=Homepage&IID=SBI&IG=47A1047F3BA0441995584658CD92B983&toHttps=1&redig=51DE556EE3D94B53B7AD3DCC8C793C4D","-1","15836","15836","","text/html","High","9051","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","16003","1000026422.39","0","100","1","-1","","-1","https://www.bing.com/rp/xCIXoHA1D9Uh8IIFMrrDlSQuEYg.br.js","-1","120","/images/sbi?mmasync=1&ptn=Homepage&IID=SBI&IG=47A1047F3BA0441995584658CD92B983&toHttps=1&redig=51DE556EE3D94B53B7AD3DCC8C793C4D","-1","","GET","-1","-1","","200","-1","br","","1596","1448","1570","1570","1596","26","1448","1596","148","29","30","1","0","55","220","True","46758","","53","","","","","","",
