"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","objectSizeUncompressed","final_base_page","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"","","0","99","99999.99999.1","","","max-age=0","-1","211011_ZF_3R","-1","HIGHEST","","","-1","99","-1","-1","-1","","1439","","HTTP/2","-1","3","https://www.netflix.com/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=css&modalView=nmLanding","-1","0","","","","","","Sun, 10 Oct 2021 19:58:44 GMT","-1","-1","","BB229489F95CB9122A9EDC7E0AAF04A8","www.netflix.com","0","99999.99999.1","","-1","1","-1","","-1","","-1","","/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=css&modalView=nmLanding","-1","","","-1","-1","","200","-1","","","1538","1439","1538","1538","1538","0","1439","1538","99","4","5","3","0","","","","","","","","","","","","",
"104.16.149.64","0","357","60","1000008936.7","","","public, max-age=14400","100","211011_ZF_3R","1439","MEDIUM","","","-1","51","0","1439","-1","-72008","1533","443","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","1533","6328","6328","ssl/cdn.cookielaw.org:443","application/javascript","High","","Mon, 11 Oct 2021 23:58:44 GMT","-1","-1","parser","BB229489F95CB9122A9EDC7E0AAF04A8","cdn.cookielaw.org","6979","1000008936.7","0","100","1","1438","","-1","https://www.netflix.com/cz-en/","42","173","/scripttemplates/otSDKStub.js","1481","58136","GET","1","1481","","200","52","gzip","Cloudflare","1593","1533","1584","1584","1593","9","1438","1593","155","5","6","3","0","1","220","True","0","18980","","","8","2","","","",
"54.155.178.5","0","1265","104","1000008936.21","","","max-age=0","-1","211011_ZF_3R","-1","MEDIUM","","","-1","104","-1","-1","-1","","1542","","HTTP/2","-1","3","https://www.netflix.com/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=js&modalView=nmLanding","-1","0","","","","High","1468","Sun, 10 Oct 2021 19:58:44 GMT","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","www.netflix.com","194","1000008936.21","","100","1","-1","","-1","https://www.netflix.com/cz-en/","-1","115","/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=js&modalView=nmLanding","-1","","GET","-1","-1","","200","-1","","","1646","1542","1646","1646","1646","0","1542","1646","104","6","7","3","0","","","","","","","","","","","","",
"54.155.178.5","0","1297","101","1000008936.22","","","max-age=0","-1","211011_ZF_3R","-1","MEDIUM","","","-1","101","-1","-1","-1","","1542","","HTTP/2","-1","3","https://www.netflix.com/personalization/cl2/freeform/WebsiteScreen?source=wwwhead&fetchType=js&winw=1024&winh=768&screenw=1024&screenh=702&ratio=1","-1","0","","","","High","1841","Sun, 10 Oct 2021 19:58:44 GMT","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","www.netflix.com","227","1000008936.22","","100","1","-1","","-1","https://www.netflix.com/cz-en/","-1","115","/personalization/cl2/freeform/WebsiteScreen?source=wwwhead&fetchType=js&winw=1024&winh=768&screenw=1024&screenh=702&ratio=1","-1","","GET","-1","-1","","200","-1","","","1643","1542","1643","1643","1643","0","1542","1643","101","7","8","3","0","","","","","","","","","","","","",
"45.57.90.1","3","519","1091","1000008936.13","0","","max-age=604801","0","211011_ZF_3R","1540","MEDIUM","194578","","-1","95","100","1540","100","604801","1674","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/vlv3/9b3267c9-5086-4550-92f1-eddc22a1f78e/64ba20e2-60b5-4aef-957b-a868b2f04546/CZ-en-20211004-popsignuptwoweeks-perspective_alpha_website_medium.jpg","1674","194578","","ssl/assets.nflxext.com:443","image/jpeg","Low","","Mon, 18 Oct 2021 19:58:45 GMT","-1","-1","parser","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","194901","1000008936.13","","100","1","1540","","-1","https://www.netflix.com/cz-en/","62","189","/ffe/siteui/vlv3/9b3267c9-5086-4550-92f1-eddc22a1f78e/64ba20e2-60b5-4aef-957b-a868b2f04546/CZ-en-20211004-popsignuptwoweeks-perspective_alpha_website_medium.jpg","1602","38500","GET","0","1602","","200","72","","","2765","1674","1769","1769","2765","996","1540","2765","1225","8","9","3","0","","","","","194578","","","","","","100","7",
"104.16.149.64","0","448","57","1000008936.24","","","max-age=14400","100","211011_ZF_3R","-1","MEDIUM","","","-1","56","50","1603","-1","11616","1693","443","HTTP/2","100","3","https://cdn.cookielaw.org/consent/87b6a5c0-0104-4e96-a291-092c11350111/87b6a5c0-0104-4e96-a291-092c11350111.json","1693","1598","1598","pm/ssl/cdn.cookielaw.org:443","application/x-javascript","High","7162","","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","cdn.cookielaw.org","2231","1000008936.24","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","42","207","/consent/87b6a5c0-0104-4e96-a291-092c11350111/87b6a5c0-0104-4e96-a291-092c11350111.json","1645","58140","GET","-1","1645","","200","48","gzip","Cloudflare","1750","1693","1749","1749","1750","1","1603","1750","147","9","10","3","0","1","220","True","0","4137","","","","","se.otFetch","","",
"45.57.90.1","3","411","86","1000008936.14","0","","max-age=604801","0","211011_ZF_3R","-1","LOWEST","11418","","-1","66","100","1606","100","604801","1748","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/tv.png","1748","11418","","ssl/assets.nflxext.com:443","image/png","Low","","Mon, 18 Oct 2021 19:58:45 GMT","-1","-1","parser","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","11739","1000008936.14","","100","1","-1","","-1","https://www.netflix.com/cz-en/","67","223","/ffe/siteui/acquisition/ourStory/fuji/desktop/tv.png","1673","38504","GET","-1","1673","","200","75","","","1834","1748","1814","1814","1834","20","1606","1834","228","10","11","3","0","","","","","11418","","","","","","","",
"45.57.90.1","3","420","360","1000008936.15","5359","","max-age=604801","0","211011_ZF_3R","-1","LOWEST","49614","","-1","76","100","1606","89","604801","1759","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/mobile-0819.jpg","1758","49614","","ssl/assets.nflxext.com:443","image/jpeg","Low","","Mon, 18 Oct 2021 19:58:45 GMT","-1","-1","parser","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","49936","1000008936.15","","100","1","-1","","-1","https://www.netflix.com/cz-en/","67","228","/ffe/siteui/acquisition/ourStory/fuji/desktop/mobile-0819.jpg","1673","38506","GET","-1","1673","","200","85","","","2119","1759","1835","1835","2119","284","1606","2119","512","11","12","3","0","","","","","49614","","","","","","100","8",
"45.57.90.1","3","416","361","1000008936.16","0","","max-age=604801","0","211011_ZF_3R","-1","LOWEST","20506","","-1","102","100","1606","100","604801","1763","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/boxshot.png","1763","20506","","ssl/assets.nflxext.com:443","image/png","Low","","Mon, 18 Oct 2021 19:58:45 GMT","-1","-1","parser","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","20827","1000008936.16","","100","1","-1","","-1","https://www.netflix.com/cz-en/","67","238","/ffe/siteui/acquisition/ourStory/fuji/desktop/boxshot.png","1673","38510","GET","-1","1673","","200","90","","","2124","1763","1865","1865","2124","259","1606","2124","518","12","13","3","0","","","","","20506","","","","","","","",
"45.57.90.1","3","420","1333","1000008936.17","0","","max-age=604801","0","211011_ZF_3R","-1","LOWEST","137040","","-1","126","100","1606","100","604801","1769","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/device-pile.png","1769","137040","","ssl/assets.nflxext.com:443","image/png","Low","","Mon, 18 Oct 2021 19:58:45 GMT","-1","-1","parser","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","137362","1000008936.17","","100","1","-1","","-1","https://www.netflix.com/cz-en/","67","233","/ffe/siteui/acquisition/ourStory/fuji/desktop/device-pile.png","1673","38508","GET","-1","1673","","200","96","","","3102","1769","1895","1895","3102","1207","1606","3102","1496","13","14","3","0","","","","","137040","","","","","","","",
"45.57.90.1","3","405","557","1000008936.38","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","184","-1","1642","-1","","1805","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","1805","270046","","ssl/assets.nflxext.com:443","video/x-m4v","Low","","Mon, 18 Oct 2021 19:58:45 GMT","-1","-1","parser","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","48418","1000008936.38","","-1","1","-1","","-1","https://www.netflix.com/cz-en/","62","251","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","1704","38512","GET","-1","1704","","206","101","","","2362","1805","1989","1989","2362","373","1642","2362","720","14","15","3","0","","","","","48418","","","","","","","",
"45.57.90.1","3","405","573","1000008936.39","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","182","-1","-1","-1","","1834","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","266160","","ssl/assets.nflxext.com:443","video/x-m4v","Low","","Mon, 18 Oct 2021 19:58:45 GMT","-1","-1","parser","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","48418","1000008936.39","","-1","1","-1","","-1","https://www.netflix.com/cz-en/","-1","223","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","38504","GET","-1","-1","","206","-1","","","2407","1834","2016","2016","2407","391","1834","2407","573","15","16","3","0","","","","","48418","","","","","","","",
"104.20.185.68","0","368","222","1000008936.43","","","","100","211011_ZF_3R","1754","LOWEST","","","-1","221","0","1754","-1","0","1933","443","HTTP/2","100","3","https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location","1933","397","397","ssl/geolocation.onetrust.com:443","text/javascript","Low","7620","","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","geolocation.onetrust.com","397","1000008936.43","0","100","1","1753","","-1","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","51","264","/cookieconsentpub/v1/geo/location","1805","58026","GET","1","1805","","200","128","gzip","Cloudflare","2155","1933","2154","2154","2155","1","1753","2155","402","16","17","3","0","1","147","True","0","197","","","0","","se.jsonp","","",
"104.16.149.64","0","365","920","1000008936.44","","","public, max-age=691200","100","211011_ZF_3R","-1","LOWEST","","","-1","307","0","-1","-1","-1791549","2158","","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","73082","73082","","application/javascript","Low","7620","Tue, 19 Oct 2021 19:58:45 GMT","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","cdn.cookielaw.org","73393","1000008936.44","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","-1","173","/scripttemplates/6.6.0/otBannerSdk.js","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","3078","2158","2465","2465","3078","613","2158","3078","920","17","18","3","0","3","147","True","0","345623","","","9","9","se.jsonp","","",
"45.57.90.1","0","457","535","1000008936.45","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","521","-1","-1","-1","","2368","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","7902","","ssl/assets.nflxext.com:443","video/x-m4v","Low","","Mon, 18 Oct 2021 19:58:46 GMT","-1","-1","parser","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","8258","1000008936.45","","-1","1","-1","","-1","https://www.netflix.com/cz-en/","-1","238","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","38510","GET","-1","-1","","206","-1","","","2903","2368","2889","2889","2903","14","2368","2903","535","18","19","3","0","","","","","7902","","","","","","","",
"45.57.90.1","0","457","614","1000008936.46","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","607","-1","-1","-1","","2418","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","4016","","ssl/assets.nflxext.com:443","video/x-m4v","Low","","Mon, 18 Oct 2021 19:58:46 GMT","-1","-1","parser","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","4372","1000008936.46","","-1","1","-1","","-1","https://www.netflix.com/cz-en/","-1","228","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","38506","GET","-1","-1","","206","-1","","","3032","2418","3025","3025","3032","7","2418","3032","614","19","20","3","0","","","","","4016","","","","","","","",
"","","0","1019","1000008936.47","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","248","-1","-1","-1","","2906","","","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","0","","ssl/assets.nflxext.com:443","video/x-m4v","","","Mon, 18 Oct 2021 19:58:46 GMT","-1","-1","","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","0","1000008936.47","","-1","1","-1","","-1","","-1","238","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","","","-1","-1","","206","-1","","","3925","2906","3154","3154","3925","771","2906","3925","1019","20","21","3","0","","","","","","","","","","","","",
"","","0","934","1000008936.48","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","213","-1","-1","-1","","3035","","","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","0","","ssl/assets.nflxext.com:443","video/x-m4v","","","Mon, 18 Oct 2021 19:58:47 GMT","-1","-1","","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","0","1000008936.48","","-1","1","-1","","-1","","-1","228","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","","","-1","-1","","206","-1","","","3969","3035","3248","3248","3969","721","3035","3969","934","21","22","3","0","","","","","","","","","","","","",
"104.16.149.64","6","451","269","1000008936.49","","","max-age=14400","100","211011_ZF_3R","-1","MEDIUM","","","-1","250","50","-1","-1","13816","3097","","HTTP/2","100","3","https://cdn.cookielaw.org/consent/87b6a5c0-0104-4e96-a291-092c11350111/d8b56389-964b-4a1f-aa83-3a9db8f1b6a4/en.json","-1","12402","12402","","application/x-javascript","High","30172","","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","cdn.cookielaw.org","12596","1000008936.49","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","207","/consent/87b6a5c0-0104-4e96-a291-092c11350111/d8b56389-964b-4a1f-aa83-3a9db8f1b6a4/en.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","3366","3097","3347","3347","3366","19","3097","3366","269","22","23","3","0","3","220","True","0","41574","","","","","","","",
"45.57.90.1","","401","287","1000008936.50","","","max-age=604801","0","211011_ZF_3R","-1","MEDIUM","","","-1","259","100","-1","-1","604801","3108","443","http/1.1","9","3","https://assets.nflxext.com/us/ffe/siteui/common/icons/nficon2016.ico","-1","16958","16958","ssl/assets.nflxext.com:443","image/x-icon","High","","Mon, 18 Oct 2021 19:58:47 GMT","-1","-1","other","BB229489F95CB9122A9EDC7E0AAF04A8","assets.nflxext.com","17282","1000008936.50","15408","100","1","-1","","-1","","-1","233","/us/ffe/siteui/common/icons/nficon2016.ico","-1","38508","GET","-1","-1","","200","-1","","","3395","3108","3367","3367","3395","28","3108","3395","287","23","24","3","0","","","","","16958","","","","","","","",
"104.16.149.64","6","402","398","1000008936.51","","","public, max-age=691200","100","211011_ZF_3R","-1","MEDIUM","","","-1","394","0","-1","-1","-16844081","3379","","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/6.6.0/assets/otFlat.json","-1","3248","3248","","application/json","High","30172","Tue, 19 Oct 2021 19:58:46 GMT","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","cdn.cookielaw.org","3593","1000008936.51","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","207","/scripttemplates/6.6.0/assets/otFlat.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","3777","3379","3773","3773","3777","4","3379","3777","398","24","25","3","0","5","220","True","0","12583","","","","","","","",
"104.16.149.64","6","403","423","1000008936.52","","","public, max-age=691200","100","211011_ZF_3R","-1","MEDIUM","","","-1","401","0","-1","-1","-16844081","3379","","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/6.6.0/assets/otPcTab.json","-1","14112","14112","","application/json","High","30172","Tue, 19 Oct 2021 19:58:46 GMT","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","cdn.cookielaw.org","14282","1000008936.52","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","207","/scripttemplates/6.6.0/assets/otPcTab.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","3802","3379","3780","3780","3802","22","3379","3802","423","25","26","3","0","7","220","True","5","58581","","","","","","","",
