time,power_consumption.power,url,starttime
2021-11-14T00:51:09.587+05:00,6.791417779,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:10.088+05:00,7.096991764,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:10.590+05:00,18.32854297,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:11.091+05:00,18.78864184,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:11.592+05:00,28.10150352,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:12.093+05:00,19.44675347,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:12.595+05:00,10.12633129,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:13.103+05:00,3.63993562,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:13.605+05:00,3.869795416,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:14.107+05:00,4.893748598,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:14.609+05:00,3.259224871,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:15.111+05:00,3.641368282,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:15.613+05:00,3.790628645,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:16.115+05:00,4.127397757,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:16.617+05:00,2.693163906,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:17.119+05:00,4.016640111,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:17.621+05:00,16.53659097,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:18.123+05:00,6.535497803,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:18.626+05:00,2.126786433,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:19.129+05:00,6.076367583,dcard.tw,2021-11-14T00:51:08.350+05:00
2021-11-14T00:51:19.631+05:00,9.95683463,google.com.vn,2021-11-14T00:51:19.534+05:00
2021-11-14T00:51:20.134+05:00,4.896209606,google.com.vn,2021-11-14T00:51:19.534+05:00
2021-11-14T00:51:20.635+05:00,5.22870977,google.com.vn,2021-11-14T00:51:19.534+05:00
2021-11-14T00:51:21.136+05:00,4.451178647,google.com.vn,2021-11-14T00:51:19.534+05:00
2021-11-14T00:51:21.637+05:00,14.30834334,google.com.vn,2021-11-14T00:51:19.534+05:00
2021-11-14T00:51:22.139+05:00,5.42939073,google.com.vn,2021-11-14T00:51:19.534+05:00
2021-11-14T00:51:22.642+05:00,2.070352624,google.com.vn,2021-11-14T00:51:19.534+05:00
2021-11-14T00:51:23.143+05:00,0.483934328,google.com.vn,2021-11-14T00:51:19.534+05:00
2021-11-14T00:51:23.646+05:00,0.274761588,google.com.vn,2021-11-14T00:51:19.534+05:00
2021-11-14T00:51:24.148+05:00,4.06943546,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:24.650+05:00,2.167008182,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:25.152+05:00,1.876698819,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:25.654+05:00,2.003698932,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:26.156+05:00,5.761421727,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:26.657+05:00,7.704454427,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:27.158+05:00,12.0433964,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:27.660+05:00,8.175879778,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:28.161+05:00,16.78259584,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:28.662+05:00,11.6299746,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:29.165+05:00,6.71677945,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:29.667+05:00,13.16928078,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:30.168+05:00,16.79795153,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:30.669+05:00,22.02097909,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:31.170+05:00,18.49747043,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:31.671+05:00,12.61354435,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:32.172+05:00,11.87909983,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:32.674+05:00,8.290356569,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:33.176+05:00,7.423645802,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:33.677+05:00,9.603643921,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:34.187+05:00,4.877281847,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:34.689+05:00,7.833783571,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:35.191+05:00,6.522783484,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:35.694+05:00,3.300231515,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:36.197+05:00,4.611929704,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:36.699+05:00,3.790346652,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:37.200+05:00,15.70571074,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:37.701+05:00,10.31365565,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:38.202+05:00,6.793750292,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:38.704+05:00,6.986827048,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:39.206+05:00,8.721227605,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:39.707+05:00,7.026898318,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:40.209+05:00,6.500602164,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:40.712+05:00,5.716197134,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:41.213+05:00,5.886360452,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:41.714+05:00,4.110113922,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:42.215+05:00,5.9881135,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:42.718+05:00,3.391798527,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:43.220+05:00,8.266818457,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:43.723+05:00,6.238847327,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:44.225+05:00,3.839840327,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:44.728+05:00,3.610040265,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:45.230+05:00,6.845650118,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:45.731+05:00,3.688739985,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:46.233+05:00,6.939943679,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:46.735+05:00,3.228056364,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:47.238+05:00,6.212671548,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:47.739+05:00,3.022208839,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:48.241+05:00,4.997462105,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:48.743+05:00,5.492399342,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:49.245+05:00,4.279636898,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:49.747+05:00,2.91140405,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:50.249+05:00,4.517968144,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:50.751+05:00,7.728518139,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:51.253+05:00,3.449999097,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:51.755+05:00,2.512364778,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:52.258+05:00,4.238035489,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:52.759+05:00,5.302777446,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:53.261+05:00,4.807426794,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:53.764+05:00,2.857274838,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:54.266+05:00,3.861149187,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:54.769+05:00,3.793407156,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:55.279+05:00,3.071763157,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:55.781+05:00,4.479357645,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:56.283+05:00,5.325522501,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:56.785+05:00,4.020460121,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:57.287+05:00,3.756484549,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:57.789+05:00,2.374236737,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:58.290+05:00,4.553787834,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:58.791+05:00,4.24221218,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:59.293+05:00,5.078926977,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:51:59.795+05:00,3.003924976,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:00.297+05:00,4.375268575,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:00.798+05:00,3.565740234,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:01.300+05:00,4.30034104,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:01.801+05:00,3.01336638,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:02.303+05:00,4.736550575,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:02.804+05:00,6.015644868,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:03.306+05:00,3.615857997,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:03.807+05:00,2.447928916,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:04.308+05:00,4.488181374,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:04.810+05:00,3.728771178,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:05.312+05:00,3.087194133,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:05.814+05:00,4.031455671,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:06.315+05:00,4.475816007,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:06.817+05:00,4.127050448,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:07.319+05:00,3.313176894,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:07.820+05:00,2.875598677,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:08.322+05:00,3.360542519,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:08.824+05:00,3.168627553,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:09.326+05:00,4.612818739,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:09.827+05:00,3.821552469,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:10.329+05:00,4.139765622,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:10.830+05:00,3.778879874,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:11.331+05:00,3.272369448,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:11.833+05:00,3.692152923,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:12.334+05:00,3.908812163,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:12.835+05:00,3.804193074,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:13.337+05:00,4.441870746,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:13.838+05:00,2.700558607,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:14.340+05:00,3.15277588,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:14.842+05:00,3.664758726,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:15.344+05:00,3.337618063,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:15.851+05:00,2.311941549,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:16.352+05:00,4.05633518,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:16.855+05:00,4.810501186,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:17.357+05:00,3.237124292,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:17.859+05:00,2.454736326,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:18.360+05:00,4.894349019,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:18.862+05:00,5.54658508,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:19.363+05:00,5.119507446,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:19.864+05:00,6.716034398,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:20.366+05:00,6.550770451,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:20.869+05:00,3.792548131,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:21.371+05:00,2.69288917,bola.com,2021-11-14T00:51:24.052+05:00
2021-11-14T00:52:21.873+05:00,4.807439622,google.com.au,2021-11-14T00:52:21.461+05:00
2021-11-14T00:52:22.374+05:00,3.212943716,google.com.au,2021-11-14T00:52:21.461+05:00
2021-11-14T00:52:22.875+05:00,4.105073521,google.com.au,2021-11-14T00:52:21.461+05:00
2021-11-14T00:52:23.376+05:00,10.26102743,google.com.au,2021-11-14T00:52:21.461+05:00
2021-11-14T00:52:23.877+05:00,11.56968357,google.com.au,2021-11-14T00:52:21.461+05:00
2021-11-14T00:52:24.379+05:00,6.229463609,google.com.au,2021-11-14T00:52:21.461+05:00
2021-11-14T00:52:24.881+05:00,1.961902445,google.com.au,2021-11-14T00:52:21.461+05:00
2021-11-14T00:52:25.383+05:00,1.153806139,google.com.au,2021-11-14T00:52:21.461+05:00
2021-11-14T00:52:25.886+05:00,0.144355765,google.com.au,2021-11-14T00:52:21.461+05:00
2021-11-14T00:52:26.388+05:00,3.744939662,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:26.890+05:00,1.896781958,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:27.391+05:00,11.10804431,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:27.893+05:00,15.71344194,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:28.394+05:00,12.88835542,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:28.896+05:00,10.23457808,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:29.397+05:00,14.19898619,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:29.898+05:00,13.19524042,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:30.399+05:00,15.10505158,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:30.900+05:00,17.40614363,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:31.401+05:00,12.90859169,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:31.902+05:00,11.33866171,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:32.403+05:00,18.27517376,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:32.904+05:00,20.68395287,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:33.405+05:00,11.69388852,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:33.907+05:00,13.51499999,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:34.408+05:00,11.12206636,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:34.909+05:00,7.694433095,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:35.411+05:00,8.004701268,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:35.912+05:00,9.80043362,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:36.413+05:00,3.129386119,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:36.918+05:00,6.078688499,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:37.419+05:00,5.212937397,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:37.920+05:00,3.763268852,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:38.421+05:00,3.27084441,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:38.924+05:00,3.660323192,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:39.426+05:00,4.051867133,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:39.928+05:00,3.360288482,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:40.429+05:00,4.019592453,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:40.931+05:00,4.455000455,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:41.434+05:00,4.547801725,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:41.935+05:00,4.766780988,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:42.436+05:00,4.427011471,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:42.937+05:00,3.15180923,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:43.439+05:00,4.182741895,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:43.940+05:00,7.483847193,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:44.443+05:00,6.423129593,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:44.945+05:00,6.246897901,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:45.446+05:00,2.155413172,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:45.947+05:00,2.119035217,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:46.448+05:00,2.627151348,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:46.950+05:00,3.114126966,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:47.451+05:00,3.631234993,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:47.951+05:00,2.442731555,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:48.453+05:00,2.952505036,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:48.954+05:00,3.294629209,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:49.455+05:00,2.104423199,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:49.956+05:00,2.366461747,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:50.457+05:00,2.18655155,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:50.958+05:00,9.224277935,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:51.459+05:00,7.111589197,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:51.960+05:00,5.299206295,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:52.462+05:00,2.655842259,usatoday.com,2021-11-14T00:52:26.033+05:00
2021-11-14T00:52:52.964+05:00,5.464303873,list-manage.com,2021-11-14T00:52:52.822+05:00
2021-11-14T00:52:53.465+05:00,5.634185849,list-manage.com,2021-11-14T00:52:52.822+05:00
2021-11-14T00:52:53.966+05:00,3.255552783,list-manage.com,2021-11-14T00:52:52.822+05:00
2021-11-14T00:52:54.467+05:00,2.237511739,list-manage.com,2021-11-14T00:52:52.822+05:00
2021-11-14T00:52:54.969+05:00,16.19390427,list-manage.com,2021-11-14T00:52:52.822+05:00
2021-11-14T00:52:55.470+05:00,4.414916646,list-manage.com,2021-11-14T00:52:52.822+05:00
2021-11-14T00:52:55.971+05:00,2.640818392,list-manage.com,2021-11-14T00:52:52.822+05:00
2021-11-14T00:52:56.473+05:00,0.564988351,list-manage.com,2021-11-14T00:52:52.822+05:00
2021-11-14T00:52:56.975+05:00,0.525467348,list-manage.com,2021-11-14T00:52:52.822+05:00
2021-11-14T00:52:57.477+05:00,4.28126133,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:52:57.978+05:00,1.785496247,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:52:58.480+05:00,1.792115847,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:52:58.981+05:00,1.749740579,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:52:59.483+05:00,6.007906337,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:52:59.984+05:00,4.062344314,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:00.486+05:00,5.464335766,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:00.987+05:00,3.93345371,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:01.488+05:00,13.55530959,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:01.990+05:00,8.72919651,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:02.491+05:00,12.29642455,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:02.993+05:00,12.66068775,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:03.494+05:00,19.16051504,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:03.995+05:00,23.52967885,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:04.496+05:00,31.72845975,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:04.997+05:00,11.42544374,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:05.498+05:00,20.33238582,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:05.999+05:00,9.835894033,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:06.500+05:00,8.346223105,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:07.002+05:00,11.43742784,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:07.503+05:00,8.816168273,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:08.004+05:00,9.185474967,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:08.505+05:00,5.976634123,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:09.007+05:00,5.481707824,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:09.509+05:00,2.978729278,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:10.010+05:00,4.801330958,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:10.512+05:00,3.798278239,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:11.013+05:00,4.208694728,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:11.514+05:00,6.142673384,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:12.015+05:00,5.999965386,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:12.517+05:00,12.08345462,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:13.018+05:00,9.083155909,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:13.520+05:00,11.81457371,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:14.021+05:00,6.411758237,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:14.522+05:00,14.89434573,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:15.024+05:00,3.081256641,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:15.526+05:00,4.741976314,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:16.027+05:00,4.785166991,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:16.530+05:00,2.752953379,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:17.032+05:00,5.017000814,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:17.534+05:00,3.028748305,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:18.045+05:00,2.121385633,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:18.546+05:00,2.781046494,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:19.048+05:00,3.217782199,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:19.550+05:00,2.920271741,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:20.052+05:00,3.88208839,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:20.554+05:00,3.5325948,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:21.057+05:00,3.703907237,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:21.559+05:00,5.092501626,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:22.062+05:00,3.58964366,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:22.564+05:00,3.27165745,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:23.067+05:00,2.871704607,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:23.568+05:00,3.521134919,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:24.070+05:00,3.487655545,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:24.572+05:00,9.264438363,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:25.073+05:00,6.104004202,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:25.576+05:00,5.869867606,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:26.078+05:00,3.401154432,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:26.580+05:00,2.812958927,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:27.082+05:00,3.344233792,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:27.584+05:00,2.675221681,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:28.085+05:00,4.012819408,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:28.586+05:00,4.348537929,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:29.088+05:00,3.945740125,webmd.com,2021-11-14T00:52:57.025+05:00
2021-11-14T00:53:29.591+05:00,3.068077953,webmd.com,2021-11-14T00:52:57.025+05:00
