_id,groups.core.0.0.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.0.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.0.INSTRUCTIONS_RETIRED,groups.core.0.0.LLC_MISSES,groups.core.0.0.time_enabled,groups.core.0.0.time_running,groups.core.0.1.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.1.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.1.INSTRUCTIONS_RETIRED,groups.core.0.1.LLC_MISSES,groups.core.0.1.time_enabled,groups.core.0.1.time_running,groups.core.0.2.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.2.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.2.INSTRUCTIONS_RETIRED,groups.core.0.2.LLC_MISSES,groups.core.0.2.time_enabled,groups.core.0.2.time_running,groups.core.0.3.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.3.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.3.INSTRUCTIONS_RETIRED,groups.core.0.3.LLC_MISSES,groups.core.0.3.time_enabled,groups.core.0.3.time_running,groups.hwpc.0.0.CYCLES,groups.hwpc.0.0.LLC_MISSES,groups.hwpc.0.0.time_enabled,groups.hwpc.0.0.time_running,groups.hwpc.0.1.CYCLES,groups.hwpc.0.1.LLC_MISSES,groups.hwpc.0.1.time_enabled,groups.hwpc.0.1.time_running,groups.hwpc.0.2.CYCLES,groups.hwpc.0.2.LLC_MISSES,groups.hwpc.0.2.time_enabled,groups.hwpc.0.2.time_running,groups.hwpc.0.3.CYCLES,groups.hwpc.0.3.LLC_MISSES,groups.hwpc.0.3.time_enabled,groups.hwpc.0.3.time_running,groups.msr.0.0.APERF,groups.msr.0.0.MPERF,groups.msr.0.0.TSC,groups.msr.0.0.time_enabled,groups.msr.0.0.time_running,groups.msr.0.1.APERF,groups.msr.0.1.MPERF,groups.msr.0.1.TSC,groups.msr.0.1.time_enabled,groups.msr.0.1.time_running,groups.msr.0.2.APERF,groups.msr.0.2.MPERF,groups.msr.0.2.TSC,groups.msr.0.2.time_enabled,groups.msr.0.2.time_running,groups.msr.0.3.APERF,groups.msr.0.3.MPERF,groups.msr.0.3.TSC,groups.msr.0.3.time_enabled,groups.msr.0.3.time_running,groups.rapl.0.3.RAPL_ENERGY_PKG,groups.rapl.0.3.time_enabled,groups.rapl.0.3.time_running,sensor,target,timestamp
61680e6c5cffb904bc3bc407,,,,,,,,,,,,,,,,,,,,,,,,,1453933,23658,250176053,250176053,1580543,31428,365561015,365561015,3421930,43024,358274795,358274795,4495400,61543,322552844,322552844,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:08.618Z
61680e6c5cffb904bc3bc408,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4156046,4156046,0,0,6412969,6412969,0,0,6452175,6452175,0,0,6839837,6839837,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:08.618Z
61680e6c5cffb904bc3bc409,4965013,72674469,27504890,878940,113157550714,113157550714,3536585,54505551,16076112,585615,113190601866,113190601866,6587529,98620142,58297759,973453,113185133897,113185133897,6836452,102449951,50354301,1168200,113184731201,113184731201,,,,,,,,,,,,,,,,,66498129,148992789,3301077997,113225081148,113225081148,48822432,104757040,3300991914,113225087183,113225087183,92773711,204706315,3300808647,113225095159,113225095159,96162365,211484446,3300984885,113225034379,113225034379,17380147200,113225132284,113225132284,sensor-test,all,2021-10-14T11:03:08.618Z
61680e6d5cffb904bc3bc40a,,,,,,,,,,,,,,,,,,,,,,,,,422032,1415,105782406,105782406,197890,923,150527297,150527297,1950641,7274,116117782,116117782,2258585,11838,103275952,103275952,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:09.621Z
61680e6d5cffb904bc3bc40b,,,,,,,,,,,,,,,,,,,,,,,,,2808712,22743,252150112,252150112,330730,3414,365924103,365924103,4281981,47285,361072827,361072827,2577499,43589,324534180,324534180,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:09.621Z
61680e6d5cffb904bc3bc40c,,,,,,,,,,,,,,,,,,,,,,,,,571129,3398,4604947,4604947,2494724,22106,7913343,7913343,197816,722,6566298,6566298,0,0,6839837,6839837,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:09.621Z
61680e6d5cffb904bc3bc40d,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:09.621Z
61680e6d5cffb904bc3bc40e,20323545,343985439,236443567,2815792,114159919578,114159919578,19339364,352267589,211388050,2637614,114193146312,114193146312,21931739,392015253,270117333,3265013,114187560957,114187560957,16655768,291247628,163699454,2112050,114187151857,114187151857,,,,,,,,,,,,,,,,,328454014,641472332,3301500320,114227857070,114227857070,332268754,600677164,3301521007,114227872298,114227872298,375298696,692140121,3301431327,114227853244,114227853244,272873796,514797311,3301544508,114227826012,114227826012,35953573888,114227855205,114227855205,sensor-test,all,2021-10-14T11:03:09.621Z
61680e6e5cffb904bc3bc40f,,,,,,,,,,,,,,,,,,,,,,,,,525887,1141,106278666,106278666,2192651,7871,152110875,152110875,437078,1147,116518659,116518659,2233388,13317,105226261,105226261,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:10.623Z
61680e6e5cffb904bc3bc410,,,,,,,,,,,,,,,,,,,,,,,,,7118144,58727,257043653,257043653,467151,3243,366546007,366546007,3246974,30799,363199155,363199155,2235591,41088,326631032,326631032,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:10.623Z
61680e6e5cffb904bc3bc411,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4604947,4604947,0,0,7913343,7913343,0,0,6566298,6566298,42134,331,6866247,6866247,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:10.623Z
61680e6e5cffb904bc3bc412,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:10.623Z
61680e6e5cffb904bc3bc413,15659970,261856255,161008597,2247123,115161523167,115161523167,13887969,249000218,141799696,1990653,115194747002,115194747002,15347547,273037778,194321423,2056530,115189434205,115189434205,13126805,236993187,138722841,1985790,115188619350,115188619350,,,,,,,,,,,,,,,,,248023005,488183131,3299015329,115229875956,115229875956,235024643,430020080,3298953617,115229874762,115229874762,259977485,480972720,3298948062,115229853541,115229853541,225481483,410243958,3298922045,115229821032,115229821032,29508501504,115229861364,115229861364,sensor-test,all,2021-10-14T11:03:10.623Z
61680e6f5cffb904bc3bc414,,,,,,,,,,,,,,,,,,,,,,,,,421250,875,106651028,106651028,2028531,7081,153779867,153779867,372002,1083,116850586,116850586,2122777,10146,107031599,107031599,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:11.625Z
61680e6f5cffb904bc3bc415,,,,,,,,,,,,,,,,,,,,,,,,,3413234,41789,260066390,260066390,303179,4414,366992698,366992698,2901136,31642,365864113,365864113,1268036,28541,327888884,327888884,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:11.625Z
61680e6f5cffb904bc3bc416,,,,,,,,,,,,,,,,,,,,,,,,,69266,1308,4665796,4665796,218021,3226,8095283,8095283,96911,685,6657337,6657337,0,0,6866247,6866247,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:11.625Z
61680e6f5cffb904bc3bc417,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:11.625Z
61680e6f5cffb904bc3bc418,9085050,123931133,56102930,1353993,116163042452,116163042452,8615543,129070458,71502851,1178145,116196361529,116196361529,8164460,111123217,48989523,1103909,116191223759,116191223759,9992728,143211706,92590680,1301284,116190223518,116190223518,,,,,,,,,,,,,,,,,114072218,275881167,3298556543,116231755676,116231755676,119262615,260656782,3298632446,116231779596,116231779596,100788991,244264726,3298659991,116231767040,116231767040,134591605,309044017,3298616607,116231738929,116231738929,19872874496,116231789482,116231789482,sensor-test,all,2021-10-14T11:03:11.625Z
61680e705cffb904bc3bc419,,,,,,,,,,,,,,,,,,,,,,,,,490399,1004,107106298,107106298,270430,793,154063390,154063390,465311,1212,117303367,117303367,4057718,20346,110589102,110589102,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:12.627Z
61680e705cffb904bc3bc41a,,,,,,,,,,,,,,,,,,,,,,,,,4246085,61095,263417347,263417347,464548,6192,367579960,367579960,4153682,35339,367447133,367447133,535611,8268,328425166,328425166,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:12.627Z
61680e705cffb904bc3bc41b,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,35178,322,8116286,8116286,0,0,6657337,6657337,0,0,6866247,6866247,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:12.627Z
61680e705cffb904bc3bc41c,10258535,148994103,84202678,1460474,117165147216,117165147216,7843792,117173849,51962048,997646,117198693676,117198693676,8545963,134395158,77821096,1271159,117193676637,117193676637,13022716,190267722,118444289,1819065,117192587532,117192587532,,,,,,,,,,,,,,,,,139863763,317134898,3301204608,117234440977,117234440977,107510732,236640571,3301200634,117234466291,117234466291,125689034,261495567,3301400258,117234515686,117234515686,178778540,401860748,3301191801,117234421773,117234421773,21862023168,117234550185,117234550185,sensor-test,all,2021-10-14T11:03:12.627Z
61680e705cffb904bc3bc41d,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:12.627Z
61680e715cffb904bc3bc41e,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:13.630Z
61680e715cffb904bc3bc41f,,,,,,,,,,,,,,,,,,,,,,,,,1304233,26350,264745720,264745720,1196807,25837,368771813,368771813,5772436,46857,371321527,371321527,616719,11404,329068738,329068738,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:13.630Z
61680e715cffb904bc3bc420,,,,,,,,,,,,,,,,,,,,,,,,,655396,1519,107823606,107823606,2475312,13682,156579121,156579121,306492,756,117647412,117647412,2014393,7581,112607957,112607957,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:13.630Z
61680e715cffb904bc3bc421,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,0,0,8116286,8116286,0,0,6657337,6657337,0,0,6866247,6866247,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:13.630Z
61680e715cffb904bc3bc422,11995252,180159431,117400969,1802709,118167423772,118167423772,9314890,140811427,75018150,1332143,118201122345,118201122345,8725367,135837072,77833649,1151165,118196125897,118196125897,11012884,150972064,72590357,1629925,118195059535,118195059535,,,,,,,,,,,,,,,,,168932088,368058615,3300996585,118237062664,118237062664,130700837,283954587,3300825981,118237078404,118237078404,127346302,269022974,3300648060,118237058926,118237058926,139561733,336232275,3300965724,118237037113,118237037113,21635268608,118237067460,118237067460,sensor-test,all,2021-10-14T11:03:13.630Z
61680e725cffb904bc3bc423,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:14.632Z
61680e725cffb904bc3bc424,,,,,,,,,,,,,,,,,,,,,,,,,597914,1234,108358124,108358124,2125638,11181,158552826,158552826,474436,1254,118074461,118074461,2049412,7217,114232837,114232837,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:14.632Z
61680e725cffb904bc3bc425,,,,,,,,,,,,,,,,,,,,,,,,,2006469,26483,266572223,266572223,1782167,34987,370259656,370259656,6831697,47621,374707669,374707669,557012,9004,329606169,329606169,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:14.632Z
61680e725cffb904bc3bc426,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,857966,10257,8403289,8403289,186526,728,6731469,6731469,164848,1457,6936697,6936697,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:14.632Z
61680e725cffb904bc3bc427,11457605,194757042,100268694,1840854,119169068881,119169068881,11444360,183438390,96609316,1819140,119202801834,119202801834,10901079,176017778,89139108,1580501,119197860317,119197860317,11869252,180680236,112992041,1639789,119196824774,119196824774,,,,,,,,,,,,,,,,,182618151,350591796,3299090943,119239104778,119239104778,171285770,350152766,3299343132,119239200103,119239200103,163988573,332601485,3299350782,119239182079,119239182079,170470105,368639696,3299026887,119239062068,119239062068,24060362752,119239186351,119239186351,sensor-test,all,2021-10-14T11:03:14.632Z
61680e735cffb904bc3bc428,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,0,0,8403289,8403289,0,0,6731469,6731469,32550,689,6970633,6970633,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:15.634Z
61680e735cffb904bc3bc429,,,,,,,,,,,,,,,,,,,,,,,,,240133,508,108610258,108610258,2288053,13247,160853851,160853851,541398,1421,118621197,118621197,2023063,6559,116123097,116123097,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:15.634Z
61680e735cffb904bc3bc42a,,,,,,,,,,,,,,,,,,,,,,,,,3528989,33594,270165488,270165488,2429105,44684,372493314,372493314,3871016,36955,378138637,378138637,1259454,13648,330859562,330859562,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:15.634Z
61680e735cffb904bc3bc42b,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:15.634Z
61680e735cffb904bc3bc42c,5763681,75572269,31111518,895508,120170564359,120170564359,5463047,69822736,29253295,845536,120204728924,120204728924,4881631,62735950,33286249,614842,120199947006,120199947006,7949102,109519896,57637223,1200812,120198774867,120198774867,,,,,,,,,,,,,,,,,70182038,176806486,3299729173,120241346548,120241346548,63935150,164976010,3299465214,120241360551,120241360551,56265927,144424527,3299528966,120241358061,120241358061,102246772,242985878,3299801841,120241323493,120241323493,16732127232,120241370013,120241370013,sensor-test,all,2021-10-14T11:03:15.634Z
61680e745cffb904bc3bc42d,,,,,,,,,,,,,,,,,,,,,,,,,3174714,28248,273504266,273504266,1474246,33328,374034851,374034851,3345299,41645,380502869,380502869,689636,13119,331573264,331573264,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:16.637Z
61680e745cffb904bc3bc42e,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,0,0,8403289,8403289,0,0,6731469,6731469,26705,322,7012016,7012016,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:16.637Z
61680e745cffb904bc3bc42f,,,,,,,,,,,,,,,,,,,,,,,,,141035,374,108763564,108763564,2477172,11459,163160673,163160673,596016,1185,119213116,119213116,2397227,8015,118623867,118623867,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:16.637Z
61680e745cffb904bc3bc430,7772799,102221375,54436144,1090529,121172527485,121172527485,7745606,97896196,40342904,1146657,121206601350,121206601350,8552626,106615929,54614456,1210618,121202010544,121202010544,7507990,100176718,55266511,825484,121200710003,121200710003,,,,,,,,,,,,,,,,,94439778,235975837,3299769067,121243598763,121243598763,89680466,234596459,3299769886,121243612446,121243612446,99258492,263487354,3299722019,121243593123,121243593123,92642839,228079243,3299775459,121243577456,121243577456,17025728512,121243610203,121243610203,sensor-test,all,2021-10-14T11:03:16.637Z
61680e745cffb904bc3bc431,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:16.637Z
61680e755cffb904bc3bc432,,,,,,,,,,,,,,,,,,,,,,,,,371072,6777,273882172,273882172,1220720,24767,375354643,375354643,17574805,91605,392227073,392227073,767470,13529,332347938,332347938,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:17.639Z
61680e755cffb904bc3bc433,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,0,0,8403289,8403289,0,0,6731469,6731469,29324,792,7053145,7053145,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:17.639Z
61680e755cffb904bc3bc434,,,,,,,,,,,,,,,,,,,,,,,,,0,0,108763564,108763564,2470930,14350,165635355,165635355,135720,279,119344700,119344700,2038440,7557,120574918,120574918,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:17.639Z
61680e755cffb904bc3bc435,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:17.639Z
61680e755cffb904bc3bc436,5988238,72372072,30276289,923358,122175206359,122175206359,5896214,75202514,27712820,872241,122209102136,122209102136,9241136,121885070,78779078,1258564,122204315563,122204315563,6993876,89028147,38510511,1013715,122203214622,122203214622,,,,,,,,,,,,,,,,,66347691,181345796,3301486624,122246372182,122246372182,67609015,174604376,3301466155,122246379703,122246379703,115508895,287300209,3301475445,122246360766,122246360766,80820126,208857591,3301507943,122246357152,122246357152,17361010688,122246383589,122246383589,sensor-test,all,2021-10-14T11:03:17.639Z
61680e765cffb904bc3bc437,,,,,,,,,,,,,,,,,,,,,,,,,510322,5513,109245925,109245925,2613133,12086,168399019,168399019,139038,457,119515780,119515780,1626102,2523,121923782,121923782,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:18.642Z
61680e765cffb904bc3bc438,,,,,,,,,,,,,,,,,,,,,,,,,3386355,38650,276558136,276558136,967102,6505,376117355,376117355,4162447,53108,395235456,395235456,1465168,21832,333460468,333460468,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:18.642Z
61680e765cffb904bc3bc439,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,0,0,8403289,8403289,0,0,6731469,6731469,0,0,7053145,7053145,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:18.642Z
61680e765cffb904bc3bc43a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:18.642Z
61680e765cffb904bc3bc43b,14677030,249218623,131309968,2249876,123177441996,123177441996,14904538,257352970,141868524,2200522,123211330016,123211330016,12719116,228155182,117208099,1869468,123206555090,123206555090,12084910,220377325,116048824,1680407,123205338787,123205338787,,,,,,,,,,,,,,,,,233382152,452176952,3300591595,123248872378,123248872378,239767690,455048233,3300610021,123248885845,123248885845,213618812,390502896,3300649667,123248878950,123248878950,206570107,369550907,3300576240,123248853742,123248853742,27768127488,123248923402,123248923402,sensor-test,all,2021-10-14T11:03:18.642Z
61680e775cffb904bc3bc43c,,,,,,,,,,,,,,,,,,,,,,,,,1957561,7468,111490096,111490096,2315983,10402,169957794,169957794,148585,501,119650478,119650478,459107,1110,122435670,122435670,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:19.643Z
61680e775cffb904bc3bc43d,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,753432,11827,8928477,8928477,220503,1695,6909500,6909500,150792,2511,7190057,7190057,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:19.643Z
61680e775cffb904bc3bc43e,,,,,,,,,,,,,,,,,,,,,,,,,1991253,31205,278000727,278000727,4293862,54145,380214873,380214873,3213443,28803,397782511,397782511,3575542,53311,335554494,335554494,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:19.643Z
61680e775cffb904bc3bc43f,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:19.643Z
61680e775cffb904bc3bc440,15311877,341912155,286252102,1906330,124178633573,124178633573,8407782,152950770,63766310,1131765,124212450197,124212450197,8314203,155477224,81985595,1126471,124207961019,124207961019,19549850,526838489,518339736,2179581,124206586252,124206586252,,,,,,,,,,,,,,,,,331965960,484428436,3297427714,124250414208,124250414208,141840385,254613649,3297382099,124250414368,124250414368,144934210,252603516,3297335804,124250395351,124250395351,518978792,627175835,3297459962,124250402423,124250402423,31804620800,124250407631,124250407631,sensor-test,all,2021-10-14T11:03:19.643Z
61680e785cffb904bc3bc441,,,,,,,,,,,,,,,,,,,,,,,,,1947490,6768,112711450,112711450,2311461,10579,171705707,171705707,311538,679,119876740,119876740,479923,996,122749200,122749200,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:20.645Z
61680e785cffb904bc3bc442,,,,,,,,,,,,,,,,,,,,,,,,,6218210,40897,280185666,280185666,8261771,63712,384256564,384256564,5921833,41977,400267325,400267325,2444918,30056,336794529,336794529,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:20.645Z
61680e785cffb904bc3bc443,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,0,0,8928477,8928477,48131,460,6932671,6932671,0,0,7190057,7190057,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:20.645Z
61680e785cffb904bc3bc444,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:20.645Z
61680e785cffb904bc3bc445,20662862,504660382,358157183,2665613,125180191146,125180191146,18494097,466446559,297329734,2610270,125213879446,125213879446,27267545,760694742,630823974,3499018,125209323702,125209323702,25407320,679061279,557890959,2966756,125208174905,125208174905,,,,,,,,,,,,,,,,,490496937,653627070,3298537756,125252289372,125252289372,450923963,579690871,3298554438,125252294890,125252294890,749222864,873689923,3298813715,125252355602,125252355602,664695080,809682449,3298541596,125252277645,125252277645,47635496960,125252361467,125252361467,sensor-test,all,2021-10-14T11:03:20.645Z
61680e795cffb904bc3bc446,,,,,,,,,,,,,,,,,,,,,,,,,2159154,7226,114253847,114253847,2358244,13395,173830465,173830465,218766,676,120081380,120081380,546174,977,123207401,123207401,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:21.648Z
61680e795cffb904bc3bc447,,,,,,,,,,,,,,,,,,,,,,,,,5115709,88988,285296150,285296150,14286155,214495,397454567,397454567,18435913,285051,418067603,418067603,3864320,71299,340512612,340512612,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:21.648Z
61680e795cffb904bc3bc448,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,0,0,8928477,8928477,27623,337,6969263,6969263,0,0,7190057,7190057,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:21.648Z
61680e795cffb904bc3bc449,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:21.648Z
61680e795cffb904bc3bc44a,9684489,131757025,64636714,1441048,126181440699,126181440699,9640161,132209093,60972898,1426374,126213849669,126213849669,10853716,144931223,70884638,1658155,126208873899,126208873899,7574792,105053337,40393657,1054823,126209748384,126209748384,,,,,,,,,,,,,,,,,122561453,296886979,3299945487,126254594202,126254594202,126332443,303195136,3300083110,126254641416,126254641416,140541973,348296148,3299910322,126254650388,126254650388,95686103,226868856,3299915895,126254570776,126254570776,19889651712,126254654647,126254654647,sensor-test,all,2021-10-14T11:03:21.648Z
61680e7a5cffb904bc3bc44b,,,,,,,,,,,,,,,,,,,,,,,,,249281,760,114527970,114527970,2364803,14711,176433039,176433039,2014757,7297,121707585,121707585,564162,1184,123751352,123751352,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:22.650Z
61680e7a5cffb904bc3bc44c,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:03:22.650Z
61680e7a5cffb904bc3bc44d,,,,,,,,,,,,,,,,,,,,,,,,,16453753,294255,300948425,300948425,10813480,108954,405187695,405187695,14412929,264260,432071834,432071834,2115735,48804,342455302,342455302,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:22.650Z
61680e7a5cffb904bc3bc44e,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,0,0,8928477,8928477,34670,444,7000927,7000927,0,0,7190057,7190057,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:22.650Z
61680e7a5cffb904bc3bc44f,8762156,115020706,40225723,1498197,127181193810,127181193810,8373831,118897323,62024462,1293882,127215649785,127215649785,9424671,140212289,65878233,1574207,127208823996,127208823996,7090258,97039701,40723024,1124809,127212003037,127212003037,,,,,,,,,,,,,,,,,110883438,280427640,3302213348,127257593769,127257593769,112895875,260630027,3302211074,127257652415,127257652415,136740952,303481355,3302238158,127257650401,127257650401,88432236,213164549,3302146705,127257541889,127257541889,18512871424,127257707005,127257707005,sensor-test,all,2021-10-14T11:03:22.650Z
61680e7b5cffb904bc3bc450,,,,,,,,,,,,,,,,,,,,,,,,,464965,8144,301560686,301560686,5099406,42939,409540163,409540163,385294,6347,432533175,432533175,2282551,58344,344808244,344808244,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:03:23.653Z
61680e7b5cffb904bc3bc451,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4665796,4665796,0,0,8928477,8928477,0,0,7000927,7000927,0,0,7190057,7190057,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:03:23.653Z
61680e7b5cffb904bc3bc452,,,,,,,,,,,,,,,,,,,,,,,,,450028,1401,115033803,115033803,2410405,13936,178705493,178705493,2270726,7859,124077153,124077153,639146,1534,124488319,124488319,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:03:23.653Z
