reading_time,power_watts,url,url_opening_time,SUM,COUNT,AVG
2021-11-24T00:54:49.839+05:00,19.14652575,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:50.340+05:00,21.78703962,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:50.841+05:00,25.78508734,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:51.342+05:00,17.27491269,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:51.843+05:00,18.59848578,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:52.344+05:00,30.02077204,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:52.845+05:00,29.6669314,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:53.347+05:00,33.65641603,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:54.350+05:00,835.2405874,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:55.352+05:00,31.61415156,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:57.357+05:00,30.63285811,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:58.861+05:00,25.31891547,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:59.363+05:00,26.83578701,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:54:59.864+05:00,19.96679196,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:00.866+05:00,67.09546966,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:04.376+05:00,30.87637445,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:04.877+05:00,20.23019005,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:05.378+05:00,28.13853734,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:06.381+05:00,20.97978953,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:06.883+05:00,23.45589752,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:07.384+05:00,23.1027799,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:08.387+05:00,16.83902981,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:08.889+05:00,22.14571115,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:09.390+05:00,17.1322556,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:09.892+05:00,24.08582162,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:10.894+05:00,21.53242684,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:11.898+05:00,23.14363485,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:12.399+05:00,20.98871775,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:12.901+05:00,16.74024526,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:13.402+05:00,22.33540857,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:13.904+05:00,18.6705083,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:15.909+05:00,18.4742402,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:16.912+05:00,19.271,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:17.914+05:00,17.1461291,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:18.416+05:00,22.21907234,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:18.917+05:00,17.92656901,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:19.418+05:00,17.63194028,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:19.919+05:00,22.93267544,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:20.421+05:00,18.91372516,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:20.922+05:00,18.16968176,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:21.423+05:00,22.24926088,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:22.426+05:00,18.91594711,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:22.927+05:00,94.10619597,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:24.431+05:00,20.6835495,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:24.932+05:00,19.2023095,WARMUP,2021-11-24T00:37:17.918+05:00,,,
2021-11-24T00:55:25.433+05:00,20.11627791,WARMUP,2021-11-24T00:37:17.918+05:00,,,
